property_id,valuation_uncertainty_risk,developer_risk,locality_quality_risk,market_liquidity_risk,price_volatility_risk,risk_score,risk_band
443,16.21,49.18,36.51,72.54,8.54,36.98,MODERATE
444,97.0,39.87,61.4,60.31,7.14,57.64,ELEVATED
445,21.71,41.92,63.25,50.14,3.97,37.09,MODERATE
446,10.14,45.69,38.77,75.74,3.32,35.07,MODERATE
447,12.54,7.4,64.25,82.95,6.21,34.99,MODERATE
448,3.56,38.81,45.17,43.38,7.55,27.49,LOW
449,6.3,39.87,27.73,28.53,9.45,22.22,LOW
450,60.85,45.61,61.51,50.38,8.86,48.04,MODERATE
451,18.54,54.51,43.21,37.75,6.15,32.65,MODERATE
452,12.53,39.19,56.62,50.18,100.0,47.33,MODERATE
453,5.91,54.51,47.81,43.54,7.25,31.74,MODERATE
454,14.53,45.61,55.16,54.74,3.55,35.27,MODERATE
455,60.31,31.05,26.54,32.88,8.7,34.48,MODERATE
456,7.48,92.37,67.74,76.58,5.54,50.04,MODERATE
457,2.43,44.85,34.09,22.41,5.31,21.67,LOW
458,6.86,45.61,61.51,50.38,8.86,34.54,MODERATE
459,11.8,41.92,41.44,31.24,6.52,26.85,LOW
460,20.06,46.27,64.62,62.23,1.45,39.86,MODERATE
461,23.45,31.05,36.51,72.54,8.54,35.16,MODERATE
462,41.9,81.78,63.25,50.14,3.97,50.1,MODERATE
463,31.79,41.92,46.14,60.26,0.85,37.74,MODERATE
464,28.91,31.05,45.68,70.55,5.22,37.47,MODERATE
465,4.94,41.92,63.25,50.14,3.97,32.89,MODERATE
466,0.78,38.81,43.21,37.75,6.15,25.07,LOW
467,26.12,70.78,40.07,84.98,2.17,46.02,MODERATE
468,26.73,27.8,50.05,54.59,6.49,34.15,MODERATE
469,1.59,7.4,64.25,82.95,6.21,32.25,MODERATE
470,3.67,44.42,44.94,41.99,4.2,27.82,LOW
471,43.46,50.98,44.65,72.77,3.22,45.03,MODERATE
472,16.21,67.71,62.96,56.72,14.21,43.66,MODERATE
473,12.95,44.42,40.22,58.67,10.3,33.44,MODERATE
474,9.21,54.51,43.21,37.75,6.15,30.32,MODERATE
475,42.91,41.92,37.7,35.87,3.28,34.32,MODERATE
476,77.19,45.61,62.03,35.4,11.62,49.65,MODERATE
477,35.86,28.79,50.05,54.59,6.49,36.62,MODERATE
478,30.6,22.06,38.77,75.74,3.32,35.46,MODERATE
479,9.09,32.66,67.09,69.3,9.98,37.58,MODERATE
480,11.55,13.5,49.79,22.56,7.83,21.23,LOW
481,11.96,39.87,54.59,66.05,6.77,36.11,MODERATE
482,21.37,21.89,61.51,50.38,8.86,33.43,MODERATE
483,40.08,39.87,49.28,20.61,8.21,33.2,MODERATE
484,56.03,45.61,23.77,18.02,4.26,32.13,MODERATE
485,59.33,41.92,63.25,50.14,3.97,46.49,MODERATE
486,1.25,45.69,69.63,63.49,5.5,36.9,MODERATE
487,53.32,45.61,38.07,12.64,8.6,33.88,MODERATE
488,16.18,55.29,45.17,43.38,7.55,33.94,MODERATE
489,15.71,39.87,35.93,38.19,7.67,27.87,LOW
490,29.55,9.3,64.55,94.57,7.93,42.26,MODERATE
491,61.48,13.5,36.69,13.35,13.11,30.04,MODERATE
492,18.54,30.65,49.79,22.56,7.83,26.41,LOW
493,38.19,39.19,26.82,39.87,3.59,31.26,MODERATE
494,100.0,50.43,36.79,73.54,2.69,57.56,ELEVATED
495,8.5,49.18,38.77,75.74,3.32,35.36,MODERATE
496,25.46,7.4,56.62,50.18,100.0,44.21,MODERATE
497,5.7,52.85,48.0,31.83,2.74,28.37,LOW
498,34.37,22.06,38.77,75.74,3.32,36.4,MODERATE
499,80.28,35.8,67.09,69.3,9.98,56.0,ELEVATED
500,16.93,33.91,34.49,52.59,6.05,29.34,LOW
501,50.45,70.78,27.39,79.52,5.52,48.98,MODERATE
502,31.51,50.43,37.2,33.49,4.35,32.75,MODERATE
503,20.73,55.29,46.47,69.35,1.31,39.6,MODERATE
504,85.03,67.71,62.96,56.72,14.21,60.87,ELEVATED
505,48.91,54.69,36.79,73.54,2.69,45.64,MODERATE
506,22.63,30.65,63.25,50.14,3.97,35.06,MODERATE
507,17.95,46.27,46.43,78.47,6.48,39.69,MODERATE
508,41.35,50.43,54.79,31.06,8.54,38.88,MODERATE
509,16.17,9.17,46.47,69.35,1.31,29.24,LOW
510,4.56,9.3,44.14,84.78,4.01,29.39,LOW
511,3.47,39.87,44.39,16.48,3.54,21.55,LOW
512,1.7,55.28,49.86,55.73,6.34,33.55,MODERATE
513,5.8,92.37,34.49,52.59,6.05,38.25,MODERATE
514,7.49,47.08,56.62,50.18,100.0,47.65,MODERATE
515,5.69,81.03,36.79,73.54,2.69,40.1,MODERATE
516,21.17,39.19,43.72,62.22,4.4,34.98,MODERATE
517,38.57,39.19,43.72,62.22,4.4,39.33,MODERATE
518,11.65,67.71,62.96,56.72,14.21,42.52,MODERATE
519,5.76,45.69,43.87,39.72,19.26,30.19,MODERATE
520,26.21,54.51,43.21,37.75,6.15,34.57,MODERATE
521,21.27,9.3,62.83,59.7,4.82,32.41,MODERATE
522,6.52,30.65,43.41,62.07,2.53,29.23,LOW
523,13.62,54.51,64.55,94.57,7.93,47.32,MODERATE
524,33.84,27.8,40.07,84.98,2.17,39.36,MODERATE
525,23.49,21.89,42.71,43.66,6.29,28.47,LOW
526,14.1,30.65,43.41,62.07,2.53,31.13,MODERATE
527,15.69,79.62,62.83,59.7,4.82,45.08,MODERATE
528,100.0,30.65,27.39,79.52,5.52,53.34,MODERATE
529,78.76,81.03,37.97,85.55,7.91,61.79,ELEVATED
530,7.06,44.42,63.25,50.14,3.97,33.92,MODERATE
531,24.99,35.8,55.74,73.6,6.83,40.3,MODERATE
532,33.81,27.6,55.38,71.74,7.53,40.53,MODERATE
533,5.83,79.62,62.83,59.7,4.82,42.61,MODERATE
534,30.39,55.29,26.54,32.88,8.7,31.84,MODERATE
535,7.99,30.5,32.58,28.53,7.36,21.43,LOW
536,42.3,31.05,45.68,70.55,5.22,40.81,MODERATE
537,27.29,27.8,50.05,54.59,6.49,34.28,MODERATE
538,31.32,44.42,28.14,37.62,28.48,34.14,MODERATE
539,19.06,28.79,49.79,22.56,7.83,26.17,LOW
540,9.45,39.19,53.94,66.16,1.04,34.38,MODERATE
541,14.85,67.71,49.79,22.56,7.83,32.9,MODERATE
542,37.59,39.87,49.28,20.61,8.21,32.58,MODERATE
543,57.94,79.62,54.8,54.62,4.34,52.94,MODERATE
544,33.55,45.69,69.63,63.49,5.5,44.97,MODERATE
545,62.82,92.37,34.49,52.59,6.05,52.5,MODERATE
546,29.04,54.69,59.46,42.01,6.98,39.54,MODERATE
547,74.25,33.91,37.97,85.55,7.91,51.24,MODERATE
548,17.4,41.92,37.97,85.55,7.91,38.62,MODERATE
549,41.17,55.28,61.63,40.68,4.75,42.52,MODERATE
550,100.0,45.69,41.04,21.17,0.05,46.59,MODERATE
551,25.57,39.19,69.63,63.49,5.5,41.68,MODERATE
552,47.09,30.5,34.09,22.41,5.31,29.97,LOW
553,18.86,46.27,52.06,66.65,0.0,37.71,MODERATE
554,45.39,81.03,64.25,82.95,6.21,57.93,ELEVATED
555,4.52,39.19,43.41,62.07,2.53,30.44,MODERATE
556,15.26,9.17,34.49,52.59,6.05,23.97,LOW
557,4.85,39.19,28.14,37.62,28.48,26.47,LOW
558,18.82,13.5,45.17,43.38,7.55,26.25,LOW
559,28.87,28.79,37.7,35.87,3.28,28.18,LOW
560,20.73,55.29,46.47,69.35,1.31,39.6,MODERATE
561,0.11,54.51,41.57,33.83,3.77,26.58,LOW
562,39.03,32.66,61.4,60.31,7.14,41.7,MODERATE
563,26.24,81.03,64.25,82.95,6.21,53.14,MODERATE
564,12.83,55.29,44.94,41.99,4.2,32.28,MODERATE
565,33.99,44.42,45.14,30.75,2.65,32.96,MODERATE
566,33.84,39.19,52.61,51.56,6.38,38.09,MODERATE
567,10.18,9.17,61.63,40.68,4.75,25.55,LOW
568,7.21,50.98,48.0,31.83,2.74,28.37,LOW
569,7.06,39.19,69.63,63.49,5.5,37.05,MODERATE
570,12.2,54.51,64.55,94.57,7.93,46.97,MODERATE
571,8.54,30.65,35.93,38.19,7.67,24.24,LOW
572,18.7,13.5,49.79,22.56,7.83,23.02,LOW
573,20.02,47.08,59.24,22.75,11.82,32.59,MODERATE
574,9.98,21.89,44.65,72.77,3.22,30.84,MODERATE
575,27.07,67.71,55.74,73.6,6.83,47.2,MODERATE
576,2.4,28.79,50.05,54.59,6.49,28.26,LOW
577,29.52,39.19,49.06,88.54,1.51,42.96,MODERATE
578,32.28,70.78,40.07,84.98,2.17,47.56,MODERATE
579,26.92,50.98,67.09,69.3,9.98,45.7,MODERATE
580,16.3,55.28,55.38,71.74,7.53,41.68,MODERATE
581,22.73,30.5,41.57,33.83,3.77,27.43,LOW
582,27.59,39.19,36.51,72.54,8.54,37.83,MODERATE
583,60.86,38.81,62.96,56.72,14.21,49.04,MODERATE
584,46.92,27.6,45.17,43.38,7.55,36.09,MODERATE
585,25.28,92.37,34.3,19.13,10.61,37.07,MODERATE
586,5.57,30.5,46.03,96.31,7.43,37.07,MODERATE
587,44.72,52.85,64.62,62.23,1.45,47.34,MODERATE
588,3.5,81.03,35.93,38.19,7.67,33.05,MODERATE
589,31.48,33.91,43.41,62.07,2.53,36.13,MODERATE
590,5.07,50.98,49.08,53.12,1.49,32.13,MODERATE
591,30.44,13.5,45.17,43.38,7.55,29.15,LOW
592,14.3,55.29,43.87,39.72,19.26,34.24,MODERATE
593,4.62,41.92,62.83,59.7,4.82,34.77,MODERATE
594,15.25,70.78,40.07,84.98,2.17,43.31,MODERATE
595,16.88,45.61,62.03,35.4,11.62,34.57,MODERATE
596,16.43,7.4,62.34,56.72,6.72,30.41,MODERATE
597,1.49,27.6,43.21,37.75,6.15,23.01,LOW
598,21.54,55.29,43.87,39.72,19.26,36.05,MODERATE
599,4.83,27.6,64.55,94.57,7.93,39.74,MODERATE
600,3.09,44.42,40.22,58.67,10.3,30.98,MODERATE
601,28.54,28.79,40.22,58.67,10.3,34.22,MODERATE
602,17.97,50.43,64.55,94.57,7.93,47.59,MODERATE
603,16.91,9.17,37.97,85.55,7.91,31.95,MODERATE
604,20.67,52.85,40.22,58.67,10.3,37.06,MODERATE
605,2.6,9.17,34.49,52.59,6.05,20.81,LOW
606,8.09,13.5,37.97,85.55,7.91,30.61,MODERATE
607,85.4,13.5,45.17,43.38,7.55,42.89,MODERATE
608,18.03,70.78,54.8,54.62,4.34,41.2,MODERATE
609,13.93,81.03,61.34,75.53,1.78,47.33,MODERATE
610,11.4,70.78,27.39,79.52,5.52,39.22,MODERATE
611,21.6,54.51,64.55,94.57,7.93,49.32,MODERATE
612,5.27,39.19,53.94,66.16,1.04,33.33,MODERATE
613,7.39,35.8,26.82,39.87,3.59,22.88,LOW
614,23.65,32.66,43.21,37.75,6.15,29.56,LOW
615,28.16,52.85,37.97,85.55,7.91,43.5,MODERATE
616,5.54,92.37,67.74,76.58,5.54,49.55,MODERATE
617,28.59,92.37,46.47,69.35,1.31,48.98,MODERATE
618,30.06,21.89,74.34,80.87,5.45,43.75,MODERATE
619,35.95,30.65,43.41,62.07,2.53,36.59,MODERATE
620,20.37,47.08,45.14,30.75,2.65,30.08,MODERATE
621,35.46,55.29,47.75,23.78,2.21,34.56,MODERATE
622,11.18,50.98,35.93,38.19,7.67,28.96,LOW
623,22.06,46.27,32.94,31.9,6.06,28.64,LOW
624,13.16,28.79,50.05,54.59,6.49,30.95,MODERATE
625,3.33,30.5,47.75,23.78,2.21,21.57,LOW
626,29.91,7.4,74.34,80.87,5.45,40.82,MODERATE
627,28.12,81.78,28.14,37.62,28.48,40.81,MODERATE
628,3.29,30.65,27.39,79.52,5.52,29.16,LOW
629,39.15,50.43,64.55,94.57,7.93,52.89,MODERATE
630,14.31,9.3,62.23,24.09,4.71,23.41,LOW
631,40.9,39.87,44.39,16.48,3.54,30.9,MODERATE
632,10.79,46.27,46.47,69.35,1.31,35.31,MODERATE
633,1.41,44.85,34.09,22.41,5.31,21.42,LOW
634,28.36,77.67,63.25,50.14,3.97,45.9,MODERATE
635,23.49,45.61,64.25,82.95,6.21,45.37,MODERATE
636,2.3,9.17,40.22,58.67,10.3,23.73,LOW
637,31.62,9.3,32.94,31.9,6.06,23.64,LOW
638,11.88,92.37,37.2,33.49,4.35,36.23,MODERATE
639,5.86,39.19,36.51,72.54,8.54,32.39,MODERATE
640,2.51,33.91,62.03,35.4,11.62,28.64,LOW
641,22.9,46.27,46.47,69.35,1.31,38.34,MODERATE
642,14.57,50.43,54.79,31.06,8.54,32.18,MODERATE
643,26.24,55.28,34.09,22.41,5.31,29.71,LOW
644,4.52,30.65,63.25,50.14,3.97,30.53,MODERATE
645,20.25,9.17,61.63,40.68,4.75,28.07,LOW
646,1.73,55.29,37.2,33.49,4.35,26.28,LOW
647,59.24,81.78,46.74,32.43,8.08,48.21,MODERATE
648,19.01,30.65,67.74,76.58,5.54,40.58,MODERATE
649,22.6,50.43,49.06,88.54,1.51,43.48,MODERATE
650,5.94,33.91,23.77,18.02,4.26,17.26,LOW
651,37.04,67.71,52.06,66.65,0.0,46.54,MODERATE
652,27.58,50.43,54.79,31.06,8.54,35.43,MODERATE
653,47.31,54.51,62.83,59.7,4.82,47.96,MODERATE
654,29.42,27.6,44.14,84.78,4.01,39.26,MODERATE
655,20.72,35.8,41.44,31.24,6.52,27.86,LOW
656,15.58,21.89,44.65,72.77,3.22,32.24,MODERATE
657,16.49,28.79,50.05,54.59,6.49,31.78,MODERATE
658,23.26,27.6,45.17,43.38,7.55,30.18,MODERATE
659,27.52,44.42,67.09,69.3,9.98,44.54,MODERATE
660,100.0,81.03,36.79,73.54,2.69,63.68,ELEVATED
661,10.15,41.92,34.09,22.41,5.31,23.02,LOW
662,31.24,38.81,45.17,43.38,7.55,34.41,MODERATE
663,13.52,9.17,74.84,21.52,9.31,25.88,LOW
664,7.32,9.17,40.22,58.67,10.3,24.99,LOW
665,19.79,52.85,48.0,31.83,2.74,31.89,MODERATE
666,1.2,30.65,33.99,44.43,2.53,22.49,LOW
667,7.66,50.98,67.09,69.3,9.98,40.89,MODERATE
668,23.17,33.91,62.03,35.4,11.62,33.8,MODERATE
669,46.22,22.06,45.17,43.38,7.55,34.81,MODERATE
670,12.55,70.78,46.47,69.35,1.31,40.66,MODERATE
671,34.53,47.08,45.14,30.75,2.65,33.62,MODERATE
672,26.42,45.69,38.77,75.74,3.32,39.14,MODERATE
673,28.02,39.87,50.05,54.59,6.49,36.88,MODERATE
674,0.55,39.19,36.51,72.54,8.54,31.07,MODERATE
675,25.01,39.19,67.09,69.3,9.98,42.87,MODERATE
676,34.27,50.43,37.2,33.49,4.35,33.44,MODERATE
677,87.52,39.19,45.68,70.55,5.22,53.75,MODERATE
678,25.72,50.43,59.24,22.75,11.82,34.69,MODERATE
679,19.15,67.71,55.74,73.6,6.83,45.22,MODERATE
680,8.27,9.3,62.34,56.72,6.72,28.75,LOW
681,12.66,32.66,67.09,69.3,9.98,38.47,MODERATE
682,6.28,9.3,35.93,38.19,7.67,19.4,LOW
683,13.43,77.67,55.38,71.74,7.53,45.44,MODERATE
684,18.96,55.29,45.17,43.38,7.55,34.64,MODERATE
685,14.38,27.6,55.38,71.74,7.53,35.67,MODERATE
686,29.24,55.29,34.3,19.13,10.61,30.64,MODERATE
687,6.51,47.08,45.14,30.75,2.65,26.62,LOW
688,26.16,32.66,67.09,69.3,9.98,41.85,MODERATE
689,48.49,54.51,41.57,33.83,3.77,38.67,MODERATE
690,14.82,27.8,40.07,84.98,2.17,34.6,MODERATE
691,6.28,28.79,50.05,54.59,6.49,29.23,LOW
692,19.41,30.65,37.2,33.49,4.35,25.77,LOW
693,15.43,67.71,64.25,82.95,6.21,47.77,MODERATE
694,4.84,35.8,44.39,16.48,3.54,21.08,LOW
695,1.42,45.61,43.21,37.75,6.15,26.59,LOW
696,25.47,30.65,27.39,79.52,5.52,34.71,MODERATE
697,21.6,55.28,49.86,55.73,6.34,38.53,MODERATE
698,100.0,9.3,62.83,59.7,4.82,52.09,MODERATE
699,73.06,32.66,34.3,19.13,10.61,37.07,MODERATE
700,19.08,77.67,46.14,60.26,0.85,41.71,MODERATE
701,12.77,52.85,55.16,54.74,3.55,36.27,MODERATE
702,44.04,92.37,43.21,37.75,6.15,46.6,MODERATE
703,45.94,33.91,37.97,85.55,7.91,44.16,MODERATE
704,0.31,30.5,47.75,23.78,2.21,20.81,LOW
705,41.12,21.89,27.73,28.53,9.45,27.33,LOW
706,7.08,41.92,63.25,50.14,3.97,33.43,MODERATE
707,6.8,9.17,32.94,31.9,6.06,17.41,LOW
708,0.97,55.28,45.14,30.75,2.65,26.88,LOW
709,5.64,38.81,59.24,22.75,11.82,27.34,LOW
710,100.0,38.81,45.17,43.38,7.55,51.6,MODERATE
711,2.05,55.29,47.75,23.78,2.21,26.21,LOW
712,40.49,28.79,40.22,58.67,10.3,37.2,MODERATE
713,10.4,81.78,63.25,50.14,3.97,42.23,MODERATE
714,8.3,39.19,55.16,54.74,3.55,32.43,MODERATE
715,1.84,77.67,55.38,71.74,7.53,42.55,MODERATE
716,25.21,50.43,67.09,69.3,9.98,45.16,MODERATE
717,1.02,81.78,46.74,32.43,8.08,33.66,MODERATE
718,13.62,30.65,49.28,20.61,8.21,24.74,LOW
719,33.18,30.65,33.99,44.43,2.53,30.49,MODERATE
720,9.13,70.78,64.62,62.23,1.45,42.03,MODERATE
721,31.78,30.65,64.25,82.95,6.21,44.45,MODERATE
722,18.25,39.19,69.63,63.49,5.5,39.85,MODERATE
723,11.56,81.78,59.46,42.01,6.98,40.59,MODERATE
724,19.82,49.18,67.09,69.3,9.98,43.57,MODERATE
725,13.39,50.43,27.39,79.52,5.52,35.64,MODERATE
726,37.32,30.65,67.74,76.58,5.54,45.16,MODERATE
727,19.04,13.5,27.73,28.53,9.45,20.13,LOW
728,10.06,77.67,46.14,60.26,0.85,39.46,MODERATE
729,13.68,50.43,32.94,31.9,6.06,27.38,LOW
730,11.88,44.85,46.74,32.43,8.08,28.99,LOW
731,8.27,45.61,55.38,71.74,7.53,37.74,MODERATE
732,48.53,30.65,33.99,44.43,2.53,34.32,MODERATE
733,17.25,79.62,43.42,67.64,5.36,43.25,MODERATE
734,4.58,52.85,48.0,31.83,2.74,28.09,LOW
735,28.96,67.71,49.79,22.56,7.83,36.43,MODERATE
736,11.05,9.3,63.25,50.14,3.97,27.89,LOW
737,34.99,31.05,41.04,21.17,0.05,27.41,LOW
738,8.53,77.67,63.25,50.14,3.97,40.94,MODERATE
739,59.68,39.87,27.73,28.53,9.45,35.56,MODERATE
740,35.77,50.98,26.82,39.87,3.59,33.01,MODERATE
741,4.23,13.5,66.25,44.11,5.32,26.63,LOW
742,23.63,9.3,62.34,56.72,6.72,32.59,MODERATE
743,24.45,9.3,62.23,24.09,4.71,25.94,LOW
744,1.08,13.5,45.96,28.05,13.05,19.73,LOW
745,15.55,9.17,40.22,58.67,10.3,27.04,LOW
746,57.34,81.03,36.51,72.54,8.54,53.63,MODERATE
747,3.72,54.51,47.81,43.54,7.25,31.19,MODERATE
748,3.21,39.87,35.93,38.19,7.67,24.75,LOW
749,30.88,52.85,48.0,31.83,2.74,34.67,MODERATE
750,24.5,70.78,66.25,44.11,5.32,43.15,MODERATE
751,65.15,47.08,49.08,53.12,1.49,46.37,MODERATE
752,57.91,7.4,61.4,60.31,7.14,41.37,MODERATE
753,16.63,70.78,27.39,79.52,5.52,40.52,MODERATE
754,5.37,28.79,41.04,21.17,0.05,19.55,LOW
755,5.72,41.92,41.44,31.24,6.52,25.33,LOW
756,38.39,44.42,54.8,54.62,4.34,41.02,MODERATE
757,15.78,9.17,49.33,36.19,8.62,24.17,LOW
758,54.3,31.05,61.34,75.53,1.78,47.43,MODERATE
759,4.72,39.87,52.61,51.56,6.38,30.94,MODERATE
760,22.31,81.03,40.22,58.67,10.3,43.11,MODERATE
761,38.89,54.69,34.49,52.59,6.05,38.98,MODERATE
762,66.8,22.06,38.77,75.74,3.32,44.51,MODERATE
763,33.63,55.28,49.86,55.73,6.34,41.53,MODERATE
764,13.56,33.91,44.65,72.77,3.22,34.14,MODERATE
765,51.27,35.8,44.94,41.99,4.2,37.99,MODERATE
766,8.9,41.92,41.57,33.83,3.77,26.26,LOW
767,12.22,38.81,54.59,66.05,6.77,35.96,MODERATE
768,26.88,32.66,43.21,37.75,6.15,30.37,MODERATE
769,9.46,44.85,55.16,54.74,3.55,33.85,MODERATE
770,3.67,38.81,46.47,69.35,1.31,32.04,MODERATE
771,23.03,22.06,49.28,20.61,8.21,25.38,LOW
772,15.96,9.17,32.94,31.9,6.06,19.7,LOW
773,7.19,77.67,27.73,28.53,9.45,30.0,MODERATE
774,2.15,9.3,54.8,54.62,4.34,24.93,LOW
775,20.95,44.42,67.09,69.3,9.98,42.9,MODERATE
776,16.14,49.18,53.49,50.77,10.04,36.23,MODERATE
777,65.34,22.06,49.28,20.61,8.21,35.96,MODERATE
778,30.3,81.03,37.97,85.55,7.91,49.67,MODERATE
779,41.57,54.69,45.17,43.38,7.55,40.17,MODERATE
780,48.37,39.19,56.62,50.18,100.0,56.29,ELEVATED
781,2.68,47.08,45.14,30.75,2.65,25.66,LOW
782,6.92,9.3,44.14,84.78,4.01,29.98,LOW
783,71.13,52.85,37.97,85.55,7.91,54.24,MODERATE
784,25.05,55.29,46.47,69.35,1.31,40.68,MODERATE
785,22.42,46.27,52.06,66.65,0.0,38.6,MODERATE
786,26.32,33.91,27.73,28.53,9.45,26.03,LOW
787,14.91,55.28,49.86,55.73,6.34,36.85,MODERATE
788,9.78,54.51,62.83,59.7,4.82,38.58,MODERATE
789,22.8,45.61,43.21,37.75,6.15,31.94,MODERATE
790,2.05,67.71,62.96,56.72,14.21,40.12,MODERATE
791,11.52,79.62,62.83,59.7,4.82,44.03,MODERATE
792,29.49,45.61,43.21,37.75,6.15,33.61,MODERATE
793,20.45,35.8,37.97,85.55,7.91,38.16,MODERATE
794,0.92,9.3,74.34,80.87,5.45,33.95,MODERATE
795,9.25,13.5,37.2,33.49,4.35,19.8,LOW
796,6.55,30.65,63.25,50.14,3.97,31.04,MODERATE
797,11.51,27.6,44.14,84.78,4.01,34.78,MODERATE
798,39.39,39.87,52.61,51.56,6.38,39.61,MODERATE
799,52.02,70.78,27.39,79.52,5.52,49.37,MODERATE
800,17.16,30.5,32.58,28.53,7.36,23.72,LOW
801,21.25,46.27,32.94,31.9,6.06,28.44,LOW
802,14.21,77.67,63.25,50.14,3.97,42.36,MODERATE
803,57.72,50.43,49.28,20.61,8.21,39.73,MODERATE
804,1.18,49.18,40.07,84.98,2.17,35.47,MODERATE
805,3.03,7.4,36.79,73.54,2.69,24.71,LOW
806,22.32,54.51,47.75,23.78,2.21,31.12,MODERATE
807,31.46,30.5,41.57,33.83,3.77,29.61,LOW
808,11.69,44.42,63.25,50.14,3.97,35.08,MODERATE
809,15.52,52.85,64.62,62.23,1.45,40.04,MODERATE
810,5.64,46.27,64.62,62.23,1.45,36.25,MODERATE
811,21.57,55.29,43.41,62.07,2.53,37.93,MODERATE
812,60.66,81.78,28.14,37.62,28.48,48.95,MODERATE
813,23.22,30.65,54.8,54.62,4.34,34.47,MODERATE
814,8.65,49.18,54.8,54.62,4.34,34.53,MODERATE
815,16.24,39.87,62.23,24.09,4.71,30.0,MODERATE
816,19.84,33.91,42.71,43.66,6.29,29.96,LOW
817,8.16,44.42,45.14,30.75,2.65,26.5,LOW
818,58.49,32.66,23.77,18.02,4.26,30.15,MODERATE
819,4.23,55.28,49.86,55.73,6.34,34.18,MODERATE
820,17.26,81.78,45.96,28.05,13.05,37.43,MODERATE
821,21.08,46.27,74.84,21.52,9.31,35.19,MODERATE
822,39.13,41.92,43.87,39.72,19.26,37.78,MODERATE
823,14.08,81.03,54.59,66.05,6.77,44.87,MODERATE
824,6.58,27.6,49.06,88.54,1.51,34.91,MODERATE
825,1.59,46.27,46.14,60.26,0.85,31.06,MODERATE
826,37.91,33.91,27.73,28.53,9.45,28.93,LOW
827,35.02,30.5,50.05,54.59,6.49,36.76,MODERATE
828,9.5,55.29,55.74,73.6,6.83,40.32,MODERATE
829,10.82,31.05,47.75,23.78,2.21,23.55,LOW
830,0.23,81.78,46.47,69.35,1.31,39.77,MODERATE
831,0.74,13.5,34.09,22.41,5.31,14.98,LOW
832,35.08,45.69,41.04,21.17,0.05,30.36,MODERATE
833,2.8,67.71,49.79,22.56,7.83,29.89,LOW
834,26.45,81.78,46.47,69.35,1.31,46.33,MODERATE
835,17.29,50.98,62.34,56.72,6.72,39.34,MODERATE
836,29.37,47.08,23.77,18.02,4.26,25.75,LOW
837,19.86,55.29,43.72,62.22,4.4,37.87,MODERATE
838,38.17,49.18,53.49,50.77,10.04,41.74,MODERATE
839,1.33,33.91,37.7,35.87,3.28,22.32,LOW
840,24.67,45.61,43.21,37.75,6.15,32.4,MODERATE
841,22.14,50.98,44.65,72.77,3.22,39.7,MODERATE
842,0.22,28.79,41.04,21.17,0.05,18.26,LOW
843,17.4,39.19,49.06,88.54,1.51,39.93,MODERATE
844,14.74,13.5,49.28,20.61,8.21,21.59,LOW
845,58.62,30.65,37.2,33.49,4.35,35.57,MODERATE
846,5.52,31.05,34.3,19.13,10.61,19.87,LOW
847,13.3,39.87,50.05,54.59,6.49,33.2,MODERATE
848,50.53,30.65,27.39,79.52,5.52,40.97,MODERATE
849,21.23,55.28,62.83,59.7,4.82,41.59,MODERATE
850,11.25,55.28,44.14,84.78,4.01,40.26,MODERATE
851,32.14,13.5,45.96,28.05,13.05,27.49,LOW
852,10.64,39.19,43.41,62.07,2.53,31.97,MODERATE
853,38.24,50.43,64.55,94.57,7.93,52.66,MODERATE
854,1.09,9.3,40.07,84.98,2.17,27.47,LOW
855,13.44,81.03,46.47,69.35,1.31,42.93,MODERATE
856,11.58,45.61,38.77,75.74,3.32,35.42,MODERATE
857,7.32,46.27,50.05,54.59,6.49,32.98,MODERATE
858,2.4,55.29,34.3,19.13,10.61,23.93,LOW
859,17.73,39.19,67.09,69.3,9.98,41.04,MODERATE
860,32.26,39.87,64.62,62.23,1.45,41.63,MODERATE
861,4.6,33.91,37.7,35.87,3.28,23.14,LOW
862,7.55,31.05,49.28,20.61,8.21,23.31,LOW
863,15.24,67.71,69.63,63.49,5.5,44.8,MODERATE
864,38.66,38.81,43.21,37.75,6.15,34.54,MODERATE
865,90.31,9.3,74.34,80.87,5.45,56.3,ELEVATED
866,24.83,9.3,32.94,31.9,6.06,21.94,LOW
867,32.34,30.65,27.39,79.52,5.52,36.43,MODERATE
868,7.76,27.8,28.14,37.62,28.48,24.92,LOW
869,13.73,44.85,46.74,32.43,8.08,29.45,LOW
870,20.22,81.03,61.34,75.53,1.78,48.9,MODERATE
871,21.44,35.8,33.99,44.43,2.53,28.58,LOW
872,13.04,9.3,64.55,94.57,7.93,38.13,MODERATE
873,22.48,79.62,54.8,54.62,4.34,44.08,MODERATE
874,46.15,32.66,36.79,73.54,2.69,40.54,MODERATE
875,44.67,52.85,23.77,18.02,4.26,30.73,MODERATE
876,1.58,92.37,32.58,28.53,7.36,32.19,MODERATE
877,42.68,46.27,46.47,69.35,1.31,43.28,MODERATE
878,15.9,70.78,61.51,50.38,8.86,41.84,MODERATE
879,18.13,33.91,37.97,85.55,7.91,37.21,MODERATE
880,92.58,67.71,64.25,82.95,6.21,67.06,ELEVATED
881,8.27,7.4,41.57,33.83,3.77,19.2,LOW
882,45.21,70.78,63.25,50.14,3.97,48.73,MODERATE
883,7.92,31.05,34.49,52.59,6.05,26.51,LOW
884,30.99,54.69,36.51,72.54,8.54,41.78,MODERATE
