listing_id,property_id,listing_date,asking_price,status,days_on_market,price_change_pct
489,2976,2023-12-30,12623000.0,Active,5,-2.68
490,6103,2026-03-13,14522000.0,Withdrawn,164,0.28
491,1185,2024-11-13,8866000.0,Active,117,1.53
492,3328,2024-02-04,20375000.0,Active,47,-1.76
493,3395,2026-05-08,13581000.0,Sold,91,0.94
494,128,2026-02-13,9304000.0,Withdrawn,135,-4.58
495,2066,2026-02-04,10066000.0,Expired,50,-2.3
496,1817,2023-09-22,10307000.0,Withdrawn,90,3.39
497,5855,2024-12-25,11042000.0,Sold,74,1.05
498,6710,2026-04-21,5675000.0,Withdrawn,123,-0.31
499,570,2024-02-02,14988000.0,Active,54,-3.92
500,5443,2025-06-28,19880000.0,Active,35,5.4
501,1896,2025-02-24,16291000.0,Sold,69,-2.6
502,2734,2024-07-16,14533000.0,Active,132,2.93
503,3864,2024-07-21,18479000.0,Expired,108,-2.2
504,4722,2025-06-27,7802000.0,Active,26,-5.26
505,7456,2025-02-21,17550000.0,Active,83,-2.76
506,4015,2026-07-07,14873000.0,Active,92,-0.68
507,2902,2024-10-21,16885000.0,Expired,165,-0.46
508,1687,2024-09-21,13748000.0,Active,92,3.67
509,3010,2024-07-10,12818000.0,Sold,115,-0.1
510,7807,2023-11-09,17055000.0,Active,118,1.14
511,155,2025-04-05,13593000.0,Active,31,-2.86
512,2538,2025-01-08,15456000.0,Sold,89,1.41
513,1410,2026-06-14,22968000.0,Sold,101,-1.04
514,4058,2025-06-07,6026000.0,Active,63,-2.39
515,785,2024-05-17,11655000.0,Active,5,-6.53
516,3176,2024-10-15,13721000.0,Sold,46,-3.41
517,7561,2026-04-18,10452000.0,Active,78,-7.0
518,7979,2024-08-12,13570000.0,Active,73,1.66
519,4342,2025-06-14,20360000.0,Active,6,-1.16
520,7344,2023-12-09,13294000.0,Expired,5,3.41
521,7207,2024-11-18,14130000.0,Sold,30,-4.42
522,5597,2026-07-03,12720000.0,Sold,97,-1.93
523,5802,2025-09-18,21372000.0,Sold,67,3.52
524,2807,2025-05-13,12722000.0,Expired,93,1.74
525,538,2026-08-15,30918000.0,Sold,5,0.31
526,5987,2026-07-14,16114000.0,Expired,93,1.05
527,1842,2024-03-16,10830000.0,Withdrawn,97,3.13
528,5017,2024-01-30,13609000.0,Active,84,-3.05
529,2456,2023-12-22,10718000.0,Expired,66,-2.33
530,525,2025-08-06,9205000.0,Active,6,-0.6
531,6972,2026-04-24,15363000.0,Active,162,0.57
532,5626,2023-12-05,9216000.0,Sold,5,-4.19
533,2951,2023-10-26,7071000.0,Sold,24,0.35
534,7993,2024-07-29,14678000.0,Sold,5,4.68
535,4132,2024-01-17,19794000.0,Expired,108,-0.14
536,4781,2023-12-10,15081000.0,Active,50,-5.65
537,4116,2024-11-03,17599000.0,Sold,74,-1.09
538,2369,2026-04-08,15068000.0,Active,71,-1.5
539,3848,2025-12-08,11909000.0,Sold,5,-6.85
540,6656,2026-04-18,14086000.0,Active,103,-0.13
541,4496,2024-05-04,16789000.0,Sold,105,-0.39
542,2702,2024-03-07,12249000.0,Active,43,-4.25
543,972,2024-05-20,19352000.0,Sold,33,-2.25
544,6003,2025-10-11,20937000.0,Active,119,-3.04
545,6615,2023-09-02,12553000.0,Withdrawn,102,-2.45
546,1167,2024-01-04,8624000.0,Sold,80,0.01
547,5212,2026-04-12,9454000.0,Active,90,-3.8
548,7522,2026-04-06,8868000.0,Expired,44,-3.97
549,4930,2026-05-25,5240000.0,Expired,31,-2.46
550,5920,2024-10-25,16103000.0,Active,90,-0.79
551,2775,2026-06-18,12017000.0,Withdrawn,92,3.6
552,1983,2025-01-23,15390000.0,Active,47,-2.33
553,854,2023-11-17,17587000.0,Withdrawn,81,0.92
554,4147,2024-05-11,19209000.0,Expired,154,-3.18
555,3737,2025-12-22,15439000.0,Withdrawn,5,-1.47
556,3770,2023-08-30,13784000.0,Active,136,-3.21
557,575,2024-01-19,13096000.0,Sold,34,-7.28
558,3262,2024-05-16,15331000.0,Active,144,1.0
559,1149,2026-02-20,12946000.0,Sold,102,-3.11
560,6294,2025-11-27,9759000.0,Sold,58,-1.33
561,6458,2024-05-23,21542000.0,Sold,46,5.01
562,6714,2024-05-10,16567000.0,Active,86,-2.64
563,7510,2024-11-26,7141000.0,Withdrawn,79,-0.14
564,6449,2026-01-12,14645000.0,Sold,21,0.19
565,1716,2026-01-27,8098000.0,Expired,8,-1.1
566,4778,2025-01-20,5629000.0,Sold,82,-2.66
567,4934,2023-09-21,4747000.0,Active,42,-0.05
568,3855,2025-12-13,8744000.0,Expired,57,-0.04
569,5174,2025-06-28,17320000.0,Sold,41,-2.24
570,7147,2025-10-29,14967000.0,Active,37,-1.6
571,2492,2025-08-03,8378000.0,Active,117,-5.6
572,2661,2025-07-15,8474000.0,Sold,5,-0.56
573,7137,2025-08-13,16946000.0,Expired,143,-4.37
574,6408,2025-05-27,14799000.0,Active,78,-10.74
575,3125,2025-03-28,13143000.0,Sold,75,0.69
576,5692,2025-07-21,10982000.0,Withdrawn,83,-5.21
577,3052,2026-05-13,11008000.0,Sold,74,1.92
578,7788,2024-11-29,15932000.0,Active,195,0.72
579,5,2024-10-26,8389000.0,Sold,77,-5.77
580,5223,2025-01-15,9825000.0,Active,6,-2.36
581,5316,2023-10-15,13516000.0,Sold,89,-4.17
582,4870,2025-04-01,14365000.0,Active,107,4.27
583,877,2026-04-06,5783000.0,Active,135,-1.93
584,992,2026-03-25,17968000.0,Active,69,-1.19
585,7028,2025-02-03,18889000.0,Sold,61,-6.51
586,7518,2024-01-13,12859000.0,Sold,141,-1.61
587,4143,2023-10-02,9953000.0,Sold,105,-4.65
588,7011,2025-08-01,11326000.0,Expired,63,-0.33
589,6967,2024-03-02,7853000.0,Expired,5,0.47
590,7080,2024-07-05,14555000.0,Withdrawn,5,-5.36
591,7988,2025-09-12,14663000.0,Sold,20,3.75
592,6800,2023-09-11,6386000.0,Withdrawn,97,-1.45
593,4365,2026-02-17,12042000.0,Active,173,-0.38
594,4466,2025-09-24,16665000.0,Sold,103,-4.4
595,636,2026-04-13,8572000.0,Withdrawn,93,0.89
596,5226,2024-09-28,10491000.0,Expired,63,-3.05
597,1694,2023-11-08,18720000.0,Active,45,3.43
598,1683,2025-09-11,13052000.0,Active,111,-3.7
599,4753,2026-01-28,15395000.0,Active,39,-4.71
600,120,2025-11-23,13453000.0,Sold,62,1.54
601,831,2025-10-11,14882000.0,Sold,181,-3.85
602,5907,2025-02-10,17388000.0,Expired,73,0.25
603,3676,2026-05-21,21735000.0,Sold,64,1.51
604,5178,2024-06-25,10936000.0,Expired,136,-0.26
605,6071,2025-01-07,9530000.0,Sold,28,-2.93
606,1370,2026-07-23,13173000.0,Active,96,3.41
607,741,2024-08-31,9743000.0,Sold,56,-2.31
608,7642,2024-03-07,21089000.0,Sold,106,-1.89
609,117,2024-09-02,12796000.0,Sold,54,-2.06
610,5950,2026-04-16,11426000.0,Sold,82,4.5
611,2839,2024-12-10,16380000.0,Active,105,0.28
612,1151,2026-01-24,7604000.0,Sold,29,-3.77
613,7561,2026-08-07,10452000.0,Sold,77,-4.15
614,1932,2025-05-30,8649000.0,Withdrawn,33,-1.82
615,1013,2024-04-03,12326000.0,Withdrawn,67,-3.95
616,1665,2024-03-01,12024000.0,Expired,51,2.17
617,1082,2026-08-17,13723000.0,Active,35,1.94
618,4730,2024-12-08,18689000.0,Active,76,-0.7
619,513,2025-10-21,20623000.0,Active,154,-1.06
620,7919,2025-11-22,8613000.0,Active,98,-7.19
621,2850,2025-10-09,3221000.0,Sold,143,-4.07
622,5216,2025-05-17,8755000.0,Expired,85,-0.89
623,7806,2024-08-03,14278000.0,Expired,49,-3.63
624,5238,2024-03-10,11164000.0,Expired,77,-1.01
625,560,2025-04-19,6289000.0,Sold,144,-4.71
626,3673,2023-12-11,13476000.0,Sold,186,3.85
627,4584,2025-04-15,17765000.0,Sold,5,1.73
628,7405,2026-01-07,8132000.0,Active,44,1.42
629,4993,2025-03-02,6773000.0,Active,5,2.89
630,3344,2024-03-16,8463000.0,Active,119,-3.09
631,5309,2024-10-10,22614000.0,Sold,5,2.56
632,4071,2024-03-17,10951000.0,Withdrawn,51,-4.79
633,4800,2025-08-23,21926000.0,Sold,100,-3.58
634,1471,2024-02-18,14349000.0,Active,68,-0.32
635,581,2026-02-19,10461000.0,Sold,111,-1.94
636,6934,2025-04-13,3650000.0,Active,104,1.44
637,7005,2024-11-29,14444000.0,Sold,111,-2.56
638,2295,2023-09-12,19467000.0,Expired,129,-3.17
639,3148,2026-04-15,6159000.0,Expired,111,-3.2
640,4250,2025-11-05,16915000.0,Sold,73,-1.68
641,1680,2023-10-02,14001000.0,Sold,32,-3.24
642,3507,2024-03-04,10038000.0,Active,92,-1.25
643,5093,2026-04-06,10214000.0,Expired,63,4.42
644,7254,2024-09-09,23671000.0,Active,43,-0.96
645,2745,2026-05-17,18213000.0,Withdrawn,91,-3.0
646,3357,2025-12-14,14806000.0,Active,79,-0.52
647,4046,2024-04-29,19136000.0,Active,28,-1.17
648,1244,2025-03-13,16862000.0,Expired,157,0.34
649,5189,2025-06-09,6643000.0,Withdrawn,105,-1.39
650,3119,2025-05-15,4398000.0,Active,19,-3.55
651,5105,2023-11-05,18802000.0,Active,52,-4.26
652,2142,2023-11-16,13344000.0,Sold,22,-4.24
653,5870,2024-11-29,9305000.0,Expired,185,-0.42
654,5054,2025-05-15,6439000.0,Sold,59,-2.34
655,3060,2024-03-12,17127000.0,Sold,72,-2.69
656,4549,2023-11-16,10087000.0,Withdrawn,57,-3.99
657,5324,2024-03-16,18450000.0,Withdrawn,112,-2.19
658,2960,2024-05-19,11286000.0,Sold,67,-0.8
659,2266,2025-10-02,5894000.0,Expired,115,-2.42
660,6618,2025-10-17,17531000.0,Expired,39,-4.92
661,2480,2024-09-02,8441000.0,Expired,146,-2.42
662,6485,2026-01-29,23158000.0,Active,137,-3.2
663,4647,2026-08-01,17448000.0,Sold,56,-0.21
664,1636,2026-08-16,7105000.0,Expired,36,-8.28
665,5409,2023-08-23,13318000.0,Withdrawn,112,-1.64
666,7422,2025-01-26,8765000.0,Expired,49,-0.06
667,1758,2023-08-26,10846000.0,Active,49,-1.44
668,4453,2025-04-23,14323000.0,Sold,36,-2.12
669,2071,2026-05-23,12212000.0,Active,114,-0.97
670,5882,2026-05-05,6840000.0,Active,41,-1.22
671,6666,2025-05-01,12214000.0,Active,91,-7.21
672,5878,2025-08-10,13022000.0,Sold,5,-0.62
673,7268,2025-06-17,9729000.0,Withdrawn,148,1.39
674,2850,2026-01-04,3221000.0,Active,38,-0.92
675,3252,2024-10-30,11549000.0,Sold,5,-2.37
676,7391,2025-12-24,8788000.0,Sold,82,0.45
677,6906,2024-12-31,11587000.0,Sold,94,-4.6
678,3731,2025-02-23,13779000.0,Active,101,-0.07
679,2490,2025-09-29,13244000.0,Expired,118,1.56
680,1632,2024-11-16,13859000.0,Sold,69,0.06
681,2817,2025-12-09,7213000.0,Active,46,1.97
682,1016,2024-05-06,11847000.0,Sold,41,3.4
683,1349,2026-06-09,16092000.0,Sold,92,0.28
684,4612,2026-01-25,7491000.0,Withdrawn,72,0.29
685,3088,2026-05-15,11972000.0,Active,90,-3.97
686,2840,2024-09-15,16052000.0,Expired,58,-8.31
687,336,2025-06-19,7721000.0,Expired,140,-7.97
688,5879,2026-02-07,17525000.0,Sold,49,0.52
689,6402,2025-04-16,7339000.0,Active,98,-1.42
690,4593,2025-11-07,10924000.0,Sold,82,0.39
691,896,2024-06-19,6113000.0,Active,97,1.21
692,6304,2024-02-23,10311000.0,Withdrawn,29,-1.72
693,3547,2026-05-02,13349000.0,Active,64,2.27
694,852,2025-05-19,11675000.0,Active,130,-1.16
695,1688,2024-08-22,16661000.0,Active,141,0.62
696,1932,2024-03-21,8649000.0,Active,94,1.49
697,6834,2026-03-04,12746000.0,Sold,15,2.02
698,3747,2024-03-14,4785000.0,Active,88,-3.61
699,2428,2023-09-26,13121000.0,Sold,62,-1.76
700,1569,2024-08-12,12569000.0,Expired,84,-2.05
701,4001,2023-11-01,16931000.0,Withdrawn,48,-2.93
702,5053,2024-07-07,16677000.0,Sold,64,-0.47
703,2739,2025-05-18,9916000.0,Active,41,-0.61
704,3499,2024-04-04,7993000.0,Sold,18,-2.1
705,5733,2025-09-12,12106000.0,Sold,37,-2.17
706,5388,2023-12-18,12614000.0,Active,81,3.66
707,7745,2025-11-16,8384000.0,Active,139,-3.29
708,5537,2026-05-28,18295000.0,Sold,42,-2.73
709,5288,2023-12-07,10744000.0,Active,7,-1.11
710,3914,2025-06-03,7394000.0,Active,89,-0.48
711,1067,2025-02-15,12479000.0,Withdrawn,118,-3.51
712,7724,2024-08-29,8831000.0,Sold,5,1.14
713,4381,2025-08-26,14984000.0,Active,5,-9.69
714,2445,2026-07-26,14694000.0,Sold,99,-2.93
715,4108,2026-01-20,9549000.0,Sold,27,-1.59
716,5727,2024-12-02,13890000.0,Active,81,-5.41
717,3374,2024-11-02,17772000.0,Active,128,-4.59
718,3970,2024-09-12,17176000.0,Sold,126,0.2
719,7421,2025-06-13,12553000.0,Sold,52,-1.82
720,2547,2026-06-18,12812000.0,Active,82,2.0
721,754,2024-08-21,8683000.0,Sold,30,-4.52
722,2083,2023-09-22,13128000.0,Sold,123,3.65
723,2775,2023-10-30,12017000.0,Active,143,-3.51
724,2897,2024-05-06,10120000.0,Sold,86,3.72
725,4186,2026-04-13,12759000.0,Expired,86,-1.46
726,776,2026-05-08,12226000.0,Withdrawn,52,2.82
727,6749,2024-01-21,12915000.0,Expired,75,1.19
728,7114,2024-05-31,16994000.0,Active,5,-1.48
729,1626,2024-11-22,13192000.0,Sold,50,2.29
730,3070,2025-09-27,6383000.0,Active,175,-3.43
731,418,2026-03-01,15828000.0,Expired,74,-0.03
732,115,2025-12-29,7716000.0,Expired,60,0.97
733,617,2025-01-11,7614000.0,Active,89,-2.39
734,3975,2026-07-07,9219000.0,Sold,125,4.16
735,3268,2023-10-02,14951000.0,Active,57,-4.9
736,826,2025-10-05,3161000.0,Sold,46,2.62
737,7669,2026-04-14,15971000.0,Sold,10,-0.51
738,5746,2026-02-10,22730000.0,Withdrawn,197,-1.44
739,1517,2024-02-25,18355000.0,Active,73,-5.02
740,3147,2025-07-14,11041000.0,Active,71,-1.15
741,413,2025-04-08,15611000.0,Expired,51,-3.18
742,7544,2024-01-20,18084000.0,Sold,143,0.68
743,7588,2023-11-15,13648000.0,Expired,84,-3.61
744,729,2023-10-28,8683000.0,Sold,62,-3.83
745,3349,2026-01-04,9502000.0,Sold,108,-5.02
746,7165,2025-03-18,9941000.0,Active,63,-2.3
747,2809,2025-07-01,9950000.0,Sold,69,-1.83
748,676,2025-10-23,15228000.0,Expired,112,-2.29
749,3466,2025-11-19,8784000.0,Sold,124,-2.95
750,5989,2024-09-10,11889000.0,Sold,152,-3.81
751,2505,2026-03-20,11968000.0,Withdrawn,5,-2.3
752,2968,2025-08-28,15672000.0,Sold,50,-0.26
753,6336,2025-11-09,12855000.0,Sold,105,-3.87
754,2787,2026-03-10,6656000.0,Sold,174,-1.27
755,7857,2024-08-04,21423000.0,Sold,58,-0.04
756,1123,2024-01-19,10884000.0,Active,131,-3.49
757,4080,2026-02-04,7540000.0,Sold,106,-1.38
758,1572,2023-11-05,12131000.0,Active,107,-3.07
759,5074,2024-02-12,13434000.0,Withdrawn,97,-1.3
760,5105,2025-11-18,18802000.0,Active,75,-1.2
761,2144,2026-06-23,19034000.0,Active,19,-2.43
762,1688,2024-11-25,16661000.0,Active,161,-1.06
763,6807,2025-11-27,8042000.0,Sold,118,-3.5
764,7358,2025-02-15,22274000.0,Expired,80,2.19
765,7904,2026-01-31,10957000.0,Expired,55,-2.75
766,4133,2023-11-05,11444000.0,Sold,84,-1.47
767,3852,2024-07-20,15507000.0,Withdrawn,30,-2.4
768,3441,2026-02-27,11301000.0,Withdrawn,69,5.51
769,3767,2024-04-01,19056000.0,Active,168,2.02
770,5645,2026-08-09,17000000.0,Expired,100,-0.44
771,2327,2023-12-13,14072000.0,Sold,178,-2.61
772,6361,2023-09-06,12873000.0,Active,64,-3.54
773,2915,2025-03-28,19070000.0,Sold,53,2.42
774,4969,2024-11-03,17056000.0,Expired,117,-3.66
775,5918,2026-07-22,5973000.0,Withdrawn,19,-0.85
776,5393,2023-10-18,2598000.0,Active,216,-3.82
777,3953,2024-12-05,12402000.0,Sold,50,-0.4
778,6206,2025-12-07,10177000.0,Active,98,3.04
779,596,2025-12-23,15446000.0,Active,54,-0.32
780,6000,2025-05-18,20538000.0,Active,97,-2.55
781,729,2024-05-30,8683000.0,Sold,15,1.07
782,1366,2026-02-15,15119000.0,Active,84,-2.31
783,4493,2023-09-18,4081000.0,Sold,56,1.08
784,699,2026-01-28,12867000.0,Expired,11,-5.93
785,7187,2025-03-25,8883000.0,Expired,5,-0.46
786,6321,2025-02-28,16515000.0,Active,123,0.75
787,5732,2023-09-09,12612000.0,Active,127,-3.8
788,396,2025-09-30,20223000.0,Sold,36,0.39
789,6589,2024-07-11,15325000.0,Withdrawn,5,0.11
790,7401,2026-06-28,6240000.0,Active,72,3.33
791,4172,2025-10-11,8371000.0,Active,97,0.58
792,4361,2025-08-31,11949000.0,Expired,5,-4.61
793,2503,2026-05-21,17070000.0,Sold,159,-2.16
794,1820,2024-01-08,16520000.0,Sold,18,0.07
795,718,2025-02-18,9051000.0,Expired,23,0.48
796,2783,2024-07-18,15468000.0,Sold,48,1.18
797,7552,2025-10-02,7604000.0,Sold,85,-1.04
798,7732,2023-09-15,9875000.0,Sold,60,-5.55
799,4947,2023-11-23,23277000.0,Active,133,-0.48
800,3578,2023-10-08,9740000.0,Expired,122,-1.61
801,5487,2025-03-09,8810000.0,Active,39,-2.27
802,144,2026-07-20,12196000.0,Sold,5,-2.12
803,4981,2023-10-27,9394000.0,Active,141,-2.44
804,3141,2025-07-15,20156000.0,Sold,92,-1.18
805,7267,2025-01-16,15148000.0,Active,26,1.64
806,4492,2024-12-20,8048000.0,Withdrawn,94,-1.98
807,7193,2026-01-04,3520000.0,Sold,28,-4.23
808,7092,2024-03-16,20563000.0,Expired,24,-5.0
809,2939,2025-11-29,12957000.0,Sold,149,-1.37
810,5589,2024-06-23,9189000.0,Active,29,-1.23
811,7652,2025-06-14,17928000.0,Sold,53,-0.67
812,3637,2025-01-25,7327000.0,Active,128,0.08
813,3223,2026-05-18,12762000.0,Active,29,-2.4
814,1168,2023-08-31,14819000.0,Sold,104,-0.01
815,2617,2025-08-17,13968000.0,Sold,49,3.38
816,1063,2026-07-10,14366000.0,Sold,39,-0.12
817,2157,2024-06-21,11634000.0,Sold,13,-7.02
818,7861,2025-07-26,23693000.0,Sold,41,-0.39
819,5162,2025-08-17,8245000.0,Expired,68,-6.17
820,5306,2024-05-26,9107000.0,Withdrawn,142,2.19
821,2983,2025-10-21,9343000.0,Withdrawn,69,-0.09
822,6542,2024-07-21,12682000.0,Sold,100,-6.24
823,3295,2024-01-09,15261000.0,Sold,69,-3.45
824,4730,2023-10-06,18689000.0,Expired,112,0.05
825,1157,2024-09-18,9728000.0,Active,36,-4.76
826,7331,2026-03-31,14679000.0,Active,158,-1.47
827,5335,2026-01-18,12010000.0,Sold,176,-3.64
828,733,2024-07-07,9980000.0,Sold,93,-1.95
829,4331,2024-10-26,9964000.0,Sold,88,-1.24
830,6802,2023-10-30,11724000.0,Active,93,-7.7
831,4847,2025-07-09,13250000.0,Sold,61,1.2
832,6732,2023-12-19,11068000.0,Expired,87,-6.61
833,7177,2023-12-31,14119000.0,Sold,5,-2.44
834,7242,2024-08-22,12951000.0,Sold,91,-2.11
835,954,2024-08-20,21187000.0,Withdrawn,79,-0.77
836,2540,2025-11-13,12260000.0,Active,65,-2.03
837,7057,2025-05-07,11193000.0,Sold,43,1.36
838,3325,2024-01-12,9896000.0,Active,175,3.03
839,3302,2025-10-17,8908000.0,Sold,65,-7.08
840,1543,2025-11-29,4882000.0,Sold,127,1.02
841,5294,2026-08-18,16657000.0,Active,59,3.11
842,5773,2025-09-08,13705000.0,Active,5,-7.81
843,1192,2024-01-07,13053000.0,Active,74,-0.81
844,6314,2024-04-30,15637000.0,Active,79,-0.15
845,5513,2026-07-07,15129000.0,Active,109,-2.0
846,2994,2024-11-25,10876000.0,Active,56,-4.91
847,6939,2026-03-20,6478000.0,Withdrawn,108,-1.98
848,2682,2025-09-16,10622000.0,Sold,101,-6.82
849,1218,2024-01-10,26119000.0,Withdrawn,105,-3.8
850,1541,2023-11-21,12473000.0,Active,75,-1.61
851,6173,2024-10-07,13239000.0,Active,62,0.23
852,3237,2025-12-23,11942000.0,Sold,117,-2.01
853,5542,2025-10-07,15316000.0,Active,76,-2.73
854,2387,2026-01-13,13001000.0,Active,64,-6.28
855,3720,2025-06-07,14131000.0,Sold,69,-3.19
856,5616,2025-11-28,10792000.0,Active,112,-3.99
857,1389,2026-06-16,10527000.0,Sold,145,2.31
858,1857,2025-04-18,14233000.0,Active,80,1.59
859,1366,2025-10-11,15119000.0,Active,100,2.19
860,500,2026-05-09,10155000.0,Active,106,-0.53
861,1681,2026-02-07,18539000.0,Sold,65,-4.89
862,511,2025-02-08,10371000.0,Withdrawn,44,1.8
863,7495,2025-01-22,6812000.0,Expired,76,0.27
864,4313,2024-12-11,11532000.0,Expired,69,-1.02
865,1325,2024-09-29,7587000.0,Sold,140,-3.6
866,1156,2023-10-28,7912000.0,Sold,116,-0.88
867,1828,2025-02-18,15264000.0,Active,144,-0.78
868,3142,2025-01-10,10946000.0,Sold,55,-6.14
869,7420,2023-11-11,12206000.0,Active,46,-2.53
870,3487,2026-01-01,12711000.0,Withdrawn,35,-2.11
871,1811,2025-06-14,8424000.0,Active,183,-3.39
872,6589,2023-11-20,15325000.0,Sold,91,-5.94
873,2924,2026-07-19,18477000.0,Active,59,-0.44
874,5302,2024-04-20,12360000.0,Sold,10,-1.19
875,2215,2025-01-01,9542000.0,Sold,30,1.04
876,4187,2025-07-16,13353000.0,Sold,132,-0.25
877,714,2024-02-12,11594000.0,Sold,5,-3.49
878,5978,2024-06-19,18064000.0,Active,66,3.48
879,3603,2025-01-23,15242000.0,Active,119,-3.28
880,4135,2023-10-01,12946000.0,Active,65,-4.0
881,7294,2024-09-18,6754000.0,Active,182,0.28
882,3523,2025-05-24,11061000.0,Expired,179,0.61
883,4269,2024-08-03,19492000.0,Active,63,1.62
884,4749,2025-11-07,9532000.0,Active,44,-0.04
885,4850,2024-11-11,11832000.0,Withdrawn,101,4.48
886,1244,2025-02-28,16862000.0,Expired,14,-2.15
887,3710,2026-02-13,15849000.0,Active,63,-1.89
888,1082,2025-07-27,13723000.0,Sold,107,-4.13
889,5780,2026-01-02,12087000.0,Expired,39,-2.2
890,6620,2026-02-12,8769000.0,Sold,73,-3.52
891,456,2024-04-20,8177000.0,Active,121,0.64
892,4925,2023-12-22,12157000.0,Sold,101,5.62
893,895,2025-04-19,10403000.0,Sold,136,-1.02
894,1385,2025-09-09,14108000.0,Expired,140,0.71
895,1959,2025-02-16,12907000.0,Sold,58,-3.21
896,3073,2026-07-23,6264000.0,Expired,110,-2.98
897,6531,2025-08-09,5550000.0,Expired,5,-3.05
898,1997,2025-12-20,11690000.0,Active,130,0.13
899,6492,2025-10-25,12189000.0,Withdrawn,107,-1.47
900,4286,2023-10-02,24327000.0,Withdrawn,68,-0.15
901,505,2025-07-06,11250000.0,Sold,75,2.0
902,1215,2026-01-07,16556000.0,Active,29,1.26
903,1532,2024-09-04,18099000.0,Expired,39,-4.51
904,3441,2025-01-31,11301000.0,Active,75,-3.34
905,7577,2024-08-03,12551000.0,Sold,5,-1.35
906,824,2024-08-17,8308000.0,Withdrawn,39,3.7
907,929,2024-03-18,11700000.0,Active,100,4.15
908,5030,2025-05-04,15345000.0,Withdrawn,5,-1.13
909,5237,2025-12-07,13523000.0,Sold,15,-1.05
910,134,2025-04-02,6043000.0,Active,203,-3.09
911,2106,2024-08-10,14967000.0,Expired,143,4.01
912,3628,2025-08-14,15826000.0,Expired,102,0.56
913,4781,2025-10-17,15081000.0,Expired,111,1.95
914,6816,2023-09-25,12169000.0,Sold,41,0.84
915,6317,2026-05-02,9798000.0,Withdrawn,5,-0.93
916,1853,2026-02-11,10599000.0,Active,115,-1.37
917,4911,2025-06-08,8916000.0,Expired,138,-2.74
918,5269,2025-12-07,14178000.0,Sold,37,-4.56
919,4176,2025-05-20,14695000.0,Withdrawn,147,-6.42
920,2934,2024-12-23,15606000.0,Sold,124,1.97
921,3285,2025-08-28,13520000.0,Active,62,4.65
922,4299,2024-07-31,7486000.0,Sold,53,3.52
923,2812,2023-09-23,14800000.0,Active,70,2.25
924,5349,2024-11-11,11131000.0,Sold,48,-2.93
925,5796,2025-03-08,15954000.0,Active,114,0.47
926,1251,2026-03-05,10118000.0,Active,116,1.97
927,5779,2026-04-28,8567000.0,Sold,103,-2.07
928,5652,2023-08-29,6037000.0,Sold,59,-3.81
929,3513,2026-07-25,7055000.0,Sold,31,3.07
930,7570,2025-11-06,21187000.0,Sold,47,-2.19
931,6191,2026-07-11,16345000.0,Withdrawn,67,-1.17
932,1257,2023-11-09,11181000.0,Expired,11,-2.49
933,3377,2024-09-12,8949000.0,Active,63,1.73
934,5646,2025-01-03,7749000.0,Expired,48,1.28
935,5263,2025-08-08,18743000.0,Sold,67,-3.01
936,3487,2024-03-10,12711000.0,Active,128,-5.34
937,3585,2025-09-10,10177000.0,Expired,97,-4.85
938,1397,2024-09-02,13327000.0,Withdrawn,80,-4.99
939,3638,2025-09-05,8517000.0,Sold,112,-0.13
940,3331,2024-09-04,11910000.0,Expired,77,-0.42
941,2704,2024-08-22,10170000.0,Expired,58,-6.12
942,471,2024-04-16,10937000.0,Expired,137,-0.84
943,7115,2024-08-04,9309000.0,Sold,137,-1.69
944,5132,2024-06-24,21083000.0,Active,66,3.25
945,1354,2025-11-29,15056000.0,Active,115,0.95
946,2784,2023-09-28,15331000.0,Active,90,-2.85
947,2832,2025-11-28,15896000.0,Expired,31,-1.57
948,5064,2026-05-22,14114000.0,Expired,45,0.24
949,358,2025-10-04,20249000.0,Sold,64,1.76
950,3020,2025-08-31,14777000.0,Expired,58,-4.99
951,7576,2024-12-31,5760000.0,Expired,5,-2.72
952,668,2025-09-23,9375000.0,Active,94,-1.82
953,4469,2025-02-21,3711000.0,Withdrawn,12,-3.46
954,5128,2025-03-18,8385000.0,Active,138,-0.07
955,1146,2026-07-20,12461000.0,Expired,80,-1.9
956,5468,2025-05-25,14767000.0,Sold,64,-4.05
957,6820,2026-04-06,16980000.0,Withdrawn,202,-2.22
958,4186,2025-07-26,12759000.0,Withdrawn,47,0.83
959,3720,2026-04-29,14131000.0,Active,112,3.55
960,2746,2024-01-15,10743000.0,Expired,68,3.5
961,7484,2026-07-21,12060000.0,Active,86,-1.23
962,7346,2023-12-14,6082000.0,Active,16,-6.7
963,540,2026-05-29,14199000.0,Active,65,3.43
964,2780,2025-11-08,12609000.0,Expired,65,-9.31
965,4965,2024-12-31,11158000.0,Expired,5,-0.03
966,4137,2024-01-20,20830000.0,Active,151,-2.34
967,4836,2025-08-19,14721000.0,Withdrawn,82,-0.6
968,3776,2026-05-30,7729000.0,Expired,186,-1.78
969,6043,2023-09-12,22480000.0,Active,60,-3.02
970,6646,2025-11-25,10526000.0,Sold,133,-1.56
971,7103,2024-07-25,16499000.0,Sold,84,-0.38
972,7313,2025-11-29,4560000.0,Withdrawn,5,-2.04
973,5321,2023-11-02,14740000.0,Withdrawn,114,-3.19
974,5025,2024-01-03,20281000.0,Expired,112,1.27
975,6133,2024-02-26,17526000.0,Sold,52,-4.49
976,7892,2024-11-03,11803000.0,Sold,68,0.05
