rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration
667,1379,2025-03-10,47500.0,19,12
668,4717,2026-02-23,21900.0,18,11
669,3159,2024-06-07,42600.0,24,11
670,2903,2024-06-02,33500.0,10,24
671,338,2022-11-06,51100.0,30,11
672,6003,2026-03-01,69200.0,37,11
673,6538,2023-07-25,39100.0,44,11
674,4697,2026-07-12,29800.0,7,11
675,913,2025-11-07,15800.0,28,11
676,6436,2025-02-21,20400.0,41,11
677,3630,2024-01-23,34700.0,46,36
678,868,2024-09-06,44600.0,11,12
679,1725,2023-09-08,39400.0,11,11
680,1975,2026-07-16,29300.0,25,11
681,6980,2024-12-06,35600.0,31,11
682,3834,2023-10-22,26100.0,34,24
683,2481,2026-04-17,27700.0,39,12
684,1603,2026-08-04,33900.0,42,36
685,4094,2025-11-29,42400.0,37,11
686,5165,2024-04-29,61900.0,21,24
687,2799,2026-01-21,24600.0,43,11
688,3582,2026-06-13,24400.0,23,12
689,5856,2025-11-21,46200.0,16,11
690,5508,2022-11-25,43700.0,17,24
691,7903,2023-07-04,16600.0,4,12
692,5659,2023-03-04,30300.0,29,24
693,5406,2023-11-29,25700.0,58,36
694,4004,2023-07-05,26800.0,46,11
695,1092,2024-08-17,46000.0,22,24
696,7882,2025-04-13,18100.0,21,11
697,4484,2026-02-09,43500.0,18,12
698,2498,2024-01-20,24500.0,22,11
699,4201,2026-05-31,17200.0,39,11
700,5850,2024-02-05,48400.0,32,11
701,3456,2025-06-17,34700.0,35,11
702,4062,2023-04-11,26600.0,8,11
703,7575,2026-04-10,36300.0,18,11
704,2602,2025-04-23,37000.0,7,11
705,767,2025-04-13,40500.0,14,11
706,2127,2023-07-27,55500.0,22,24
707,2836,2024-09-01,14300.0,40,36
708,2963,2026-06-25,22900.0,24,11
709,4279,2025-09-23,20900.0,29,11
710,789,2023-06-20,62300.0,30,11
711,6893,2022-10-14,20200.0,12,12
712,7267,2024-11-22,42600.0,33,11
713,1661,2022-12-27,26700.0,41,11
714,3141,2024-11-14,57000.0,17,12
715,421,2026-04-27,20900.0,32,11
716,115,2025-04-13,28800.0,3,12
717,626,2025-03-15,29900.0,56,36
718,4067,2026-08-14,43300.0,31,12
719,3347,2023-07-17,31700.0,31,24
720,841,2023-05-02,38300.0,27,24
721,7826,2022-12-30,29700.0,31,12
722,5869,2026-01-19,27600.0,42,11
723,1550,2025-07-30,24600.0,31,11
724,3222,2022-11-28,65800.0,21,11
725,416,2024-01-08,18300.0,11,36
726,7699,2025-08-03,34200.0,12,11
727,7745,2024-10-13,25100.0,36,11
728,741,2024-12-18,26500.0,8,11
729,3431,2025-10-27,25700.0,48,12
730,7318,2022-09-24,39900.0,42,12
731,2871,2024-07-01,21800.0,18,36
732,687,2023-06-18,53300.0,30,11
733,3549,2023-10-20,67300.0,18,36
734,6113,2024-03-03,38300.0,12,11
735,2559,2024-07-08,31300.0,14,11
736,3038,2023-08-26,23400.0,19,36
737,6468,2023-05-05,37500.0,11,36
738,2849,2023-02-14,56500.0,5,12
739,1150,2025-08-09,29100.0,7,11
740,4173,2024-12-03,57600.0,24,24
741,1606,2024-10-23,36200.0,10,24
742,5187,2025-03-27,48200.0,11,11
743,5219,2026-04-27,31700.0,24,11
744,2191,2024-07-31,30900.0,45,11
745,1725,2025-08-06,38000.0,13,36
746,6952,2026-04-30,41700.0,19,12
747,7511,2025-01-26,22100.0,10,36
748,4226,2024-05-01,39800.0,0,24
749,3942,2024-05-26,38300.0,18,36
750,3523,2023-12-24,30700.0,12,12
751,3854,2026-06-05,18800.0,0,36
752,5767,2026-03-23,28000.0,28,24
753,2377,2022-12-10,38700.0,37,36
754,6494,2025-04-16,53500.0,38,11
755,2981,2024-04-01,47800.0,20,11
756,5080,2024-11-03,47900.0,17,11
757,6042,2025-03-20,70800.0,16,11
758,5513,2026-05-28,47500.0,32,11
759,4044,2026-03-14,44200.0,29,11
760,6336,2023-01-11,40100.0,41,24
761,605,2025-10-13,24400.0,24,36
762,6124,2023-11-01,31900.0,41,12
763,741,2023-09-23,24800.0,27,11
764,1396,2024-07-20,40100.0,28,11
765,4596,2025-06-06,30000.0,43,12
766,711,2022-11-13,35200.0,12,11
767,7340,2024-12-30,48800.0,55,11
768,6453,2025-11-26,39700.0,27,11
769,5855,2023-06-13,25800.0,15,11
770,399,2024-07-31,29700.0,62,24
771,6728,2024-06-07,17700.0,0,11
772,7554,2022-09-26,33800.0,11,11
773,4265,2026-08-14,44300.0,26,11
774,4464,2024-12-31,28800.0,21,11
775,2557,2025-07-05,22400.0,51,12
776,1861,2023-02-19,19100.0,50,11
777,730,2024-04-02,31500.0,41,11
778,2845,2025-04-16,31500.0,6,12
779,7707,2026-08-15,12700.0,33,11
780,7890,2026-07-08,10400.0,29,11
781,5058,2025-09-18,24400.0,32,11
782,3662,2022-09-30,29600.0,14,36
783,5609,2023-03-29,25300.0,17,11
784,144,2026-06-25,33700.0,8,24
785,5092,2025-03-03,34200.0,37,12
786,3216,2026-07-06,30300.0,10,36
787,7420,2025-08-18,37600.0,33,12
788,4595,2024-12-07,30800.0,18,11
789,7346,2025-03-20,18100.0,34,11
790,7243,2024-03-03,33800.0,36,11
791,3008,2025-11-28,51800.0,18,12
792,5711,2023-02-06,8500.0,24,24
793,7809,2026-03-13,39200.0,28,11
794,3721,2024-04-18,36700.0,33,11
795,3302,2024-06-10,26400.0,15,11
796,1195,2023-02-15,38800.0,18,11
797,2673,2025-08-14,32400.0,27,12
798,1088,2026-08-05,9300.0,42,11
799,2204,2024-04-15,69800.0,27,11
800,5276,2026-06-11,42500.0,11,11
801,5424,2022-08-22,21800.0,21,11
802,3053,2026-08-16,28800.0,16,24
803,6680,2025-08-14,30200.0,36,36
804,3375,2026-04-18,33900.0,45,11
805,4836,2023-09-29,19100.0,3,12
806,1184,2025-11-17,48000.0,23,12
807,7484,2026-04-27,33200.0,24,11
808,5454,2023-03-04,51400.0,32,11
809,745,2026-01-11,24000.0,35,24
810,4434,2023-02-23,43300.0,23,11
811,6947,2025-05-09,48800.0,3,11
812,4955,2026-07-20,24600.0,3,12
813,6876,2023-09-16,52900.0,16,12
814,7330,2024-12-26,20800.0,37,12
815,7395,2022-10-16,69400.0,29,11
816,971,2026-03-26,30500.0,6,11
817,2595,2023-06-20,54200.0,22,12
818,7208,2024-05-20,30700.0,16,11
819,3406,2024-04-29,42400.0,32,11
820,3382,2023-07-08,50600.0,16,11
821,1577,2024-04-26,49100.0,13,36
822,5412,2024-01-25,24700.0,0,11
823,5896,2025-08-05,50800.0,39,11
824,1219,2023-01-04,11800.0,51,24
825,6446,2026-02-02,26200.0,28,12
826,5635,2025-02-02,29200.0,14,11
827,3064,2023-12-11,18200.0,23,24
828,7089,2025-03-05,17300.0,28,11
829,2740,2023-09-27,39600.0,28,12
830,1245,2024-03-31,32900.0,12,11
831,1575,2023-09-24,21600.0,25,11
832,6301,2022-09-28,61000.0,6,11
833,3316,2023-04-16,29200.0,26,12
834,5664,2023-08-13,43800.0,21,24
835,2438,2026-01-25,42000.0,42,11
836,3805,2022-11-19,42700.0,35,11
837,5738,2023-11-07,25500.0,7,11
838,1419,2024-03-19,47000.0,42,11
839,1898,2024-01-28,26000.0,24,12
840,1396,2026-02-28,41100.0,55,11
841,507,2023-03-12,19900.0,0,11
842,1718,2025-11-13,53200.0,13,11
843,518,2025-11-20,26400.0,51,12
844,7650,2023-01-27,37800.0,33,24
845,4413,2024-03-02,21200.0,26,24
846,1355,2024-08-04,23400.0,13,24
847,1183,2023-02-23,49900.0,27,36
848,1869,2023-07-04,29100.0,0,11
849,3217,2024-11-26,40400.0,30,11
850,7574,2025-10-05,36900.0,23,36
851,3570,2024-01-23,45600.0,34,12
852,1852,2026-04-02,52600.0,10,12
853,6728,2024-02-28,17000.0,31,12
854,2993,2025-01-30,16700.0,16,11
855,5420,2023-12-22,37100.0,5,12
856,2264,2024-12-18,30100.0,28,12
857,4280,2023-04-07,56800.0,21,11
858,726,2023-05-13,34900.0,11,12
859,6102,2025-05-17,15700.0,9,24
860,3687,2024-02-19,39200.0,0,11
861,4228,2026-02-26,82600.0,11,12
862,7447,2025-11-18,27600.0,29,11
863,3606,2023-10-30,44400.0,62,11
864,4368,2022-10-24,16400.0,47,11
865,4855,2023-07-02,12000.0,35,12
866,4958,2026-01-24,24100.0,0,11
867,1271,2025-10-21,15800.0,47,12
868,3795,2025-11-21,20300.0,27,24
869,1107,2023-12-05,35900.0,44,11
870,5903,2026-07-11,27200.0,25,11
871,6762,2025-08-09,13100.0,18,12
872,460,2023-12-21,22600.0,19,11
873,5036,2022-11-20,33300.0,37,24
874,912,2025-07-09,38800.0,31,11
875,1415,2023-06-20,57600.0,13,24
876,2002,2026-05-19,61800.0,26,11
877,3144,2026-07-05,19300.0,20,11
878,6669,2025-10-01,13700.0,24,11
879,2040,2026-05-02,31300.0,13,12
880,6629,2023-08-28,38100.0,15,11
881,4385,2024-10-30,44700.0,38,11
882,512,2024-07-22,38600.0,28,11
883,1242,2023-05-10,32700.0,28,11
884,1566,2026-04-11,22700.0,19,24
885,3523,2023-07-20,28200.0,10,12
886,7734,2022-08-21,14100.0,38,11
887,839,2024-07-04,48800.0,21,11
888,946,2023-08-07,38500.0,27,12
889,5142,2023-07-27,17800.0,5,11
890,5353,2023-08-24,32300.0,0,36
891,134,2024-01-29,16100.0,22,24
892,2151,2024-02-23,39000.0,0,36
893,3712,2025-08-03,28900.0,13,12
894,4888,2022-12-20,24500.0,27,12
895,6962,2025-05-19,25100.0,19,24
896,6449,2023-10-21,47100.0,46,36
897,1894,2025-12-13,21400.0,45,36
898,5022,2023-03-25,18900.0,19,12
899,5386,2023-01-02,11400.0,26,11
900,4269,2023-09-04,44500.0,28,11
901,3003,2025-10-05,52800.0,41,11
902,3365,2024-06-19,73000.0,23,11
903,4399,2024-09-13,46200.0,28,24
904,2874,2024-12-28,21400.0,36,24
905,5468,2023-11-25,36300.0,17,11
906,5919,2022-11-20,34200.0,14,24
907,1278,2026-02-18,39300.0,23,36
908,5902,2022-08-31,54600.0,2,24
909,5774,2022-09-09,19300.0,43,12
910,3596,2023-12-03,38100.0,25,11
911,7726,2023-08-11,50900.0,44,24
912,6321,2024-08-12,23800.0,21,11
913,1284,2024-05-17,19400.0,6,12
914,3459,2023-01-05,21600.0,32,12
915,5768,2023-05-30,44100.0,7,11
916,5380,2025-06-05,39300.0,36,24
917,3570,2025-11-07,45000.0,40,11
918,3669,2024-08-22,23500.0,6,11
919,1427,2022-11-15,29600.0,34,36
920,3722,2025-07-11,20700.0,9,11
921,3412,2024-10-10,20500.0,33,12
922,2763,2026-06-29,20600.0,20,11
923,476,2022-12-23,29200.0,17,12
924,7268,2023-06-17,22400.0,17,24
925,5246,2022-12-21,20000.0,47,12
926,1384,2023-01-01,21000.0,5,11
927,2846,2022-11-22,20700.0,13,11
928,2895,2023-07-20,35400.0,3,11
929,5177,2024-07-23,33600.0,32,11
930,361,2024-04-13,30400.0,32,11
931,3091,2025-02-27,46200.0,1,24
932,7733,2026-06-01,32500.0,34,36
933,678,2022-09-10,27700.0,26,11
934,4572,2025-10-29,36800.0,25,24
935,5242,2022-12-11,26500.0,28,24
936,1173,2024-06-16,22800.0,48,12
937,5588,2022-10-25,22000.0,22,11
938,6966,2025-04-26,42000.0,23,24
939,4279,2025-02-26,22300.0,23,11
940,3805,2023-11-30,43100.0,17,24
941,2806,2023-11-03,6400.0,7,11
942,7639,2023-12-16,16800.0,31,11
943,7499,2024-06-13,34400.0,18,24
944,548,2022-11-05,66800.0,15,11
945,2842,2025-03-15,26300.0,22,11
946,5076,2025-03-29,37600.0,37,12
947,4230,2022-08-23,43800.0,36,11
948,4943,2026-02-01,28900.0,4,12
949,3863,2025-12-02,43700.0,26,24
950,6169,2025-04-05,16800.0,12,12
951,6788,2023-08-12,38100.0,41,24
952,7255,2025-11-13,42200.0,40,11
953,7466,2022-12-03,35800.0,30,24
954,5439,2026-05-27,24200.0,18,11
955,5137,2023-05-08,52800.0,8,11
956,6261,2025-08-09,35800.0,39,36
957,2563,2022-09-06,38800.0,20,12
958,2842,2022-10-07,26700.0,23,11
959,7046,2023-05-16,36000.0,42,36
960,942,2022-11-07,18500.0,36,11
961,3026,2026-06-21,96900.0,22,11
962,1616,2024-05-11,26500.0,41,11
963,7873,2023-12-22,17200.0,0,36
964,3406,2025-03-22,39900.0,54,36
965,4589,2026-05-27,30700.0,20,11
966,5837,2026-04-10,25700.0,16,24
967,7178,2022-09-16,43500.0,30,12
968,257,2023-12-09,50900.0,2,11
969,4912,2025-12-16,40700.0,20,11
970,1880,2023-04-22,16900.0,26,12
971,1988,2025-08-06,22900.0,14,24
972,6733,2023-01-07,34500.0,18,11
973,10,2025-10-14,49900.0,30,12
974,2937,2022-09-28,26900.0,24,11
975,813,2024-04-08,20200.0,13,12
976,7564,2022-10-12,34200.0,30,11
977,7573,2023-11-23,45900.0,6,36
978,5084,2023-08-29,41800.0,35,11
979,5239,2025-08-03,37300.0,13,11
980,7440,2024-11-24,21300.0,35,24
981,1037,2022-09-16,24400.0,19,24
982,1866,2026-07-26,36200.0,57,12
983,4573,2024-03-29,36900.0,29,11
984,3211,2026-03-16,38300.0,52,24
985,2242,2023-06-16,33800.0,23,11
986,225,2025-08-05,32500.0,19,12
987,5478,2023-03-13,22200.0,0,11
988,6453,2023-03-06,39300.0,3,12
989,6023,2023-03-07,26700.0,11,12
990,5060,2022-10-13,28300.0,8,11
991,7605,2026-08-07,38200.0,20,11
992,4252,2023-07-25,25900.0,46,36
993,5456,2026-07-17,20600.0,56,11
994,4016,2023-02-26,40200.0,25,12
995,7122,2025-04-17,80500.0,35,11
996,7089,2022-10-27,16100.0,0,12
997,4892,2024-02-22,30600.0,21,12
998,5703,2025-04-02,21500.0,13,12
999,4094,2023-01-06,44200.0,0,24
1000,1670,2025-04-15,28000.0,4,12
1001,2200,2025-02-01,39400.0,20,11
1002,7420,2022-10-26,38300.0,31,36
1003,518,2022-12-08,24400.0,42,24
1004,388,2025-08-31,18000.0,0,12
1005,408,2023-08-29,20900.0,25,24
1006,7118,2023-11-11,29900.0,18,12
1007,4719,2023-07-12,14300.0,0,24
1008,4676,2023-01-14,24900.0,24,11
1009,2044,2023-07-18,36900.0,13,24
1010,2818,2023-05-01,27500.0,48,11
1011,1706,2023-05-12,15000.0,10,36
1012,6114,2024-02-24,38000.0,47,11
1013,7065,2026-07-11,14900.0,30,11
1014,1492,2025-10-26,47700.0,42,11
1015,7344,2023-04-08,29300.0,42,36
1016,7294,2025-07-25,13800.0,25,24
1017,3721,2023-08-26,40600.0,29,11
1018,2785,2025-12-18,15100.0,34,11
1019,4917,2024-04-12,40000.0,18,11
1020,7783,2023-10-07,20800.0,25,12
1021,4272,2023-02-20,32500.0,27,12
1022,5382,2023-11-07,10000.0,23,12
1023,7406,2024-08-20,33600.0,43,11
1024,7399,2023-10-29,25400.0,7,11
1025,6740,2025-11-06,21800.0,37,11
1026,6122,2025-01-26,28600.0,26,11
1027,2093,2024-05-06,25900.0,32,11
1028,4240,2022-08-27,18400.0,8,12
1029,4888,2023-09-09,24500.0,4,11
1030,729,2024-09-06,23300.0,19,36
1031,5688,2024-05-08,26300.0,37,11
1032,4649,2023-09-14,49600.0,12,11
1033,5088,2025-08-13,39600.0,42,12
1034,4688,2025-07-21,20000.0,37,11
1035,1865,2024-12-19,22600.0,28,11
1036,2126,2024-01-23,36000.0,30,24
1037,3502,2024-05-19,30700.0,25,11
1038,6369,2024-06-13,28200.0,31,24
1039,7393,2025-04-24,19400.0,51,11
1040,1609,2025-02-18,51700.0,39,11
1041,6430,2026-02-06,20200.0,15,24
1042,251,2023-08-09,32200.0,21,11
1043,685,2025-04-12,26500.0,37,24
1044,4637,2024-10-31,28600.0,55,12
1045,2213,2025-02-18,25400.0,44,36
1046,784,2023-05-06,12200.0,34,11
1047,4054,2024-07-09,39900.0,18,11
1048,7629,2023-07-25,23800.0,17,11
1049,4467,2024-04-02,52900.0,0,11
1050,2028,2025-09-24,53600.0,38,12
1051,1103,2023-12-21,34300.0,23,24
1052,237,2023-05-06,40900.0,38,24
1053,392,2024-03-02,47500.0,15,24
1054,3109,2026-06-22,21200.0,40,11
1055,4968,2024-02-12,43600.0,1,36
1056,1890,2023-12-18,51700.0,10,11
1057,6683,2026-01-08,35600.0,4,36
1058,4826,2023-09-14,48300.0,24,24
1059,2877,2025-09-09,13300.0,9,11
1060,3457,2024-03-11,38500.0,30,36
1061,7214,2023-04-07,23800.0,30,11
1062,3358,2025-10-13,54200.0,36,11
1063,1280,2026-02-14,19400.0,25,11
1064,7148,2024-09-04,33500.0,45,12
1065,4074,2025-02-10,53800.0,14,12
1066,4779,2024-04-19,25700.0,25,12
1067,2169,2023-11-01,33400.0,18,11
1068,4634,2023-09-13,47000.0,34,11
1069,2198,2025-10-06,33200.0,3,11
1070,7747,2024-02-10,81400.0,55,11
1071,4969,2023-08-19,61700.0,0,11
1072,7031,2026-01-11,46900.0,1,11
1073,7100,2025-06-04,21000.0,43,24
1074,1360,2023-04-09,35000.0,22,12
1075,6372,2026-02-22,39500.0,0,12
1076,7092,2025-09-28,74000.0,26,12
1077,1389,2026-06-06,24600.0,11,11
1078,7154,2026-04-30,23800.0,36,12
1079,2536,2024-03-17,29600.0,46,12
1080,4646,2025-07-06,32200.0,0,24
1081,2061,2025-04-20,49500.0,41,11
1082,1362,2023-12-26,46800.0,0,11
1083,4448,2024-11-16,17500.0,29,11
1084,4361,2025-06-05,39100.0,11,24
1085,7806,2025-06-07,42100.0,12,36
1086,7281,2024-04-06,32400.0,14,24
1087,1389,2025-09-06,26000.0,23,11
1088,5230,2026-02-26,15800.0,28,11
1089,4743,2024-12-09,18300.0,29,24
1090,4964,2026-03-09,18500.0,53,11
1091,3253,2025-08-16,25600.0,18,24
1092,7889,2023-04-02,71700.0,27,36
1093,2176,2023-06-11,34100.0,21,11
1094,2229,2026-04-11,16000.0,3,36
1095,5004,2025-08-27,16100.0,32,11
1096,7195,2024-03-09,29700.0,2,24
1097,138,2026-04-30,38300.0,32,11
1098,6460,2023-03-28,31600.0,21,12
1099,3556,2023-01-17,39800.0,10,11
1100,5570,2024-07-13,41300.0,16,24
1101,2896,2023-04-05,19800.0,29,11
1102,3664,2024-06-18,36200.0,6,12
1103,6096,2025-03-19,45000.0,13,11
1104,3103,2026-05-15,42600.0,35,11
1105,4258,2026-06-09,31800.0,50,11
1106,2650,2025-08-12,38700.0,29,11
1107,6327,2024-10-27,18100.0,26,11
1108,5692,2023-07-14,36300.0,15,11
1109,4401,2023-09-20,53500.0,24,11
1110,6401,2026-05-24,31700.0,18,11
1111,3906,2023-10-12,76600.0,17,11
1112,4232,2024-10-29,61100.0,2,36
1113,3911,2024-08-19,16800.0,30,12
1114,4136,2024-05-08,44100.0,4,36
1115,1950,2025-04-23,31400.0,34,11
1116,6385,2022-09-27,59100.0,3,36
1117,774,2025-10-09,30500.0,20,12
1118,7991,2024-03-16,10800.0,14,36
1119,7504,2024-10-14,14800.0,43,12
1120,7143,2023-10-26,27600.0,6,11
1121,6369,2024-07-07,28600.0,28,11
1122,6217,2025-03-10,42100.0,31,36
1123,3528,2025-02-04,14900.0,47,12
1124,6158,2025-08-22,17300.0,8,11
1125,7846,2025-09-01,45200.0,32,11
1126,917,2025-10-13,15500.0,15,11
1127,4559,2022-12-10,14400.0,15,12
1128,3017,2023-01-07,30500.0,32,12
1129,1757,2026-01-28,40700.0,18,11
1130,283,2025-04-30,34700.0,43,24
1131,3346,2024-08-19,29300.0,19,11
1132,1929,2023-01-15,32100.0,26,36
1133,3346,2026-03-22,29800.0,24,36
1134,677,2024-09-10,35400.0,27,11
1135,4282,2023-06-03,20900.0,0,11
1136,682,2024-06-24,55400.0,20,11
1137,2013,2022-10-01,30900.0,25,12
1138,4250,2022-09-22,47600.0,42,11
1139,6922,2025-11-10,25500.0,17,12
1140,3197,2024-07-12,20900.0,28,11
1141,7727,2024-02-25,34600.0,0,24
1142,5239,2024-07-08,37200.0,26,36
1143,5708,2023-04-19,33500.0,37,11
1144,4806,2025-12-14,47200.0,15,12
1145,4885,2022-08-25,49200.0,12,12
1146,3991,2023-01-06,42800.0,36,11
1147,6821,2024-10-11,31000.0,10,12
1148,5647,2024-04-29,53500.0,35,12
1149,7133,2024-07-24,35100.0,40,12
1150,7838,2024-11-06,18800.0,24,24
1151,6934,2025-06-24,10700.0,26,12
1152,6511,2024-11-09,50700.0,36,24
1153,532,2023-03-12,33000.0,34,24
1154,2445,2025-07-24,49400.0,31,24
1155,3192,2024-12-05,40200.0,8,24
1156,2650,2023-02-08,38600.0,27,36
1157,2012,2026-07-20,19600.0,34,12
1158,5312,2026-07-20,33200.0,27,12
1159,1792,2024-03-23,28000.0,26,24
1160,6057,2023-06-03,33800.0,18,24
1161,7394,2025-09-15,20400.0,22,12
1162,7088,2025-10-06,24300.0,14,12
1163,2347,2024-05-26,28900.0,7,11
1164,6321,2023-05-15,24400.0,13,12
1165,5357,2025-03-15,39200.0,5,12
1166,2312,2025-12-26,42200.0,39,12
1167,2337,2025-08-17,21100.0,42,24
1168,5290,2026-08-07,30700.0,15,12
1169,6631,2025-03-01,25100.0,8,11
1170,4298,2024-03-09,29300.0,10,36
1171,2944,2025-06-11,36800.0,31,11
1172,4237,2024-01-05,67500.0,0,24
1173,3729,2024-04-03,23600.0,33,11
1174,4536,2026-04-20,30700.0,23,11
1175,5260,2023-05-26,36400.0,42,11
1176,7098,2023-01-26,39500.0,22,11
1177,5497,2023-03-10,57900.0,10,12
1178,2100,2026-05-10,18600.0,32,36
1179,4827,2026-01-28,27700.0,27,36
1180,6111,2024-12-26,22700.0,21,11
1181,1304,2026-03-25,20800.0,7,11
1182,5935,2022-09-05,26700.0,32,36
1183,2828,2024-03-19,17700.0,25,11
1184,305,2024-12-03,56100.0,14,11
1185,649,2024-08-27,35300.0,37,24
1186,56,2025-04-17,57900.0,50,11
1187,4929,2026-08-10,52200.0,17,12
1188,534,2023-01-27,38300.0,33,11
1189,4674,2025-03-15,44400.0,41,11
1190,4217,2025-06-11,37100.0,28,12
1191,2172,2024-03-01,21800.0,30,12
1192,3368,2023-10-20,44100.0,0,36
1193,7709,2024-06-22,28000.0,23,11
1194,368,2025-02-11,16600.0,5,11
1195,6955,2024-06-09,25800.0,0,12
1196,4727,2025-04-28,20400.0,30,24
1197,6990,2024-04-12,15400.0,0,11
1198,5552,2026-03-10,38700.0,0,11
1199,5090,2023-07-13,51700.0,11,11
1200,5241,2023-12-13,31100.0,47,11
1201,5237,2025-01-12,43100.0,34,24
1202,1684,2022-10-07,33500.0,15,11
1203,936,2026-06-16,39000.0,26,11
1204,2860,2023-01-23,50400.0,21,11
1205,6644,2024-01-13,22400.0,8,11
1206,5995,2025-09-22,23400.0,6,11
1207,1566,2022-09-29,22600.0,18,24
1208,3427,2024-03-28,37900.0,29,11
1209,7831,2025-07-04,39800.0,10,36
1210,7100,2024-11-26,21100.0,44,11
1211,7032,2023-09-21,17500.0,58,11
1212,1950,2024-12-21,33000.0,26,11
1213,3158,2025-09-05,22400.0,21,11
1214,5430,2022-12-16,46300.0,12,36
1215,5874,2023-07-16,37200.0,35,24
1216,4685,2023-09-21,27000.0,27,36
1217,2120,2023-09-21,48600.0,18,11
1218,726,2024-07-15,31800.0,4,24
1219,1088,2025-04-18,9200.0,15,24
1220,2020,2025-12-19,37300.0,19,11
1221,1325,2025-04-05,21900.0,45,11
1222,5470,2023-06-15,48500.0,31,12
1223,6360,2025-05-17,17500.0,7,11
1224,7799,2024-10-07,43700.0,0,11
1225,126,2023-01-13,30000.0,11,11
1226,7106,2022-10-25,26800.0,23,11
1227,4738,2024-11-20,52500.0,5,36
1228,6420,2025-10-27,28400.0,45,12
1229,3681,2023-09-11,30200.0,31,12
1230,3364,2025-07-19,41500.0,9,36
1231,6297,2026-06-15,14000.0,4,12
1232,1639,2026-02-03,32000.0,24,24
1233,7718,2024-08-10,14500.0,32,11
1234,67,2023-07-02,27300.0,33,11
1235,234,2022-12-05,102000.0,21,11
1236,2204,2023-08-21,66900.0,0,11
1237,1197,2024-10-23,34500.0,14,24
1238,2206,2023-01-18,23400.0,35,24
1239,6505,2022-09-04,25800.0,13,12
1240,4302,2023-10-07,58700.0,18,12
1241,1526,2025-04-02,57200.0,0,36
1242,6306,2024-12-29,45000.0,33,11
1243,4825,2025-04-06,9400.0,42,12
1244,4101,2025-09-20,17200.0,39,11
1245,7692,2022-10-28,80500.0,11,11
1246,7041,2023-11-18,34200.0,22,36
1247,6883,2026-03-25,38600.0,0,12
1248,7880,2023-04-13,49000.0,46,12
1249,2526,2026-04-13,19800.0,0,11
1250,2719,2023-03-27,26300.0,0,12
1251,5760,2024-11-17,47300.0,49,36
1252,2800,2026-02-28,23500.0,26,12
1253,5522,2026-01-17,28200.0,11,11
1254,7643,2026-05-03,24500.0,40,11
1255,1800,2024-04-01,40600.0,31,11
1256,3598,2024-10-23,29300.0,5,24
1257,2019,2022-10-07,24500.0,28,11
1258,2414,2026-06-29,21600.0,18,12
1259,894,2026-02-20,26900.0,43,24
1260,6212,2025-01-15,41500.0,46,11
1261,3900,2023-08-15,32900.0,17,11
1262,3531,2023-03-18,24200.0,15,11
1263,1342,2026-06-14,47000.0,0,11
1264,1492,2025-09-17,49700.0,41,11
1265,2769,2023-08-31,52800.0,0,11
1266,2375,2026-03-20,24500.0,20,12
1267,1772,2026-05-16,37000.0,17,12
1268,1641,2023-11-04,25500.0,29,36
1269,5745,2023-09-05,29700.0,21,12
1270,6912,2023-04-04,51000.0,14,11
1271,2620,2022-11-15,39000.0,14,11
1272,3504,2023-11-29,22300.0,40,12
1273,7138,2022-12-07,20100.0,15,36
1274,3601,2022-11-17,37700.0,22,24
1275,2449,2024-07-18,37400.0,32,12
1276,5850,2026-07-28,52300.0,26,11
1277,3823,2023-01-07,39400.0,38,11
1278,2936,2025-12-25,14800.0,27,11
1279,1188,2026-05-07,39300.0,59,11
1280,4964,2023-01-12,19100.0,15,12
1281,7194,2026-04-26,43300.0,49,11
1282,244,2024-02-29,25700.0,54,12
1283,2647,2022-12-14,45600.0,73,11
1284,1089,2025-10-13,32100.0,60,24
1285,4428,2023-01-11,24300.0,46,36
1286,2652,2025-06-10,39900.0,7,11
1287,937,2022-12-24,23400.0,31,11
1288,5462,2024-08-12,25300.0,38,11
1289,6,2023-06-12,42900.0,12,11
1290,7645,2023-03-05,59400.0,34,12
1291,473,2025-06-15,20500.0,14,12
1292,5976,2024-12-18,22200.0,4,11
1293,4264,2023-11-15,22700.0,8,36
1294,4,2026-01-09,36500.0,38,11
1295,6091,2022-09-12,36100.0,37,24
1296,656,2023-03-05,47600.0,23,11
1297,118,2026-04-04,27400.0,24,11
1298,2998,2025-04-23,65000.0,21,12
1299,5849,2022-08-26,43400.0,59,12
1300,2607,2026-07-08,42400.0,22,11
1301,6246,2024-09-18,22500.0,21,11
1302,5155,2025-11-05,35100.0,56,11
1303,6862,2022-12-26,46900.0,5,24
1304,5683,2023-01-01,77700.0,14,11
1305,4389,2023-03-01,39000.0,11,12
1306,862,2024-10-07,48400.0,15,11
1307,2824,2026-01-14,31000.0,28,11
1308,5634,2023-10-30,25800.0,0,11
1309,7347,2023-03-07,22600.0,20,11
1310,5677,2024-07-27,39500.0,11,24
1311,6449,2025-06-03,51600.0,3,12
1312,7623,2025-09-21,33800.0,28,36
1313,5888,2025-01-23,36500.0,21,11
1314,6607,2026-07-06,32200.0,38,11
1315,5652,2024-07-16,22600.0,38,12
1316,1169,2024-09-03,41700.0,52,36
1317,7131,2024-08-06,34100.0,26,36
1318,1852,2023-10-24,53600.0,3,11
1319,736,2024-05-07,19100.0,13,11
