property_id,project_id,property_type,bedrooms,bathrooms,area_sqft,floor,total_floors,age_years,parking,furnishing,asking_price,monthly_rent
327,422,Penthouse,4,3,1629,0,21,5,2,Semi-Furnished,20399000.0,51600.0
328,266,Studio,2,1,896,2,7,2,2,Unfurnished,9363000.0,18600.0
329,283,Apartment,4,4,1042,3,5,0,0,Fully-Furnished,11886000.0,32400.0
330,477,Studio,3,3,1244,17,14,2,1,Unfurnished,13032000.0,42400.0
331,172,Apartment,2,2,1074,21,12,2,1,Semi-Furnished,11292000.0,46600.0
332,275,Apartment,2,1,819,16,11,4,1,Fully-Furnished,8110000.0,23000.0
333,379,Apartment,3,2,1036,11,22,1,0,Semi-Furnished,11337000.0,33400.0
334,282,Penthouse,2,1,917,18,8,4,1,Unfurnished,11684000.0,24100.0
335,127,Villa,2,1,1043,22,18,2,1,Semi-Furnished,12619000.0,25500.0
336,421,Row House,2,2,935,6,27,1,1,Semi-Furnished,7721000.0,19700.0
337,309,Apartment,1,1,823,2,20,4,2,Unfurnished,6985000.0,16100.0
338,312,Apartment,5,5,1803,28,12,3,1,Semi-Furnished,14261000.0,49000.0
339,200,Row House,5,4,1839,8,13,4,2,Semi-Furnished,17640000.0,34200.0
340,488,Apartment,2,2,1140,28,10,1,1,Semi-Furnished,10442000.0,33900.0
341,260,Apartment,1,1,808,1,13,3,1,Unfurnished,7599000.0,17100.0
342,218,Apartment,5,4,1894,21,16,4,1,Unfurnished,19204000.0,63400.0
343,472,Apartment,3,2,1169,12,19,4,2,Semi-Furnished,15317000.0,42500.0
344,80,Apartment,3,3,1428,20,6,5,2,Semi-Furnished,13455000.0,35500.0
345,305,Apartment,1,1,356,24,21,1,0,Fully-Furnished,4473000.0,13100.0
346,165,Apartment,3,2,1378,8,28,2,1,Unfurnished,16185000.0,35200.0
347,428,Apartment,2,2,1091,26,18,4,2,Fully-Furnished,10092000.0,25200.0
348,179,Apartment,1,1,752,23,8,2,1,Semi-Furnished,9720000.0,26200.0
349,166,Apartment,2,1,1024,26,17,3,1,Semi-Furnished,10407000.0,29400.0
350,266,Apartment,4,4,1556,4,21,2,1,Unfurnished,21307000.0,
351,384,Studio,3,2,1313,4,17,0,1,Unfurnished,15436000.0,51600.0
352,436,Apartment,4,4,1934,27,4,3,2,Fully-Furnished,20148000.0,40700.0
353,391,Villa,3,2,1160,20,26,2,2,Unfurnished,13285000.0,33700.0
354,251,Apartment,4,4,1466,18,15,4,2,Unfurnished,14927000.0,37100.0
355,209,Penthouse,1,1,676,10,29,4,1,Unfurnished,7218000.0,12300.0
356,129,Apartment,1,1,635,17,30,1,0,Semi-Furnished,6392000.0,21500.0
357,428,Apartment,4,3,1579,13,16,4,2,Unfurnished,16611000.0,58900.0
358,255,Villa,3,2,1681,9,20,3,1,Unfurnished,20249000.0,50800.0
359,404,Apartment,1,1,914,9,19,2,1,Unfurnished,27300000.0,31400.0
360,358,Studio,3,3,1314,20,26,0,1,Unfurnished,16978000.0,56900.0
361,119,Apartment,2,1,1128,25,18,2,1,Unfurnished,13849000.0,31900.0
362,74,Apartment,1,1,426,8,11,4,1,Unfurnished,3907000.0,11800.0
363,458,Apartment,3,2,1219,7,6,4,1,Unfurnished,13730000.0,44800.0
364,108,Apartment,1,1,511,0,16,2,1,Semi-Furnished,6492000.0,20000.0
365,474,Apartment,1,1,475,21,25,5,2,Unfurnished,5534000.0,16000.0
366,181,Villa,3,3,836,14,14,5,1,Fully-Furnished,6185000.0,22600.0
367,184,Apartment,3,3,929,14,13,2,1,Semi-Furnished,9328000.0,25400.0
368,441,Apartment,2,2,649,3,28,4,2,Semi-Furnished,7867000.0,16800.0
369,89,Apartment,1,1,697,13,20,4,0,Semi-Furnished,7342000.0,20200.0
370,373,Penthouse,2,1,801,4,31,1,1,Semi-Furnished,8595000.0,22400.0
371,315,Row House,2,2,970,2,7,1,0,Unfurnished,10736000.0,26400.0
372,426,Penthouse,1,1,963,3,26,4,1,Semi-Furnished,9390000.0,25600.0
373,179,Apartment,2,2,1106,0,25,2,2,Fully-Furnished,14445000.0,49200.0
374,223,Apartment,1,1,784,19,34,5,2,Unfurnished,7949000.0,22000.0
375,451,Apartment,1,1,939,1,17,4,1,Fully-Furnished,10410000.0,25200.0
376,10,Apartment,2,2,969,19,26,3,1,Unfurnished,8487000.0,27700.0
377,254,Villa,1,1,836,20,29,0,1,Unfurnished,10057000.0,29500.0
378,174,Row House,2,1,1395,24,27,5,0,Fully-Furnished,15745000.0,33900.0
379,31,Villa,3,2,1128,17,9,2,1,Unfurnished,15619000.0,49100.0
380,342,Row House,2,2,1024,9,14,4,1,Unfurnished,9716000.0,25900.0
381,90,Apartment,2,2,966,20,10,2,1,Unfurnished,9842000.0,31000.0
382,302,Apartment,3,3,1151,24,21,3,1,Semi-Furnished,12561000.0,21100.0
383,82,Penthouse,1,1,765,8,4,5,1,Unfurnished,9514000.0,28300.0
384,237,Villa,2,1,840,14,4,5,2,Fully-Furnished,10590000.0,28900.0
385,484,Row House,1,1,411,17,14,5,2,Semi-Furnished,3622000.0,11200.0
386,68,Apartment,2,2,818,7,31,4,1,Fully-Furnished,7709000.0,15100.0
387,2,Row House,2,1,1092,5,20,3,1,Unfurnished,10589000.0,31700.0
388,286,Apartment,1,1,694,13,26,3,2,Semi-Furnished,7420000.0,18900.0
389,68,Row House,4,3,1638,6,10,4,0,Unfurnished,21406000.0,45400.0
390,285,Apartment,2,1,1043,14,25,2,1,Unfurnished,13587000.0,40800.0
391,435,Studio,1,1,554,13,19,3,1,Unfurnished,6217000.0,17400.0
392,389,Studio,4,4,1644,8,4,5,1,Unfurnished,17700000.0,47800.0
393,390,Studio,1,1,718,2,31,5,2,Fully-Furnished,9772000.0,19900.0
394,114,Villa,1,1,888,7,6,3,2,Semi-Furnished,10317000.0,32800.0
395,69,Row House,5,4,1604,6,28,4,1,Unfurnished,15403000.0,35800.0
396,393,Apartment,5,5,1614,4,24,5,2,Semi-Furnished,20223000.0,49900.0
397,352,Apartment,4,3,1736,29,15,1,2,Semi-Furnished,23070000.0,58100.0
398,255,Apartment,3,3,1288,11,31,3,2,Semi-Furnished,15541000.0,40600.0
399,11,Villa,2,2,1268,5,23,5,2,Fully-Furnished,12693000.0,30700.0
400,115,Penthouse,4,3,1858,15,10,0,2,Semi-Furnished,21642000.0,60100.0
401,289,Apartment,3,2,1228,5,14,4,1,Unfurnished,14784000.0,36400.0
402,177,Apartment,2,1,1087,1,32,1,2,Semi-Furnished,10875000.0,26200.0
403,176,Apartment,3,3,707,21,23,1,0,Unfurnished,8649000.0,22100.0
404,186,Row House,2,2,1019,13,8,5,2,Semi-Furnished,10710000.0,33200.0
405,394,Studio,2,2,1440,28,32,3,0,Unfurnished,14451000.0,31400.0
406,490,Row House,3,3,1420,8,18,5,2,Unfurnished,10162000.0,30400.0
407,29,Penthouse,1,1,518,6,20,4,2,Fully-Furnished,4912000.0,11600.0
408,29,Apartment,2,1,721,8,34,4,2,Unfurnished,7498000.0,20300.0
409,29,Apartment,3,3,1338,18,31,4,1,Unfurnished,13912000.0,39100.0
410,321,Apartment,4,4,1851,20,14,3,1,Fully-Furnished,16683000.0,53800.0
411,450,Apartment,4,4,1562,5,21,3,1,Fully-Furnished,16937000.0,53100.0
412,423,Villa,1,1,874,28,31,2,2,Fully-Furnished,8751000.0,28500.0
413,148,Studio,3,3,1393,24,20,2,2,Unfurnished,15611000.0,55300.0
414,48,Apartment,5,5,1691,3,23,2,2,Unfurnished,16595000.0,34300.0
415,104,Studio,1,1,870,7,13,1,0,Fully-Furnished,14948000.0,56300.0
416,256,Apartment,2,1,903,20,6,2,1,Unfurnished,8943000.0,17900.0
417,330,Penthouse,1,1,986,8,17,1,0,Semi-Furnished,11271000.0,36800.0
418,245,Apartment,3,3,1419,23,14,2,2,Unfurnished,15828000.0,25200.0
419,289,Penthouse,2,2,1166,27,32,4,1,Semi-Furnished,12832000.0,21900.0
420,409,Apartment,2,2,987,6,25,5,2,Unfurnished,11943000.0,31900.0
421,12,Apartment,3,2,1037,7,18,5,2,Unfurnished,9613000.0,22000.0
422,92,Villa,2,2,642,22,5,2,2,Unfurnished,6424000.0,18000.0
423,182,Apartment,4,4,1581,3,9,1,1,Unfurnished,14157000.0,36800.0
424,496,Apartment,3,3,1114,29,12,4,1,Unfurnished,13173000.0,36100.0
425,53,Apartment,2,2,1182,15,13,4,1,Unfurnished,11908000.0,33400.0
426,101,Apartment,4,3,1449,27,23,3,2,Semi-Furnished,13848000.0,48500.0
427,194,Apartment,4,3,1833,0,16,4,2,Unfurnished,19825000.0,59300.0
428,364,Apartment,1,1,594,0,26,0,2,Unfurnished,7228000.0,18900.0
429,456,Apartment,5,4,1903,11,8,3,2,Unfurnished,21728000.0,54100.0
430,396,Apartment,2,1,1183,11,11,2,0,Unfurnished,9652000.0,25000.0
431,344,Apartment,1,1,682,29,4,3,1,Unfurnished,8676000.0,29800.0
432,274,Penthouse,2,1,1050,7,27,0,2,Semi-Furnished,10272000.0,32100.0
433,206,Apartment,1,1,695,7,32,3,0,Unfurnished,5485000.0,15100.0
434,328,Apartment,2,1,1086,11,5,4,1,Fully-Furnished,10021000.0,23000.0
435,490,Studio,2,2,1130,15,15,5,2,Unfurnished,11053000.0,31300.0
436,380,Villa,4,3,1589,5,9,0,0,Unfurnished,14238000.0,45300.0
437,281,Apartment,2,2,1171,27,24,3,2,Fully-Furnished,16754000.0,27700.0
438,339,Penthouse,2,2,1087,28,24,3,1,Semi-Furnished,12677000.0,33000.0
439,202,Villa,3,3,1171,25,20,0,2,Semi-Furnished,12705000.0,26500.0
440,257,Studio,2,1,1221,9,27,1,2,Semi-Furnished,13154000.0,39300.0
441,310,Penthouse,4,3,1556,11,4,1,2,Unfurnished,14311000.0,37700.0
442,163,Studio,2,1,595,25,31,2,1,Semi-Furnished,4785000.0,14200.0
443,221,Apartment,4,4,1121,2,25,4,2,Unfurnished,12876000.0,45900.0
444,276,Apartment,1,1,554,12,6,4,0,Unfurnished,3586000.0,10400.0
445,118,Apartment,2,2,1366,19,28,0,2,Fully-Furnished,13591000.0,28700.0
446,477,Row House,3,2,1178,13,33,2,2,Unfurnished,13764000.0,43300.0
447,375,Apartment,2,2,1035,7,28,1,1,Semi-Furnished,10617000.0,20700.0
448,33,Penthouse,3,2,1391,20,24,0,2,Semi-Furnished,14607000.0,41900.0
449,480,Villa,3,2,1470,19,26,0,1,Unfurnished,17557000.0,33400.0
450,204,Apartment,2,2,877,23,22,3,2,Semi-Furnished,6847000.0,20300.0
451,376,Apartment,2,1,1176,6,10,4,1,Unfurnished,13940000.0,38500.0
452,423,Apartment,2,2,1038,4,14,2,1,Unfurnished,10535000.0,30600.0
453,453,Row House,3,2,1290,22,11,1,1,Unfurnished,13948000.0,27500.0
454,70,Villa,3,2,943,29,23,3,1,Unfurnished,9171000.0,25600.0
455,428,Penthouse,5,4,1765,18,5,4,2,Unfurnished,16736000.0,40100.0
456,212,Apartment,2,1,1072,25,15,4,1,Fully-Furnished,8177000.0,25800.0
457,191,Villa,4,3,1449,19,27,4,1,Semi-Furnished,17212000.0,48000.0
458,204,Apartment,3,2,1757,25,9,3,1,Unfurnished,17074000.0,
459,327,Apartment,2,2,1007,15,33,5,1,Fully-Furnished,11489000.0,31200.0
460,280,Apartment,1,1,847,26,4,1,0,Fully-Furnished,8338000.0,21500.0
461,190,Penthouse,3,2,1317,28,24,3,2,Semi-Furnished,13406000.0,32400.0
462,124,Penthouse,2,2,1048,1,26,1,1,Fully-Furnished,10387000.0,32700.0
463,313,Row House,2,2,774,20,11,4,2,Semi-Furnished,7575000.0,20800.0
464,449,Apartment,3,3,1113,20,9,2,2,Unfurnished,13616000.0,30700.0
465,118,Apartment,2,1,899,5,23,0,2,Fully-Furnished,8098000.0,22300.0
466,120,Apartment,2,1,1208,10,26,3,1,Unfurnished,13716000.0,
467,377,Apartment,2,1,885,11,32,1,0,Semi-Furnished,10964000.0,28300.0
468,427,Villa,3,2,948,7,29,0,2,Semi-Furnished,11257000.0,31500.0
469,375,Penthouse,3,2,1567,17,17,1,1,Unfurnished,17015000.0,42500.0
470,358,Apartment,2,2,1274,10,27,0,1,Fully-Furnished,14210000.0,42200.0
471,287,Villa,3,2,1195,18,11,3,1,Semi-Furnished,10937000.0,36700.0
472,271,Studio,2,1,949,5,31,0,1,Unfurnished,9409000.0,30000.0
473,82,Apartment,2,1,970,4,6,5,2,Semi-Furnished,10578000.0,21200.0
474,376,Apartment,2,1,1102,11,28,4,1,Semi-Furnished,12456000.0,29500.0
475,292,Apartment,1,1,963,1,12,5,2,Semi-Furnished,9283000.0,28900.0
476,163,Apartment,3,2,1411,8,18,2,2,Unfurnished,9613000.0,29700.0
477,253,Penthouse,2,1,794,6,16,5,2,Semi-Furnished,10254000.0,30500.0
478,340,Apartment,3,3,1442,4,25,1,1,Semi-Furnished,15355000.0,44400.0
479,272,Studio,1,1,781,17,28,0,0,Semi-Furnished,7781000.0,26200.0
480,66,Penthouse,2,1,813,26,17,1,0,Semi-Furnished,8365000.0,25700.0
481,201,Villa,4,4,1588,13,27,2,2,Semi-Furnished,17985000.0,49400.0
482,406,Apartment,3,3,1205,8,8,1,1,Unfurnished,12186000.0,33100.0
483,169,Apartment,3,2,1460,9,7,1,2,Semi-Furnished,21726000.0,64500.0
484,470,Villa,4,4,1729,15,13,4,2,Fully-Furnished,16359000.0,
485,105,Row House,4,3,1354,9,16,5,1,Semi-Furnished,9413000.0,32600.0
486,241,Apartment,5,4,1776,6,18,4,1,Semi-Furnished,15758000.0,44700.0
487,495,Row House,4,3,1394,1,4,1,2,Semi-Furnished,12496000.0,36000.0
488,293,Apartment,3,2,1319,29,33,2,1,Fully-Furnished,15127000.0,
489,194,Apartment,1,1,840,27,32,4,1,Unfurnished,9354000.0,30600.0
490,379,Studio,2,1,1353,27,10,1,1,Unfurnished,17171000.0,55500.0
491,445,Apartment,4,4,1742,23,4,2,1,Semi-Furnished,15655000.0,33800.0
492,414,Row House,3,2,1034,15,13,5,1,Unfurnished,10263000.0,29300.0
493,144,Apartment,2,1,1058,10,30,3,1,Unfurnished,13252000.0,33100.0
494,96,Apartment,3,3,1303,13,31,3,2,Unfurnished,34687500.0,37700.0
495,418,Apartment,1,1,975,12,11,2,1,Unfurnished,11858000.0,31200.0
496,223,Studio,3,2,1023,12,34,5,1,Unfurnished,10058000.0,25200.0
497,175,Apartment,3,2,1532,12,32,5,0,Unfurnished,17300000.0,65000.0
498,340,Penthouse,3,2,1056,9,6,1,1,Unfurnished,15110000.0,49000.0
499,211,Apartment,1,1,536,9,29,4,2,Semi-Furnished,4255000.0,14200.0
500,84,Apartment,2,1,876,16,24,4,2,Fully-Furnished,10155000.0,33000.0
501,307,Apartment,5,4,1833,10,24,4,1,Unfurnished,26657000.0,63800.0
502,46,Villa,3,2,1197,23,5,5,1,Semi-Furnished,15708000.0,40000.0
503,328,Apartment,2,2,788,14,8,4,0,Fully-Furnished,8652000.0,23500.0
504,271,Apartment,3,3,1079,1,9,0,2,Semi-Furnished,7342000.0,23400.0
505,57,Apartment,2,2,1122,24,12,0,1,Semi-Furnished,11250000.0,35400.0
506,469,Apartment,4,4,1720,18,19,0,0,Fully-Furnished,14279000.0,45000.0
507,417,Apartment,1,1,644,17,17,5,2,Unfurnished,6383000.0,20000.0
508,492,Apartment,4,3,1690,27,15,3,2,Unfurnished,14852000.0,38000.0
509,257,Apartment,2,2,1010,14,19,1,0,Fully-Furnished,9955000.0,31800.0
510,14,Villa,2,2,943,3,22,2,0,Semi-Furnished,11826000.0,29600.0
511,283,Row House,3,2,947,22,17,0,1,Semi-Furnished,10371000.0,28700.0
512,152,Villa,3,3,1288,10,22,3,2,Unfurnished,14936000.0,38900.0
513,294,Apartment,5,5,2167,7,31,2,1,Semi-Furnished,20623000.0,36400.0
514,119,Apartment,3,3,1376,20,21,2,2,Unfurnished,13289000.0,29200.0
515,300,Studio,3,2,1048,8,14,3,2,Unfurnished,12055000.0,32100.0
516,90,Villa,3,2,1424,28,26,2,2,Unfurnished,15615000.0,62800.0
517,365,Apartment,2,2,808,26,12,1,2,Semi-Furnished,6633000.0,20600.0
518,271,Studio,2,2,962,21,5,0,2,Semi-Furnished,9129000.0,25100.0
519,348,Apartment,4,4,1794,22,7,3,1,Fully-Furnished,19230000.0,
520,376,Apartment,2,2,929,17,15,4,1,Semi-Furnished,9178000.0,12100.0
521,99,Apartment,3,3,912,16,8,3,2,Fully-Furnished,10561000.0,32200.0
522,114,Studio,3,3,1241,11,28,3,1,Unfurnished,16391000.0,21700.0
523,48,Apartment,4,4,1483,21,33,2,2,Fully-Furnished,14023000.0,39900.0
524,110,Apartment,3,3,1319,0,17,5,0,Semi-Furnished,16782000.0,30300.0
525,31,Apartment,1,1,897,13,29,2,2,Unfurnished,9205000.0,27600.0
526,114,Studio,4,3,1563,25,32,3,1,Fully-Furnished,17889000.0,37800.0
527,74,Apartment,2,1,1037,0,28,4,0,Unfurnished,10763000.0,26600.0
528,370,Apartment,2,2,848,4,23,2,1,Semi-Furnished,32545000.0,33100.0
529,433,Row House,4,3,1599,2,7,5,1,Unfurnished,13524000.0,41800.0
530,234,Penthouse,3,2,1343,8,31,2,0,Fully-Furnished,12472000.0,37500.0
531,131,Studio,2,1,1247,15,13,3,1,Unfurnished,10463000.0,27200.0
532,125,Row House,3,2,1218,14,25,3,0,Unfurnished,11976000.0,30800.0
533,74,Villa,2,1,1109,25,33,4,1,Unfurnished,10485000.0,24200.0
534,458,Studio,4,4,1575,15,12,4,1,Semi-Furnished,15697000.0,39500.0
535,43,Studio,3,3,1496,28,10,1,2,Semi-Furnished,18299000.0,45500.0
536,449,Villa,2,2,1134,5,31,2,1,Semi-Furnished,10702000.0,30100.0
537,427,Apartment,2,1,985,12,22,0,0,Unfurnished,9309000.0,23200.0
538,104,Studio,4,4,1941,8,17,1,1,Unfurnished,30918000.0,93800.0
539,126,Villa,3,3,1227,26,25,4,1,Unfurnished,14725000.0,44900.0
540,95,Apartment,2,1,1541,5,22,4,1,Unfurnished,14199000.0,30700.0
541,460,Apartment,2,2,1729,5,6,0,2,Unfurnished,19510000.0,57600.0
542,325,Apartment,3,2,1325,19,24,5,1,Semi-Furnished,13186000.0,47600.0
543,186,Apartment,1,1,769,0,5,5,2,Semi-Furnished,7376000.0,21100.0
544,241,Apartment,3,3,1544,25,10,4,2,Semi-Furnished,12583000.0,24400.0
545,294,Villa,4,4,1646,29,30,2,1,Unfurnished,13285000.0,33300.0
546,44,Apartment,2,2,1100,10,13,5,0,Semi-Furnished,11170000.0,21900.0
547,353,Apartment,3,2,1506,21,6,5,2,Unfurnished,13446000.0,32400.0
548,482,Apartment,5,5,2101,5,12,2,1,Semi-Furnished,25812000.0,68000.0
549,97,Penthouse,2,1,831,29,12,3,2,Unfurnished,9158000.0,34300.0
550,385,Apartment,2,1,1144,16,27,1,2,Unfurnished,31237500.0,41700.0
551,218,Apartment,3,3,1370,21,12,4,2,Unfurnished,11087000.0,37800.0
552,112,Apartment,1,1,730,5,29,1,2,Unfurnished,6984000.0,20900.0
553,481,Apartment,3,3,1456,3,21,5,1,Fully-Furnished,15104000.0,37600.0
554,465,Villa,2,1,1016,0,23,2,1,Unfurnished,7988000.0,27400.0
555,381,Penthouse,4,3,1595,18,25,0,1,Unfurnished,18480000.0,47300.0
556,68,Villa,3,3,1337,20,25,4,1,Unfurnished,15919000.0,35800.0
557,208,Studio,3,2,1614,29,31,3,2,Unfurnished,21977000.0,68700.0
558,25,Studio,2,2,1110,20,9,5,1,Unfurnished,11507000.0,34900.0
559,135,Villa,2,2,959,9,27,5,2,Unfurnished,10641000.0,29100.0
560,328,Studio,1,1,559,13,31,4,2,Semi-Furnished,6289000.0,14000.0
561,17,Apartment,4,3,1865,13,14,2,1,Unfurnished,20872000.0,46400.0
562,317,Studio,3,2,1280,4,6,1,2,Semi-Furnished,10049000.0,32900.0
563,465,Apartment,1,1,870,1,23,2,2,Semi-Furnished,7450000.0,22300.0
564,73,Studio,1,1,882,16,31,3,1,Semi-Furnished,9789000.0,34100.0
565,154,Row House,3,2,1196,28,20,1,1,Semi-Furnished,10912000.0,25000.0
566,349,Apartment,2,1,1091,26,11,4,1,Fully-Furnished,9577000.0,28900.0
567,425,Apartment,4,4,1906,29,27,1,1,Unfurnished,20401000.0,61000.0
568,452,Studio,2,1,1008,13,6,2,2,Unfurnished,10748000.0,25900.0
569,218,Apartment,3,3,914,0,27,4,2,Unfurnished,8101000.0,19800.0
570,48,Apartment,3,3,1565,19,32,2,1,Semi-Furnished,14988000.0,29500.0
571,270,Apartment,3,3,1062,13,22,3,1,Semi-Furnished,12906000.0,33400.0
572,66,Row House,1,1,993,22,12,1,2,Fully-Furnished,10509000.0,29200.0
573,116,Apartment,1,1,929,19,23,3,1,Unfurnished,10468000.0,29400.0
574,441,Villa,2,2,1239,0,14,4,2,Fully-Furnished,14034000.0,41800.0
575,141,Row House,3,3,1246,28,19,3,1,Fully-Furnished,13096000.0,27000.0
576,253,Studio,2,1,1141,4,11,5,1,Unfurnished,12628000.0,32000.0
577,24,Apartment,3,3,1216,21,30,5,1,Unfurnished,10126000.0,20100.0
578,377,Apartment,3,2,726,28,32,1,1,Unfurnished,6747000.0,22400.0
579,401,Apartment,3,2,931,28,14,5,1,Unfurnished,10866000.0,30900.0
580,160,Apartment,4,3,1576,20,15,1,2,Semi-Furnished,15659000.0,34400.0
581,250,Studio,1,1,852,24,19,4,0,Unfurnished,10461000.0,31200.0
582,478,Villa,2,2,1019,6,8,5,1,Unfurnished,12039000.0,34400.0
583,80,Apartment,3,2,1076,5,14,5,1,Unfurnished,8172000.0,17100.0
584,264,Studio,3,3,1495,1,5,5,1,Semi-Furnished,13247000.0,26700.0
585,92,Villa,2,1,941,9,16,2,1,Semi-Furnished,8691000.0,30200.0
586,247,Apartment,3,3,1482,26,21,4,1,Unfurnished,14346000.0,39100.0
587,333,Apartment,1,1,776,11,19,1,2,Unfurnished,6080000.0,
588,195,Apartment,3,3,1563,12,24,2,2,Unfurnished,18351000.0,38300.0
589,404,Apartment,2,2,490,23,9,2,2,Semi-Furnished,5463000.0,15800.0
590,109,Row House,1,1,533,4,15,3,0,Semi-Furnished,5053000.0,18800.0
591,494,Studio,3,2,1457,18,5,3,2,Semi-Furnished,14221000.0,35700.0
592,450,Penthouse,5,5,2009,14,22,3,0,Unfurnished,20923000.0,41300.0
593,158,Villa,4,4,1682,4,32,5,1,Unfurnished,16515000.0,44400.0
594,377,Apartment,1,1,896,6,17,1,2,Semi-Furnished,9138000.0,31500.0
595,163,Apartment,3,3,1416,8,13,2,0,Unfurnished,13491000.0,31700.0
596,336,Apartment,2,2,1216,27,21,0,1,Semi-Furnished,15446000.0,34500.0
597,493,Apartment,3,3,1028,19,10,3,1,Semi-Furnished,11869000.0,30200.0
598,450,Penthouse,2,1,834,12,11,3,1,Fully-Furnished,10342000.0,24400.0
599,61,Studio,4,4,1329,7,7,5,2,Unfurnished,13713000.0,33600.0
600,82,Apartment,4,3,1438,21,17,5,0,Semi-Furnished,16710000.0,51700.0
601,35,Apartment,3,3,1276,28,25,4,2,Unfurnished,13149000.0,35200.0
602,326,Apartment,3,3,1461,5,33,3,0,Semi-Furnished,13660000.0,36300.0
603,49,Penthouse,2,2,806,21,25,5,2,Unfurnished,9379000.0,24100.0
604,354,Studio,3,2,1537,19,33,0,2,Unfurnished,15517000.0,46500.0
605,68,Apartment,2,1,1070,15,32,4,0,Unfurnished,12528000.0,25000.0
606,254,Apartment,2,1,1129,18,10,0,1,Semi-Furnished,14730000.0,44200.0
607,245,Studio,1,1,705,21,11,2,1,Semi-Furnished,5899000.0,15600.0
608,274,Row House,3,2,1140,7,28,0,1,Fully-Furnished,11312000.0,35100.0
609,197,Studio,1,1,630,16,12,1,0,Semi-Furnished,6668000.0,13200.0
610,307,Apartment,3,3,1162,7,20,4,2,Unfurnished,14558000.0,47400.0
611,48,Apartment,3,2,1149,12,28,2,2,Unfurnished,12710000.0,34900.0
612,95,Studio,4,4,1545,8,23,4,1,Unfurnished,14165000.0,31000.0
613,51,Apartment,1,1,842,2,34,2,1,Unfurnished,8757000.0,27200.0
614,71,Apartment,2,1,1092,9,24,1,1,Semi-Furnished,10923000.0,28300.0
615,267,Studio,1,1,642,3,5,5,1,Unfurnished,8516000.0,21300.0
616,212,Row House,4,4,1627,9,13,4,2,Fully-Furnished,12946000.0,30300.0
617,438,Apartment,2,2,955,10,7,3,1,Semi-Furnished,7614000.0,19100.0
618,207,Apartment,3,2,1145,23,23,5,1,Semi-Furnished,11031000.0,21500.0
619,114,Villa,3,3,1215,6,22,3,2,Semi-Furnished,18619000.0,46700.0
620,380,Penthouse,3,2,1159,23,6,0,1,Semi-Furnished,10577000.0,27900.0
621,176,Apartment,2,2,970,18,25,1,1,Unfurnished,11747000.0,41200.0
622,455,Apartment,4,3,1367,29,31,3,1,Semi-Furnished,16438000.0,35500.0
623,139,Apartment,4,4,1650,29,25,4,0,Unfurnished,20786000.0,60300.0
624,253,Penthouse,4,3,1581,6,5,5,1,Unfurnished,17449000.0,64800.0
625,275,Studio,3,2,712,0,22,4,1,Unfurnished,7265000.0,20000.0
626,311,Apartment,2,2,903,24,7,1,2,Fully-Furnished,8162000.0,29800.0
627,359,Apartment,2,1,1083,23,18,5,2,Semi-Furnished,12145000.0,32200.0
628,370,Villa,3,2,1413,1,30,2,1,Unfurnished,18497000.0,49600.0
629,326,Apartment,4,4,1390,24,8,3,1,Semi-Furnished,17232000.0,27500.0
630,213,Studio,3,3,1148,22,22,4,1,Unfurnished,11740000.0,43700.0
631,283,Apartment,2,1,960,19,30,0,1,Semi-Furnished,9089000.0,19700.0
632,172,Studio,2,1,1129,21,22,2,1,Fully-Furnished,10891000.0,26000.0
633,191,Apartment,2,1,1119,13,10,4,0,Unfurnished,13178000.0,37400.0
634,471,Apartment,3,3,1436,4,21,4,1,Unfurnished,13317000.0,30500.0
635,111,Apartment,3,3,1189,9,8,1,1,Semi-Furnished,12750000.0,28200.0
636,8,Apartment,2,1,749,12,12,1,1,Semi-Furnished,8572000.0,28800.0
637,281,Apartment,3,2,1111,20,7,3,1,Unfurnished,12238000.0,28800.0
638,457,Row House,3,3,1379,27,12,3,2,Fully-Furnished,14664000.0,45100.0
639,478,Apartment,2,2,850,6,12,5,1,Unfurnished,9167000.0,25700.0
640,232,Studio,3,3,1590,7,32,5,2,Semi-Furnished,15101000.0,38900.0
641,172,Apartment,3,2,1072,29,21,2,1,Unfurnished,9884000.0,30600.0
642,492,Villa,3,3,1332,17,32,3,1,Unfurnished,15332000.0,50000.0
643,178,Apartment,4,4,1705,13,30,4,1,Unfurnished,18984000.0,27600.0
644,469,Villa,1,1,1114,19,32,0,0,Semi-Furnished,10149000.0,16000.0
645,425,Villa,2,2,1140,14,31,1,1,Semi-Furnished,11792000.0,27500.0
646,286,Penthouse,3,3,1496,2,32,3,0,Semi-Furnished,16801000.0,49900.0
647,277,Apartment,5,4,1926,23,29,1,1,Fully-Furnished,15058000.0,47900.0
648,181,Studio,3,3,1199,8,16,5,1,Unfurnished,9709000.0,
649,2,Apartment,5,4,1823,10,5,3,1,Semi-Furnished,15901000.0,34200.0
650,329,Apartment,1,1,658,20,30,2,0,Unfurnished,8357000.0,25800.0
651,159,Villa,1,1,854,12,26,4,2,Unfurnished,6932000.0,13200.0
652,492,Apartment,3,3,1285,27,34,3,0,Unfurnished,12486000.0,31900.0
653,72,Row House,3,3,1083,29,9,4,1,Fully-Furnished,13443000.0,38200.0
654,52,Penthouse,3,2,1038,6,5,3,1,Unfurnished,11235000.0,24300.0
655,107,Villa,4,3,1074,24,17,3,1,Unfurnished,14055000.0,38700.0
