locality_id,month,average_price_sqft,median_price_sqft,demand_index,supply_index,units_sold,available_inventory,absorption_rate,average_days_on_market
6,2023-01,15265.0,14472.1,83.1,47.1,91,96,0.948,83
6,2023-02,15332.1,15361.1,81.3,47.5,101,69,1.464,82
6,2023-03,15422.3,15191.4,81.4,45.5,113,40,2.825,70
6,2023-04,15606.8,15112.1,81.2,46.2,98,20,4.9,85
6,2023-05,15818.8,15148.8,80.2,44.9,93,61,1.525,81
6,2023-06,15998.9,15412.0,82.2,43.8,87,113,0.77,70
6,2023-07,16196.2,15980.7,83.6,44.8,91,46,1.978,67
6,2023-08,16454.4,15495.5,84.1,43.9,92,36,2.556,83
6,2023-09,16687.4,16374.5,84.4,43.2,105,108,0.972,66
6,2023-10,16827.3,15917.0,83.6,44.4,92,27,3.407,90
6,2023-11,17069.6,16282.9,84.3,45.8,93,117,0.795,64
6,2023-12,17286.5,17631.6,86.9,47.9,100,20,5.0,82
6,2024-01,17443.0,17122.8,88.9,47.3,100,20,5.0,65
6,2024-02,17625.4,16951.1,89.3,47.1,102,37,2.757,77
6,2024-03,17905.0,17835.2,89.8,47.2,98,30,3.267,62
6,2024-04,18214.8,17941.1,90.1,48.7,111,49,2.265,70
6,2024-05,18470.0,17432.8,91.5,48.7,99,20,4.95,63
6,2024-06,18790.1,18418.7,93.7,48.7,90,30,3.0,53
6,2024-07,19181.5,18774.0,91.8,49.7,104,20,5.2,56
6,2024-08,19385.5,19640.0,91.3,49.1,111,36,3.083,89
6,2024-09,19648.9,19443.0,89.6,49.1,118,27,4.37,80
6,2024-10,19876.0,19065.9,90.8,47.7,97,20,4.85,74
6,2024-11,20148.5,20185.8,92.0,47.5,114,20,5.7,74
6,2024-12,20585.8,20802.3,93.6,46.1,106,24,4.417,72
6,2025-01,20920.8,19870.4,92.8,44.4,119,46,2.587,66
6,2025-02,21287.2,21226.7,92.2,45.0,116,36,3.222,49
6,2025-03,21458.2,21796.1,91.5,43.5,106,94,1.128,74
6,2025-04,21832.5,20759.0,93.2,45.9,108,113,0.956,67
6,2025-05,22145.5,21707.3,94.1,46.5,102,42,2.429,67
6,2025-06,22475.3,22343.9,93.3,46.0,113,48,2.354,46
6,2025-07,22810.1,22762.2,93.4,47.5,122,128,0.953,63
6,2025-08,23019.8,21672.4,93.1,48.5,96,40,2.4,85
6,2025-09,23356.0,23377.8,94.9,50.3,111,20,5.55,78
6,2025-10,23706.2,23967.8,93.2,50.3,113,92,1.228,58
6,2025-11,24083.2,23503.4,92.8,52.4,97,45,2.156,80
6,2025-12,24332.6,22936.0,92.6,52.4,116,20,5.8,74
7,2020-01,10335.2,9952.0,68.9,39.2,74,72,1.028,85
7,2020-02,10473.2,10641.6,70.0,40.6,88,200,0.44,79
7,2020-03,10628.7,10723.2,70.2,40.8,74,71,1.042,88
7,2020-04,10726.5,10715.1,70.0,41.3,81,49,1.653,72
7,2020-05,10973.5,11161.9,71.3,39.9,80,72,1.111,83
7,2020-06,11036.9,10571.2,69.2,40.9,79,44,1.795,76
7,2020-07,11184.4,11361.6,67.6,40.5,89,98,0.908,84
7,2020-08,11339.9,11121.3,65.7,40.7,81,39,2.077,92
7,2020-09,11386.9,10857.4,67.4,41.5,68,78,0.872,75
7,2020-10,11487.6,11212.8,66.7,42.0,77,20,3.85,101
7,2020-11,11723.3,11665.4,68.6,40.2,85,139,0.612,81
7,2020-12,11844.8,11213.5,66.8,40.2,73,29,2.517,74
7,2021-01,11893.3,11199.0,67.8,40.4,93,109,0.853,69
7,2021-02,12126.4,12362.7,68.4,39.5,114,121,0.942,95
7,2021-03,12437.3,12178.1,68.0,37.2,83,118,0.703,78
7,2021-04,12599.8,12423.5,68.4,38.7,82,62,1.323,86
7,2021-05,12664.4,12448.0,68.3,38.1,96,100,0.96,92
7,2021-06,12880.0,13131.5,69.5,39.4,89,127,0.701,75
7,2021-07,12980.4,13086.5,69.8,40.8,86,93,0.925,83
7,2021-08,13107.8,12669.8,70.8,40.5,70,101,0.693,81
7,2021-09,13243.5,13276.3,70.7,40.0,84,64,1.312,83
7,2021-10,13382.2,13111.7,68.0,39.7,91,87,1.046,89
7,2021-11,13515.7,13593.6,67.2,41.2,75,70,1.071,93
7,2021-12,13653.5,13532.4,68.4,40.0,68,60,1.133,72
7,2022-01,13890.3,13150.2,68.8,40.3,81,112,0.723,79
7,2022-02,14143.3,14423.8,70.5,40.5,94,55,1.709,102
7,2022-03,14371.3,14599.4,69.4,38.1,84,77,1.091,99
7,2022-04,14493.9,14463.6,71.1,39.3,77,104,0.74,91
7,2022-05,14744.8,14047.2,68.7,40.1,82,117,0.701,82
7,2022-06,14937.5,14215.4,68.6,42.2,75,134,0.56,98
7,2022-07,15122.0,15175.0,68.1,41.6,66,86,0.767,90
7,2022-08,15237.8,15158.2,67.4,42.4,83,177,0.469,102
7,2022-09,15469.2,15342.5,70.4,44.7,67,125,0.536,78
7,2022-10,15714.2,15585.6,72.6,45.2,91,23,3.957,76
7,2022-11,15834.8,15601.8,73.3,45.9,71,21,3.381,84
7,2022-12,16018.4,15263.7,72.9,46.1,103,101,1.02,83
7,2023-01,16187.1,16336.2,75.3,45.8,90,77,1.169,83
7,2023-02,16372.1,15613.5,75.8,46.0,84,97,0.866,68
7,2023-03,16529.0,15559.6,73.6,48.0,96,42,2.286,80
7,2023-04,16701.5,17003.6,74.6,48.7,101,79,1.278,76
7,2023-05,16892.5,15932.9,74.1,46.6,113,94,1.202,95
7,2023-06,16972.0,16308.9,73.2,45.7,96,106,0.906,69
7,2023-07,17009.9,16587.3,75.1,44.2,106,110,0.964,72
7,2023-08,17181.4,16442.3,74.8,43.6,85,21,4.048,99
7,2023-09,17309.6,16547.1,78.1,44.5,83,43,1.93,75
7,2023-10,17446.1,17002.5,73.6,46.5,83,36,2.306,82
7,2023-11,17645.9,17342.8,73.3,46.5,95,60,1.583,76
7,2023-12,17877.7,17860.7,73.6,44.0,78,74,1.054,86
7,2024-01,18085.0,17502.7,73.7,43.8,103,30,3.433,74
7,2024-02,18217.5,18010.3,75.3,44.2,81,58,1.397,83
7,2024-03,18511.9,18462.1,76.2,42.6,93,20,4.65,79
7,2024-04,18765.4,17755.9,76.6,42.7,108,59,1.831,90
7,2024-05,19003.4,18426.8,76.1,42.0,80,71,1.127,64
7,2024-06,19363.2,18662.3,77.7,43.7,106,116,0.914,66
7,2024-07,19621.6,19761.4,76.6,43.2,115,60,1.917,108
7,2024-08,19775.4,19940.2,78.1,41.7,98,38,2.579,79
7,2024-09,20004.9,19752.7,76.1,41.4,72,55,1.309,80
7,2024-10,20182.2,20218.1,79.6,41.8,96,66,1.455,85
7,2024-11,20434.8,19855.4,80.2,42.3,97,57,1.702,67
7,2024-12,20752.6,20677.4,81.5,43.6,113,75,1.507,58
7,2025-01,21110.6,20705.4,81.6,43.0,79,22,3.591,80
7,2025-02,21314.9,20319.2,81.1,42.4,90,112,0.804,89
7,2025-03,21536.2,20276.3,83.7,44.3,118,20,5.9,61
7,2025-04,21731.1,21290.0,82.9,42.1,97,50,1.94,64
7,2025-05,22046.8,20801.8,83.3,41.6,94,21,4.476,79
7,2025-06,22320.3,21130.5,81.6,43.2,105,20,5.25,74
7,2025-07,22647.8,21471.4,83.9,42.3,68,20,3.4,75
7,2025-08,22941.0,22990.9,86.3,44.3,103,20,5.15,80
7,2025-09,23202.2,23647.7,86.7,45.2,103,20,5.15,65
7,2025-10,23472.6,23652.3,86.8,44.7,119,49,2.429,73
7,2025-11,24035.8,22999.1,89.6,44.1,92,32,2.875,70
7,2025-12,24589.5,24879.1,92.0,44.4,100,30,3.333,72
8,2020-01,9736.0,9172.0,72.7,58.2,92,114,0.807,99
8,2020-02,9797.0,9769.0,72.5,55.9,84,105,0.8,92
8,2020-03,9809.0,9353.7,71.2,56.2,76,73,1.041,77
8,2020-04,9821.1,9324.2,72.8,55.9,90,84,1.071,100
8,2020-05,9863.9,9308.1,70.7,56.0,88,159,0.553,74
8,2020-06,9841.9,9779.2,74.0,60.5,102,96,1.062,93
8,2020-07,9844.2,9310.4,75.0,60.9,94,48,1.958,95
8,2020-08,9821.2,9918.1,74.0,59.7,77,33,2.333,103
8,2020-09,9808.5,9681.0,74.5,61.0,83,20,4.15,96
8,2020-10,9865.0,9902.5,76.6,59.4,88,40,2.2,93
8,2020-11,9891.5,9777.9,77.6,60.7,105,88,1.193,87
8,2020-12,9905.3,9743.0,77.2,62.2,85,128,0.664,85
8,2021-01,9905.4,9801.4,73.2,61.0,108,64,1.688,86
8,2021-02,9917.4,9511.8,76.4,60.5,90,112,0.804,81
8,2021-03,10006.4,10044.2,76.2,59.3,91,97,0.938,102
8,2021-04,10053.5,9638.5,76.5,59.6,100,77,1.299,104
8,2021-05,10136.5,9962.0,76.4,59.1,82,117,0.701,64
8,2021-06,10120.1,9915.2,77.6,59.1,89,47,1.894,83
8,2021-07,10270.1,10360.5,80.8,61.0,109,49,2.224,98
8,2021-08,10388.0,10133.9,81.5,60.8,92,81,1.136,87
8,2021-09,10462.9,9880.3,83.8,62.9,95,37,2.568,86
8,2021-10,10493.1,10695.2,87.7,60.7,119,20,5.95,92
8,2021-11,10585.1,9993.5,87.2,58.6,104,30,3.467,69
8,2021-12,10684.9,10313.7,88.5,57.2,119,20,5.95,79
8,2022-01,10773.2,10740.0,87.6,58.9,101,20,5.05,74
8,2022-02,10919.5,10493.8,88.8,58.9,90,30,3.0,66
8,2022-03,11043.5,11002.0,89.9,57.0,114,28,4.071,91
8,2022-04,11096.8,10988.6,91.0,57.7,113,53,2.132,80
8,2022-05,11238.9,10636.0,90.0,60.6,96,46,2.087,88
8,2022-06,11348.6,11000.6,87.8,61.8,100,20,5.0,73
8,2022-07,11487.5,11231.4,87.0,61.1,93,42,2.214,79
8,2022-08,11603.7,11525.6,89.9,60.9,115,89,1.292,71
8,2022-09,11717.6,11260.2,90.5,62.5,116,42,2.762,75
8,2022-10,11728.1,11938.6,91.8,62.8,121,28,4.321,92
8,2022-11,11801.5,11930.7,91.6,63.2,107,84,1.274,75
8,2022-12,11831.9,11177.9,91.1,63.7,93,63,1.476,94
8,2023-01,11979.1,11559.3,92.2,63.5,112,20,5.6,84
8,2023-02,12046.0,11952.4,91.9,64.3,95,83,1.145,97
8,2023-03,12110.9,11713.1,91.2,63.3,127,20,6.35,84
8,2023-04,12126.7,12115.6,91.0,62.8,106,20,5.3,77
8,2023-05,12156.3,11441.5,89.9,62.2,120,29,4.138,95
8,2023-06,12251.0,11825.8,89.4,63.8,99,36,2.75,85
8,2023-07,12326.3,12403.3,92.4,65.3,103,20,5.15,78
8,2023-08,12397.2,12009.9,92.9,65.5,103,69,1.493,83
8,2023-09,12539.0,12267.8,93.4,65.3,103,60,1.717,85
8,2023-10,12694.1,12937.6,93.9,65.6,108,41,2.634,66
8,2023-11,12803.5,12478.4,94.9,65.0,128,20,6.4,80
8,2023-12,12892.0,12844.8,95.0,65.2,105,33,3.182,68
8,2024-01,12875.9,12920.6,97.8,65.1,111,20,5.55,84
8,2024-02,12987.0,12780.2,96.8,63.4,119,20,5.95,72
8,2024-03,13143.7,13181.6,95.6,64.0,104,20,5.2,65
8,2024-04,13216.9,13376.9,95.4,64.3,111,20,5.55,78
8,2024-05,13399.9,13621.7,94.2,62.4,111,30,3.7,84
8,2024-06,13572.1,13669.1,93.0,61.8,108,20,5.4,67
8,2024-07,13804.5,13698.3,94.6,61.5,111,20,5.55,75
8,2024-08,13871.2,13701.1,92.4,62.6,107,43,2.488,97
8,2024-09,14001.4,13484.0,91.7,60.9,92,20,4.6,99
8,2024-10,14159.8,14377.8,93.6,63.5,96,20,4.8,72
8,2024-11,14322.3,13765.6,91.5,63.6,96,20,4.8,86
8,2024-12,14372.3,14319.9,89.9,63.2,125,26,4.808,74
8,2025-01,14479.1,14433.4,90.3,62.8,117,80,1.462,91
8,2025-02,14587.2,14418.1,89.9,64.6,128,20,6.4,79
8,2025-03,14718.4,14115.3,89.4,61.9,116,20,5.8,77
8,2025-04,14781.1,14944.6,90.9,62.5,104,38,2.737,100
8,2025-05,14834.6,14697.4,91.1,61.4,104,81,1.284,67
8,2025-06,15023.8,14639.6,94.4,62.2,122,20,6.1,59
8,2025-07,15102.1,14314.0,94.7,61.1,112,20,5.6,60
8,2025-08,15207.8,15476.6,94.5,61.6,105,46,2.283,85
8,2025-09,15301.7,15171.0,95.5,60.5,122,22,5.545,72
8,2025-10,15450.3,14959.0,95.7,59.7,121,20,6.05,74
8,2025-11,15638.8,15943.0,93.7,59.8,122,20,6.1,61
8,2025-12,15806.8,15565.0,96.2,59.5,120,20,6.0,57
9,2020-01,9743.9,9665.2,49.5,40.3,43,188,0.229,94
9,2020-02,9780.7,9873.7,49.5,39.6,42,152,0.276,95
9,2020-03,9829.9,9247.8,50.7,38.4,72,152,0.474,92
9,2020-04,9893.0,9906.6,51.3,38.4,47,95,0.495,79
9,2020-05,9943.8,10068.5,49.5,37.3,44,123,0.358,91
9,2020-06,10040.4,9511.7,49.4,37.6,60,263,0.228,106
9,2020-07,10173.3,9805.8,47.9,35.9,56,129,0.434,92
9,2020-08,10228.6,10052.9,48.5,36.6,58,174,0.333,100
9,2020-09,10239.3,10055.8,48.7,36.2,46,97,0.474,98
9,2020-10,10332.7,9932.8,47.7,36.7,72,146,0.493,100
9,2020-11,10319.9,10011.7,49.2,34.9,45,228,0.197,93
9,2020-12,10404.3,10606.0,49.7,34.0,66,116,0.569,84
9,2021-01,10461.9,10343.0,51.9,32.7,74,113,0.655,92
9,2021-02,10598.2,10635.0,51.4,32.5,46,96,0.479,95
9,2021-03,10704.1,10516.8,50.8,32.2,59,120,0.492,86
9,2021-04,10751.7,10338.6,50.4,32.7,54,176,0.307,103
9,2021-05,10836.8,10376.3,52.5,33.0,69,131,0.527,110
9,2021-06,10923.9,10629.9,53.7,34.8,78,104,0.75,76
9,2021-07,11049.6,10727.8,55.3,35.9,67,173,0.387,108
9,2021-08,11149.8,10718.0,55.1,37.6,57,182,0.313,98
9,2021-09,11158.6,10535.4,54.5,36.5,68,124,0.548,79
9,2021-10,11191.3,10659.9,52.6,37.9,69,150,0.46,103
9,2021-11,11305.9,10868.4,52.5,37.7,58,164,0.354,98
9,2021-12,11387.2,10868.0,51.9,38.3,62,216,0.287,99
9,2022-01,11524.8,11396.1,53.4,40.3,56,150,0.373,88
9,2022-02,11622.4,11051.6,56.1,40.0,82,143,0.573,91
9,2022-03,11712.6,11228.6,55.2,40.5,63,132,0.477,86
9,2022-04,11813.1,11318.8,54.5,41.9,74,159,0.465,102
9,2022-05,11798.9,11310.3,56.6,40.6,71,203,0.35,88
9,2022-06,11842.0,11775.6,57.5,40.7,69,148,0.466,99
9,2022-07,11975.8,12055.5,55.8,38.5,66,184,0.359,80
9,2022-08,12060.8,11486.9,55.1,37.6,79,94,0.84,72
9,2022-09,12178.7,12326.7,55.1,36.4,56,140,0.4,86
9,2022-10,12283.5,12433.4,56.0,38.0,71,223,0.318,111
9,2022-11,12364.1,11706.3,56.6,37.6,70,94,0.745,99
9,2022-12,12447.8,11773.1,54.1,38.8,56,91,0.615,91
9,2023-01,12595.6,12510.7,53.9,37.4,45,120,0.375,104
9,2023-02,12758.1,12192.7,55.8,37.9,65,97,0.67,83
9,2023-03,12777.8,12188.5,54.1,37.8,78,87,0.897,98
9,2023-04,13002.0,12301.5,51.7,36.0,66,163,0.405,91
9,2023-05,13068.3,12297.2,51.7,37.1,61,96,0.635,106
9,2023-06,13178.6,12781.7,52.1,36.8,60,184,0.326,95
9,2023-07,13205.8,12764.0,54.6,38.2,83,96,0.865,77
9,2023-08,13289.5,12517.9,53.0,38.3,76,189,0.402,94
9,2023-09,13324.8,13133.9,52.6,36.5,67,179,0.374,91
9,2023-10,13424.3,12844.6,53.1,33.2,63,147,0.429,96
9,2023-11,13603.2,13190.3,53.7,32.7,58,113,0.513,101
9,2023-12,13748.9,13437.8,54.6,33.3,86,159,0.541,108
9,2024-01,13849.4,13688.6,51.6,33.8,69,144,0.479,115
9,2024-02,13967.3,13845.4,54.9,33.6,102,105,0.971,89
9,2024-03,14091.4,13971.4,55.8,35.2,51,75,0.68,92
9,2024-04,14199.6,13962.9,55.2,34.9,65,170,0.382,89
9,2024-05,14329.1,14066.0,54.8,35.5,48,99,0.485,93
9,2024-06,14421.2,14043.2,56.2,37.3,71,127,0.559,90
9,2024-07,14570.0,14455.4,53.5,38.0,77,176,0.438,95
9,2024-08,14682.1,13980.9,54.6,39.0,74,111,0.667,92
9,2024-09,14818.5,14794.9,54.7,38.4,76,99,0.768,90
9,2024-10,14968.3,14959.6,57.8,37.0,66,121,0.545,87
9,2024-11,15208.2,15069.6,58.3,34.0,86,179,0.48,106
9,2024-12,15358.4,14929.5,59.6,35.6,72,133,0.541,90
9,2025-01,15560.8,15382.8,62.7,35.2,67,128,0.523,79
9,2025-02,15767.8,14842.9,64.2,35.9,73,119,0.613,93
9,2025-03,15941.3,16215.8,63.7,37.4,72,95,0.758,93
9,2025-04,16096.4,16098.2,63.0,37.1,70,97,0.722,87
9,2025-05,16202.6,16220.8,63.2,35.7,71,96,0.74,88
9,2025-06,16368.6,15548.1,62.5,37.2,67,109,0.615,104
9,2025-07,16587.1,16915.1,64.0,34.9,65,152,0.428,98
9,2025-08,16726.7,16273.2,63.9,34.8,62,171,0.363,86
9,2025-09,17101.7,17348.4,63.6,34.2,64,206,0.311,97
9,2025-10,17359.4,16594.4,61.7,32.9,61,111,0.55,83
9,2025-11,17572.0,17161.1,60.9,32.4,57,133,0.429,92
9,2025-12,17833.4,17098.9,59.1,30.0,57,102,0.559,97
10,2020-01,9965.3,9978.2,76.6,42.3,102,70,1.457,89
10,2020-02,10026.3,9462.2,77.3,41.1,97,97,1.0,85
10,2020-03,10197.8,9849.2,77.8,40.6,99,76,1.303,77
10,2020-04,10349.0,10304.9,74.8,39.7,97,104,0.933,78
10,2020-05,10576.6,10199.6,74.0,39.1,96,51,1.882,77
10,2020-06,10678.9,10541.8,75.0,39.7,99,44,2.25,76
10,2020-07,10828.0,10561.5,74.3,39.0,101,80,1.262,89
10,2020-08,11026.9,10931.4,73.8,38.9,87,42,2.071,65
10,2020-09,11111.4,11313.2,74.9,40.2,93,28,3.321,91
10,2020-10,11375.5,11145.3,76.8,39.8,106,108,0.981,78
10,2020-11,11606.7,11727.1,76.3,38.0,89,51,1.745,84
10,2020-12,11721.3,11315.6,75.6,38.4,95,55,1.727,83
10,2021-01,11913.0,11572.4,78.1,39.1,97,83,1.169,68
10,2021-02,12011.2,11498.4,76.6,38.6,84,90,0.933,56
10,2021-03,12249.8,11721.2,77.0,37.2,101,20,5.05,67
10,2021-04,12501.5,12472.1,76.3,37.2,68,47,1.447,85
10,2021-05,12719.2,12907.5,77.3,35.5,110,80,1.375,76
10,2021-06,12978.1,13109.7,77.5,35.6,108,164,0.659,63
10,2021-07,13238.1,12721.9,77.6,36.3,89,144,0.618,75
10,2021-08,13398.5,13087.4,78.0,37.8,104,20,5.2,81
10,2021-09,13625.6,13791.5,78.8,36.9,89,35,2.543,77
10,2021-10,13814.3,13872.6,80.0,35.6,117,59,1.983,71
10,2021-11,14163.7,13325.8,80.0,34.5,103,20,5.15,74
10,2021-12,14377.3,14003.4,80.5,33.6,89,20,4.45,64
10,2022-01,14730.7,13916.0,81.5,33.1,96,85,1.129,94
10,2022-02,15154.9,15224.7,80.9,33.7,97,85,1.141,67
10,2022-03,15541.8,15205.9,81.1,33.9,95,126,0.754,74
10,2022-04,15929.6,15675.0,84.8,33.3,119,20,5.95,69
10,2022-05,16319.2,16197.7,85.5,32.5,105,47,2.234,58
10,2022-06,16688.4,16858.1,87.5,35.1,97,32,3.031,44
10,2022-07,16952.3,16255.4,85.0,34.2,109,20,5.45,73
10,2022-08,17347.5,17441.0,85.9,34.0,99,68,1.456,69
10,2022-09,17930.9,17092.0,85.4,34.2,119,24,4.958,63
10,2022-10,18403.0,17445.5,85.4,31.8,106,89,1.191,63
10,2022-11,18972.1,18843.3,88.2,29.9,95,37,2.568,59
10,2022-12,19620.2,19564.4,90.5,26.1,105,20,5.25,47
10,2023-01,20234.3,19676.1,91.6,28.9,97,21,4.619,49
10,2023-02,20734.1,19702.8,89.9,30.3,124,58,2.138,67
10,2023-03,21427.2,21720.0,90.7,29.0,104,33,3.152,64
10,2023-04,22124.9,21181.6,91.6,28.9,108,34,3.176,67
10,2023-05,22795.4,21856.7,88.8,29.2,110,89,1.236,42
10,2023-06,23334.4,23221.4,88.4,29.1,109,29,3.759,65
10,2023-07,24027.6,23348.3,86.8,28.2,113,21,5.381,66
10,2023-08,24961.5,23610.7,86.9,27.4,97,20,4.85,68
10,2023-09,25995.8,26156.1,85.4,26.0,99,30,3.3,66
10,2023-10,26917.3,25489.9,85.1,24.8,104,82,1.268,57
10,2023-11,28016.8,27109.1,82.1,23.0,109,84,1.298,61
10,2023-12,28714.3,28768.3,79.5,23.6,79,51,1.549,62
10,2024-01,29685.0,29234.4,78.0,21.7,96,110,0.873,90
10,2024-02,30893.6,29338.0,77.1,19.1,91,72,1.264,71
10,2024-03,32356.2,31560.6,76.5,19.6,87,120,0.725,63
10,2024-04,33838.7,32352.1,77.3,18.5,107,91,1.176,70
10,2024-05,35374.9,35615.2,75.2,20.0,111,75,1.48,75
10,2024-06,36865.8,36701.2,75.8,19.1,91,77,1.182,71
10,2024-07,38660.4,37002.5,74.1,18.4,70,98,0.714,47
10,2024-08,40394.3,38700.0,72.5,17.2,83,95,0.874,69
10,2024-09,42455.9,41930.5,73.3,16.8,82,118,0.695,73
10,2024-10,45064.9,42501.0,73.1,14.6,102,80,1.275,91
10,2024-11,48287.4,45844.8,72.7,12.9,78,126,0.619,61
10,2024-12,51547.3,48487.9,70.6,13.7,93,58,1.603,53
10,2025-01,54833.6,53822.7,69.9,13.1,88,114,0.772,60
10,2025-02,57781.6,57189.1,70.1,15.8,74,92,0.804,57
10,2025-03,61217.9,59980.2,72.5,14.7,101,132,0.765,56
10,2025-04,65167.6,63643.1,71.3,13.8,79,30,2.633,75
10,2025-05,69527.1,66598.4,74.2,13.8,81,83,0.976,58
10,2025-06,73543.8,72472.6,73.0,13.6,91,118,0.771,67
10,2025-07,79087.8,75217.7,75.6,12.9,96,59,1.627,71
10,2025-08,85410.0,84123.0,74.2,12.0,76,57,1.333,76
10,2025-09,93653.4,89611.9,73.1,10.1,97,70,1.386,54
10,2025-10,103472.5,98817.0,72.2,9.3,83,82,1.012,53
10,2025-11,117096.3,117238.4,74.1,7.5,89,84,1.06,75
10,2025-12,138595.4,135086.0,76.4,5.8,96,75,1.28,73
11,2020-01,9211.3,8993.9,54.3,47.4,62,182,0.341,105
11,2020-02,9214.9,9034.6,54.6,48.1,67,154,0.435,91
11,2020-03,9212.1,8850.8,53.6,45.9,50,116,0.431,105
11,2020-04,9259.4,8907.4,52.5,45.2,80,159,0.503,92
11,2020-05,9274.4,8906.8,53.2,45.3,58,234,0.248,110
11,2020-06,9310.7,9270.8,54.1,44.0,57,96,0.594,91
11,2020-07,9321.2,9349.3,55.0,44.3,68,140,0.486,102
11,2020-08,9429.3,9208.5,57.0,44.0,61,112,0.545,74
11,2020-09,9452.5,9101.9,57.1,45.2,82,136,0.603,88
11,2020-10,9501.0,9504.3,55.1,45.1,77,122,0.631,100
11,2020-11,9502.0,9440.8,55.7,43.6,58,148,0.392,84
11,2020-12,9513.9,9327.6,56.8,42.2,68,58,1.172,106
11,2021-01,9567.9,9751.9,57.4,41.5,76,180,0.422,84
11,2021-02,9662.7,9493.2,57.0,42.1,57,142,0.401,99
11,2021-03,9699.9,9277.7,59.1,41.6,60,176,0.341,82
11,2021-04,9764.8,9509.6,58.5,42.3,70,97,0.722,94
11,2021-05,9787.2,9883.4,59.6,43.5,64,105,0.61,101
11,2021-06,9846.7,9847.4,60.6,44.0,69,90,0.767,85
11,2021-07,9884.5,9668.5,58.4,43.7,65,122,0.533,92
11,2021-08,9967.7,9666.8,59.7,44.9,72,39,1.846,92
11,2021-09,9910.5,10096.7,60.4,44.3,77,129,0.597,92
11,2021-10,9966.8,9772.3,59.1,45.6,76,121,0.628,92
11,2021-11,10025.2,10045.2,58.9,46.3,87,78,1.115,91
11,2021-12,10044.8,10149.7,59.1,45.2,51,77,0.662,97
11,2022-01,10115.1,9801.6,59.9,45.5,66,206,0.32,93
11,2022-02,10063.7,10052.8,58.9,45.5,55,128,0.43,86
11,2022-03,10130.5,9963.8,58.3,46.0,72,48,1.5,109
11,2022-04,10227.5,9947.1,59.4,44.4,81,72,1.125,96
11,2022-05,10279.8,9986.0,59.1,42.7,61,113,0.54,102
11,2022-06,10415.5,10318.6,60.0,41.1,81,51,1.588,99
11,2022-07,10465.3,10241.3,58.9,39.2,56,81,0.691,97
11,2022-08,10477.7,10380.3,56.1,39.5,82,88,0.932,89
11,2022-09,10503.1,10043.9,56.3,38.1,54,146,0.37,106
11,2022-10,10607.4,10190.1,57.3,38.1,66,55,1.2,78
11,2022-11,10710.4,10269.8,57.5,39.4,72,98,0.735,107
11,2022-12,10824.9,10505.0,60.5,39.6,89,116,0.767,81
11,2023-01,10809.8,10723.3,61.0,38.6,67,190,0.353,92
11,2023-02,10873.6,10650.2,60.6,39.3,66,146,0.452,87
11,2023-03,10900.0,11016.1,60.2,40.6,92,129,0.713,96
11,2023-04,10993.1,10907.6,58.4,42.7,76,102,0.745,97
11,2023-05,10997.3,10930.9,57.1,42.9,66,146,0.452,101
11,2023-06,11017.6,10534.7,59.1,44.2,74,211,0.351,75
11,2023-07,11105.4,10596.9,59.1,43.3,73,112,0.652,109
11,2023-08,11133.4,10904.8,60.5,41.7,65,179,0.363,107
11,2023-09,11280.7,11070.5,60.8,42.3,67,128,0.523,90
11,2023-10,11325.5,11522.6,60.9,41.1,75,74,1.014,99
11,2023-11,11393.8,10947.7,60.3,41.6,60,22,2.727,110
11,2023-12,11404.9,11405.8,60.1,42.4,64,123,0.52,90
11,2024-01,11552.1,11247.1,61.0,44.5,53,183,0.29,84
11,2024-02,11644.8,11501.4,61.5,45.9,65,137,0.474,85
11,2024-03,11764.6,11477.5,62.0,46.7,89,162,0.549,75
11,2024-04,11748.6,11764.7,60.2,46.5,69,141,0.489,114
11,2024-05,11764.1,11564.2,59.0,47.0,74,99,0.747,95
11,2024-06,11755.7,11196.7,60.5,47.4,65,122,0.533,95
11,2024-07,11875.7,11297.2,60.8,46.7,61,144,0.424,74
11,2024-08,11919.4,11581.7,61.9,46.6,69,135,0.511,94
11,2024-09,11898.6,11648.3,61.6,44.2,78,149,0.523,94
11,2024-10,11883.2,11473.4,59.1,45.2,62,133,0.466,94
11,2024-11,12007.8,12017.2,60.7,44.2,73,96,0.76,90
11,2024-12,12132.7,11551.5,60.8,41.9,65,111,0.586,90
11,2025-01,12157.0,11505.3,59.7,41.4,98,165,0.594,85
11,2025-02,12223.7,12275.7,60.0,41.8,75,96,0.781,106
11,2025-03,12285.0,11751.1,61.1,41.8,73,116,0.629,67
11,2025-04,12303.8,11786.8,59.9,40.9,59,102,0.578,108
11,2025-05,12446.9,12612.8,60.2,40.5,75,103,0.728,116
11,2025-06,12575.1,11950.3,60.0,38.6,81,103,0.786,97
11,2025-07,12634.9,12875.8,61.5,39.3,83,74,1.122,98
11,2025-08,12773.0,12635.3,64.5,40.2,77,150,0.513,105
11,2025-09,12866.8,12673.2,68.3,40.8,83,133,0.624,87
11,2025-10,13052.9,12399.6,71.3,38.9,80,144,0.556,82
11,2025-11,13242.6,13381.1,70.6,38.3,81,116,0.698,72
11,2025-12,13284.2,13213.1,69.0,39.6,80,149,0.537,91
12,2020-01,9330.8,9446.8,76.6,44.2,78,104,0.75,89
12,2020-02,9501.4,9528.0,74.4,43.1,85,106,0.802,62
