event_id,property_id,event_date,event_type,source,event_value
577,3052,2025-03-24,Site Visit,Ad Campaign,0.893
578,7788,2026-08-18,Lead,Broker,0.758
579,5,2026-02-26,Inquiry,Ad Campaign,0.416
580,5223,2025-03-13,View,App,0.432
581,5316,2024-11-10,View,Website,0.134
582,4870,2025-01-07,View,Ad Campaign,0.266
583,877,2025-03-06,View,Walk-in,0.714
584,992,2026-05-22,Lead,Website,0.504
585,7028,2026-03-11,View,Ad Campaign,0.115
586,7518,2025-09-11,View,Website,0.709
587,4143,2026-03-13,Cancellation,Website,0.526
588,7011,2025-06-20,Inquiry,Broker,0.755
589,6967,2025-05-06,Site Visit,Website,0.529
590,7080,2026-04-05,Site Visit,Broker,0.362
591,7988,2026-03-05,View,Broker,0.358
592,6800,2026-07-24,View,Website,0.673
593,4365,2024-12-29,View,Broker,0.66
594,4466,2025-01-28,Inquiry,Ad Campaign,0.534
595,636,2025-12-20,Inquiry,Broker,0.334
596,5226,2025-08-03,View,Website,0.756
597,1694,2025-05-29,View,Website,0.182
598,1683,2025-07-17,View,Broker,0.133
599,4753,2026-02-26,View,Walk-in,0.744
600,120,2025-04-25,View,App,0.341
601,831,2026-04-14,View,Ad Campaign,0.71
602,5907,2024-08-29,View,Ad Campaign,0.706
603,3676,2026-03-11,Inquiry,App,0.294
604,5178,2025-10-20,View,Ad Campaign,0.377
605,6071,2026-07-28,Inquiry,Ad Campaign,0.944
606,1370,2026-02-22,Booking,Website,0.867
607,741,2026-07-29,Site Visit,Ad Campaign,0.632
608,7642,2025-02-15,Lead,Website,0.411
609,117,2025-07-13,Lead,App,0.294
610,5950,2025-11-15,Site Visit,Broker,0.241
611,2839,2025-04-16,Site Visit,Website,0.362
612,1151,2025-06-06,View,Website,0.697
613,7561,2025-03-25,View,App,0.868
614,1932,2026-07-06,View,Ad Campaign,0.649
615,1013,2024-12-29,View,Ad Campaign,0.616
616,1665,2024-09-23,Inquiry,Broker,0.617
617,1082,2025-10-15,Lead,Walk-in,0.232
618,4730,2025-07-05,Inquiry,Website,0.6
619,513,2025-04-18,View,Website,0.054
620,7919,2026-05-28,View,App,0.18
621,2850,2025-08-15,Lead,App,0.191
622,5216,2025-06-05,Inquiry,Website,0.131
623,7806,2025-08-22,View,Ad Campaign,0.282
624,5238,2026-01-19,View,Ad Campaign,0.812
625,560,2025-01-12,View,Broker,0.445
626,3673,2025-12-15,View,Ad Campaign,0.941
627,4584,2026-03-02,View,Website,0.165
628,7405,2026-05-05,Lead,Broker,0.317
629,4993,2024-08-27,View,App,0.87
630,3344,2026-07-10,View,Ad Campaign,0.061
631,5309,2026-02-02,Lead,Walk-in,0.761
632,4071,2025-07-27,View,Broker,0.301
633,4800,2026-03-06,View,Broker,0.582
634,1471,2026-05-19,View,Walk-in,0.568
635,581,2024-12-17,Inquiry,Website,0.503
636,6934,2025-07-11,View,App,0.922
637,7005,2025-03-06,View,Website,0.673
638,2295,2025-02-10,Inquiry,App,0.403
639,3148,2025-09-17,View,Broker,0.076
640,4250,2026-06-11,Inquiry,Ad Campaign,0.149
641,1680,2024-12-04,Inquiry,App,0.86
642,3507,2026-05-17,Lead,Website,0.687
643,5093,2025-07-14,Inquiry,Ad Campaign,0.145
644,7254,2026-05-03,View,Broker,0.981
645,2745,2025-05-04,Inquiry,Walk-in,0.099
646,3357,2026-01-05,View,Website,0.855
647,4046,2025-02-05,Inquiry,Ad Campaign,0.785
648,1244,2025-12-08,View,Website,0.985
649,5189,2025-12-06,View,Website,0.651
650,3119,2025-03-01,View,App,0.873
651,5105,2024-09-06,Booking,App,0.02
652,2142,2026-04-12,Site Visit,App,0.201
653,5870,2025-11-15,Lead,Walk-in,0.118
654,5054,2025-12-16,Inquiry,Broker,0.319
655,3060,2026-06-06,Booking,Website,0.144
656,4549,2025-02-10,View,Ad Campaign,0.395
657,5324,2025-04-08,Booking,Ad Campaign,0.965
658,2960,2025-03-04,Site Visit,Walk-in,0.212
659,2266,2026-04-30,Lead,Ad Campaign,0.389
660,6618,2026-03-29,Inquiry,Website,0.447
661,2480,2024-10-02,Inquiry,Broker,0.317
662,6485,2025-11-11,Inquiry,Walk-in,0.519
663,4647,2026-08-16,View,Website,0.507
664,1636,2025-02-24,View,Broker,0.405
665,5409,2026-05-29,Site Visit,Ad Campaign,0.303
666,7422,2026-02-28,View,Broker,0.608
667,1758,2025-03-27,Booking,Walk-in,0.252
668,4453,2025-06-25,Lead,Ad Campaign,0.358
669,2071,2025-09-06,Inquiry,Walk-in,0.562
670,5882,2026-01-14,View,App,0.089
671,6666,2026-05-31,View,Website,0.506
672,5878,2025-11-15,View,Walk-in,0.984
673,7268,2026-07-20,Site Visit,App,0.816
674,2850,2025-11-27,Inquiry,Website,0.476
675,3252,2024-09-22,Booking,Broker,0.256
676,7391,2026-01-21,View,Walk-in,0.827
677,6906,2025-06-07,Booking,App,0.669
678,3731,2026-05-30,Inquiry,Website,0.688
679,2490,2026-04-25,Booking,Website,0.497
680,1632,2026-07-05,View,Broker,0.216
681,2817,2024-12-24,Booking,Walk-in,0.103
682,1016,2024-12-18,Booking,Website,0.38
683,1349,2025-07-06,View,App,0.053
684,4612,2025-07-25,Inquiry,App,0.566
685,3088,2024-11-08,View,Ad Campaign,0.579
686,2840,2025-07-10,Inquiry,App,0.545
687,336,2025-07-18,Lead,Walk-in,0.531
688,5879,2025-08-05,View,Walk-in,0.348
689,6402,2026-07-09,Lead,Broker,0.647
690,4593,2024-10-20,Lead,Walk-in,0.692
691,896,2026-05-31,Site Visit,Ad Campaign,0.626
692,6304,2024-11-16,View,Website,0.653
693,3547,2026-05-26,Inquiry,Walk-in,0.771
694,852,2024-12-11,Site Visit,Walk-in,0.29
695,1688,2026-02-11,View,App,0.497
696,1932,2025-01-20,View,App,0.203
697,6834,2026-07-01,View,Website,0.971
698,3747,2026-04-28,Lead,App,0.559
699,2428,2025-02-06,Inquiry,Broker,0.151
700,1569,2025-09-08,Inquiry,App,0.804
701,4001,2025-08-16,Lead,Ad Campaign,0.338
702,5053,2024-10-04,Booking,Broker,0.212
703,2739,2024-09-02,Inquiry,Broker,0.56
704,3499,2025-11-29,View,Walk-in,0.007
705,5733,2025-01-23,View,Walk-in,0.652
706,5388,2024-10-13,Lead,Broker,0.719
707,7745,2026-01-06,Inquiry,App,0.275
708,5537,2024-11-12,Lead,Broker,0.564
709,5288,2025-06-25,Lead,Broker,0.583
710,3914,2026-05-14,View,Walk-in,0.162
711,1067,2026-01-26,View,Ad Campaign,0.224
712,7724,2025-06-25,Site Visit,App,0.727
713,4381,2025-04-03,View,Walk-in,0.294
714,2445,2025-12-24,Lead,Broker,0.101
715,4108,2025-06-05,View,Ad Campaign,0.332
716,5727,2026-01-30,Lead,Website,0.674
717,3374,2025-09-05,Site Visit,Broker,0.301
718,3970,2025-10-14,View,App,0.519
719,7421,2026-02-05,Inquiry,Ad Campaign,0.626
720,2547,2025-08-04,View,App,0.917
721,754,2026-06-24,View,Ad Campaign,0.159
722,2083,2024-12-22,View,Ad Campaign,0.572
723,2775,2026-02-08,View,Walk-in,0.806
724,2897,2025-08-21,View,Walk-in,0.554
725,4186,2024-12-28,Booking,App,0.722
726,776,2025-07-24,Lead,App,0.155
727,6749,2026-07-31,Inquiry,Ad Campaign,0.529
728,7114,2025-11-22,Inquiry,App,0.748
729,1626,2024-11-19,Site Visit,App,0.6
730,3070,2025-08-15,View,Website,0.854
731,418,2025-12-08,View,Website,0.767
732,115,2026-05-31,Site Visit,Walk-in,0.581
733,617,2025-09-26,Site Visit,Ad Campaign,0.132
734,3975,2025-07-06,Lead,Broker,0.181
735,3268,2026-08-10,Lead,App,0.498
736,826,2025-07-18,View,Walk-in,0.766
737,7669,2025-06-01,Inquiry,Website,0.003
738,5746,2025-07-08,View,Website,0.86
739,1517,2025-11-28,View,Walk-in,0.187
740,3147,2025-09-02,View,Walk-in,0.935
741,413,2025-10-10,View,Ad Campaign,0.914
742,7544,2025-07-21,Lead,Broker,0.736
743,7588,2024-11-30,Inquiry,App,0.096
744,729,2025-07-18,View,App,0.145
745,3349,2025-05-16,View,Website,0.697
746,7165,2024-12-23,View,Broker,0.315
747,2809,2026-07-19,View,Broker,0.865
748,676,2026-08-17,View,App,0.877
749,3466,2025-10-29,View,Broker,0.8
750,5989,2024-09-28,View,Broker,0.537
751,2505,2026-08-18,Cancellation,Walk-in,0.407
752,2968,2026-03-15,View,Website,0.839
753,6336,2025-01-04,View,Ad Campaign,0.885
754,2787,2026-02-24,View,Walk-in,0.64
755,7857,2025-01-28,View,Website,0.382
756,1123,2025-07-07,Inquiry,Walk-in,0.126
757,4080,2025-02-18,View,Website,0.528
758,1572,2025-03-03,Inquiry,App,0.268
759,5074,2026-08-16,View,Broker,0.323
760,5105,2025-08-03,View,Walk-in,0.204
761,2144,2026-05-18,Site Visit,Ad Campaign,0.811
762,1688,2026-02-22,Cancellation,Walk-in,0.44
763,6807,2026-07-24,View,App,0.475
764,7358,2025-04-28,Lead,Website,0.251
765,7904,2025-04-06,View,Broker,0.949
766,4133,2026-08-14,Inquiry,Broker,0.143
767,3852,2026-05-07,Inquiry,App,0.674
768,3441,2026-07-13,Inquiry,Walk-in,0.456
769,3767,2025-09-30,Booking,Broker,0.977
770,5645,2026-04-15,Inquiry,App,0.721
771,2327,2025-04-19,Site Visit,Website,0.848
772,6361,2025-07-10,Lead,Walk-in,0.798
773,2915,2026-03-13,View,Walk-in,0.169
774,4969,2026-07-27,View,Broker,0.022
775,5918,2025-07-14,Site Visit,Walk-in,0.067
776,5393,2024-09-07,View,App,0.399
777,3953,2025-07-18,Inquiry,App,0.25
778,6206,2025-12-09,Site Visit,App,0.905
779,596,2026-08-01,View,Website,0.08
780,6000,2025-11-04,Inquiry,Ad Campaign,0.42
781,729,2026-04-15,Lead,Walk-in,0.129
782,1366,2024-11-12,View,App,0.308
783,4493,2024-10-29,View,Website,0.352
784,699,2026-04-30,View,Walk-in,0.437
785,7187,2026-06-09,View,Ad Campaign,0.449
786,6321,2025-03-24,View,Website,0.118
787,5732,2025-02-13,Inquiry,App,0.17
788,396,2025-01-09,View,Ad Campaign,0.727
789,6589,2025-06-07,Lead,Website,0.088
790,7401,2025-03-23,View,Ad Campaign,0.277
791,4172,2025-04-30,View,Ad Campaign,0.042
792,4361,2026-08-11,View,Website,0.541
793,2503,2026-05-06,View,Website,0.712
794,1820,2026-07-22,View,Website,0.924
795,718,2025-02-13,View,Broker,0.398
796,2783,2026-01-08,Site Visit,Website,0.611
797,7552,2026-02-09,Inquiry,Ad Campaign,0.538
798,7732,2026-01-30,Site Visit,Walk-in,0.658
799,4947,2024-12-24,View,Walk-in,0.003
800,3578,2026-02-05,Lead,Ad Campaign,0.517
801,5487,2024-09-12,Lead,App,0.518
802,144,2024-12-14,View,Walk-in,0.712
803,4981,2026-07-12,Lead,Ad Campaign,0.975
804,3141,2026-01-11,Inquiry,Walk-in,0.137
805,7267,2025-07-14,Inquiry,Ad Campaign,0.374
806,4492,2026-03-04,Inquiry,Ad Campaign,0.403
807,7193,2025-10-28,Site Visit,Walk-in,0.769
808,7092,2025-03-20,View,Walk-in,0.184
809,2939,2025-10-23,View,Website,0.447
810,5589,2025-11-04,Booking,Ad Campaign,0.096
811,7652,2026-05-01,View,App,0.475
812,3637,2026-02-27,View,Walk-in,0.854
813,3223,2026-02-23,View,Website,0.197
814,1168,2025-07-29,Lead,Ad Campaign,0.932
815,2617,2025-02-04,Inquiry,Broker,0.195
816,1063,2026-01-14,View,App,0.499
817,2157,2025-08-04,Lead,App,0.29
818,7861,2025-05-09,View,Broker,0.328
819,5162,2025-09-12,View,Ad Campaign,0.983
820,5306,2026-01-31,Inquiry,Ad Campaign,0.983
821,2983,2025-05-16,View,Broker,0.986
822,6542,2025-01-09,View,Broker,0.302
823,3295,2024-09-18,View,Walk-in,0.708
824,4730,2026-06-07,View,Walk-in,0.343
825,1157,2026-03-27,View,App,0.53
826,7331,2025-01-24,View,Website,0.337
827,5335,2025-03-31,Inquiry,App,0.043
828,733,2025-05-29,View,Broker,0.551
829,4331,2026-06-18,View,Ad Campaign,0.373
830,6802,2025-01-07,Inquiry,Walk-in,0.399
831,4847,2025-06-04,View,Ad Campaign,0.549
832,6732,2025-07-29,View,Website,0.181
833,7177,2025-08-27,View,Broker,0.596
834,7242,2026-01-02,Inquiry,App,0.634
835,954,2026-08-07,Lead,Ad Campaign,0.576
836,2540,2025-02-03,View,Walk-in,0.916
837,7057,2025-08-19,Booking,App,0.293
838,3325,2025-02-06,Inquiry,Ad Campaign,0.006
839,3302,2025-11-24,View,Walk-in,0.791
840,1543,2026-04-19,View,Ad Campaign,0.037
841,5294,2026-08-07,Site Visit,Broker,0.62
842,5773,2025-04-03,View,App,0.257
843,1192,2025-04-02,View,App,0.606
844,6314,2025-10-16,Booking,Walk-in,0.527
845,5513,2026-05-21,View,Website,0.242
846,2994,2024-09-10,Booking,App,0.67
847,6939,2025-06-10,View,Ad Campaign,0.468
848,2682,2026-07-17,Inquiry,Website,0.277
849,1218,2026-02-19,View,Ad Campaign,0.49
850,1541,2026-03-15,Inquiry,Ad Campaign,0.109
851,6173,2026-05-09,Inquiry,Website,0.354
852,3237,2026-02-26,Site Visit,App,0.924
853,5542,2025-10-05,View,Walk-in,0.426
854,2387,2025-11-25,Inquiry,Ad Campaign,0.678
855,3720,2025-05-21,View,App,0.74
856,5616,2026-01-19,View,Broker,0.753
857,1389,2024-09-04,Lead,Website,0.283
858,1857,2024-11-29,View,Broker,0.817
859,1366,2026-08-14,View,Broker,0.635
860,500,2025-03-22,Lead,Ad Campaign,0.089
861,1681,2025-11-12,Lead,App,0.48
862,511,2026-05-12,View,Walk-in,0.154
863,7495,2026-02-22,Lead,Ad Campaign,0.044
864,4313,2024-10-23,View,App,0.803
865,1325,2026-04-17,View,Ad Campaign,0.271
866,1156,2025-03-01,Inquiry,Ad Campaign,0.526
867,1828,2025-02-26,Site Visit,Broker,0.168
868,3142,2025-01-21,View,Ad Campaign,0.031
869,7420,2026-02-26,Cancellation,Broker,0.801
870,3487,2025-11-23,Site Visit,Walk-in,0.016
871,1811,2024-09-24,Inquiry,App,0.74
872,6589,2025-11-02,View,Walk-in,0.588
873,2924,2025-08-07,Inquiry,Broker,0.593
874,5302,2026-06-07,Inquiry,Website,0.443
875,2215,2024-10-01,Booking,Website,0.7
876,4187,2025-10-16,Site Visit,Broker,0.702
877,714,2025-01-17,View,Walk-in,0.502
878,5978,2025-08-04,Inquiry,Ad Campaign,0.19
879,3603,2026-05-20,Inquiry,Broker,0.01
880,4135,2024-10-27,Lead,Broker,0.348
881,7294,2026-06-30,View,App,0.25
882,3523,2025-01-23,View,Ad Campaign,0.776
883,4269,2024-12-07,View,Website,0.248
884,4749,2025-10-25,View,Website,0.087
885,4850,2025-08-23,Lead,Ad Campaign,0.763
886,1244,2025-10-22,View,Ad Campaign,0.476
887,3710,2026-04-10,Inquiry,Ad Campaign,0.465
888,1082,2025-10-28,Lead,Walk-in,0.225
889,5780,2026-04-20,View,App,0.961
890,6620,2024-09-17,Lead,Website,0.949
891,456,2025-05-15,Site Visit,Website,0.231
892,4925,2024-08-20,Site Visit,Ad Campaign,0.671
893,895,2025-12-19,Site Visit,Broker,0.519
894,1385,2026-03-12,View,Broker,0.734
895,1959,2026-08-02,View,App,0.407
896,3073,2025-11-16,Lead,Website,0.49
897,6531,2026-07-07,Booking,Broker,0.216
898,1997,2025-08-12,View,Website,0.778
899,6492,2025-06-26,View,App,0.604
900,4286,2025-07-02,Lead,Ad Campaign,0.697
901,505,2026-08-10,Lead,Broker,0.864
902,1215,2024-10-02,View,Website,0.344
903,1532,2025-11-21,View,Broker,0.19
904,3441,2025-05-29,Lead,Ad Campaign,0.048
905,7577,2024-09-13,Inquiry,Ad Campaign,0.738
906,824,2025-02-08,View,App,0.654
907,929,2025-04-02,Inquiry,Walk-in,0.398
908,5030,2026-07-26,View,Website,0.962
909,5237,2024-09-10,Inquiry,Ad Campaign,0.477
910,134,2026-05-12,Inquiry,Walk-in,0.135
911,2106,2025-04-14,Site Visit,App,0.015
912,3628,2026-08-07,View,Broker,0.091
913,4781,2025-03-04,Lead,Broker,0.653
914,6816,2025-06-22,View,Broker,0.568
915,6317,2024-08-31,Inquiry,Website,0.409
916,1853,2026-03-29,Lead,Broker,0.701
917,4911,2026-03-03,View,Walk-in,0.096
918,5269,2024-11-13,Inquiry,Walk-in,0.003
919,4176,2026-05-16,Inquiry,Website,0.497
920,2934,2025-03-07,View,Walk-in,0.495
921,3285,2026-06-20,View,Website,0.996
922,4299,2025-06-19,View,App,0.408
923,2812,2026-06-19,Inquiry,Ad Campaign,0.026
924,5349,2025-08-14,View,Walk-in,0.4
925,5796,2025-01-09,Inquiry,Website,0.308
926,1251,2024-11-01,View,Broker,0.849
927,5779,2026-05-26,Inquiry,App,0.838
928,5652,2024-11-14,Cancellation,Website,0.707
929,3513,2026-08-09,View,Walk-in,0.159
930,7570,2025-03-01,Lead,Website,0.503
931,6191,2025-04-18,Inquiry,Website,0.582
932,1257,2025-11-23,Lead,Broker,0.486
933,3377,2025-12-11,Site Visit,App,0.331
934,5646,2025-11-17,View,Ad Campaign,0.025
935,5263,2025-10-15,Lead,Website,0.455
936,3487,2026-02-24,Inquiry,Ad Campaign,0.055
937,3585,2025-07-31,Inquiry,Walk-in,0.996
938,1397,2026-02-07,Site Visit,Ad Campaign,0.584
939,3638,2024-11-05,Lead,Broker,0.674
940,3331,2025-05-22,Lead,App,0.14
941,2704,2026-08-13,View,Website,0.758
942,471,2026-05-28,View,Broker,0.627
943,7115,2026-03-26,Inquiry,Walk-in,0.365
944,5132,2024-09-22,Inquiry,Ad Campaign,0.615
945,1354,2026-05-12,Cancellation,Website,0.058
946,2784,2025-02-06,View,Ad Campaign,0.608
947,2832,2025-03-21,View,Walk-in,0.9
948,5064,2025-08-12,Lead,Walk-in,0.656
949,358,2025-06-19,Inquiry,Walk-in,0.268
950,3020,2026-07-17,Cancellation,Ad Campaign,0.844
951,7576,2025-10-08,Lead,Walk-in,0.63
952,668,2024-09-01,Lead,Ad Campaign,0.909
953,4469,2026-04-25,Inquiry,Ad Campaign,0.42
954,5128,2025-05-15,Site Visit,Walk-in,0.81
955,1146,2025-10-12,Inquiry,Walk-in,0.061
956,5468,2025-09-19,View,Ad Campaign,0.378
957,6820,2025-01-15,Inquiry,Ad Campaign,0.3
958,4186,2025-06-05,Inquiry,Broker,0.493
959,3720,2026-06-08,View,Website,0.774
960,2746,2026-08-12,View,Broker,0.493
961,7484,2026-05-31,Inquiry,Website,0.034
962,7346,2026-08-10,View,Ad Campaign,0.466
963,540,2025-06-22,Inquiry,App,0.605
964,2780,2025-09-03,View,Walk-in,0.807
965,4965,2024-11-05,Inquiry,App,0.082
966,4137,2024-10-18,Site Visit,Broker,0.945
967,4836,2026-06-03,View,Website,0.446
968,3776,2026-04-13,Site Visit,Broker,0.134
969,6043,2025-01-24,Site Visit,App,0.554
970,6646,2026-02-12,Site Visit,App,0.195
971,7103,2024-09-01,Site Visit,Broker,0.418
972,7313,2025-05-27,View,Ad Campaign,0.92
973,5321,2025-01-19,Booking,Walk-in,0.581
974,5025,2025-03-25,Lead,App,0.26
975,6133,2025-11-23,Lead,Broker,0.673
976,7892,2026-08-07,Site Visit,Website,0.115
977,2509,2025-12-10,Site Visit,Walk-in,0.12
978,2780,2026-06-04,View,App,0.852
979,6896,2025-08-14,View,Ad Campaign,0.502
980,925,2024-11-19,Lead,App,0.677
981,2957,2024-08-21,View,Walk-in,0.213
982,1582,2025-10-19,View,Ad Campaign,0.474
983,7715,2024-09-12,View,Broker,0.539
984,3325,2024-11-12,Inquiry,Website,0.678
985,4486,2025-01-09,Booking,Broker,0.318
986,5714,2025-01-13,Inquiry,Ad Campaign,0.295
987,7027,2025-11-23,View,App,0.25
988,256,2026-08-01,Lead,App,0.871
989,4805,2024-09-09,Lead,App,0.227
990,1839,2025-01-27,Lead,Website,0.601
991,1945,2026-03-22,View,App,0.36
992,6594,2025-04-27,View,App,0.281
993,10,2025-06-30,Cancellation,Walk-in,0.65
994,2872,2024-12-23,View,Website,0.811
995,798,2025-04-01,Lead,App,0.34
996,7410,2026-08-11,View,Walk-in,0.304
997,7419,2025-10-02,View,Ad Campaign,0.919
998,4973,2026-02-12,Site Visit,Website,0.107
999,5125,2025-10-03,Lead,Broker,0.152
1000,7287,2026-07-26,View,Ad Campaign,0.033
1001,1016,2026-04-10,Inquiry,Website,0.816
1002,1825,2025-09-17,Inquiry,Ad Campaign,0.114
1003,4470,2026-05-12,View,Broker,0.486
1004,3137,2025-03-26,View,Ad Campaign,0.925
1005,2194,2025-10-28,View,Broker,0.23
1006,224,2024-09-19,Booking,Ad Campaign,0.422
1007,5359,2025-06-16,View,Website,0.595
1008,6321,2025-09-26,Inquiry,App,0.806
1009,5899,2026-01-13,Booking,Ad Campaign,0.178
1010,4949,2025-04-11,Site Visit,Broker,0.024
1011,7450,2026-08-06,Lead,App,0.378
1012,4159,2024-10-29,Cancellation,Broker,0.646
1013,5337,2025-06-10,View,Walk-in,0.338
1014,3926,2026-02-05,Inquiry,Website,0.984
1015,6971,2024-12-16,Lead,Walk-in,0.178
1016,6939,2025-03-13,Inquiry,App,0.422
1017,4785,2026-04-27,View,Broker,0.657
1018,5581,2026-06-02,Inquiry,Website,0.946
1019,4001,2025-11-28,View,Walk-in,0.763
1020,1634,2025-07-14,View,App,0.908
1021,2153,2026-03-21,Site Visit,Ad Campaign,0.808
1022,7267,2026-07-16,Booking,Ad Campaign,0.488
1023,511,2025-03-18,View,Walk-in,0.175
1024,385,2024-10-16,Inquiry,Broker,0.36
1025,405,2025-11-29,View,Broker,0.212
1026,6967,2025-01-15,Lead,Walk-in,0.003
1027,4614,2025-01-11,View,App,0.788
1028,4572,2024-10-29,View,Website,0.804
1029,2001,2024-08-20,Cancellation,Website,0.145
1030,2757,2025-08-29,View,Ad Campaign,0.844
1031,1669,2026-03-09,Site Visit,App,0.407
1032,5990,2024-10-11,View,App,0.182
1033,6915,2025-06-04,View,Broker,0.22
1034,1461,2026-03-04,View,Ad Campaign,0.176
1035,7191,2025-08-17,Lead,Walk-in,0.084
1036,7141,2026-01-03,Inquiry,Broker,0.233
1037,3637,2025-11-18,Inquiry,Broker,0.255
1038,2725,2025-12-27,View,Walk-in,0.62
1039,4810,2025-05-09,View,Website,0.121
1040,7626,2024-10-11,Site Visit,Broker,0.221
1041,4179,2025-08-24,Site Visit,Website,0.65
1042,5265,2026-04-19,Lead,Website,0.882
1043,7253,2025-12-26,View,App,0.144
1044,7246,2026-05-02,View,Ad Campaign,0.087
1045,6601,2025-05-22,Cancellation,Broker,0.683
1046,5998,2026-05-20,Inquiry,Broker,0.158
1047,2049,2024-09-19,Lead,Website,0.592
1048,4147,2026-01-09,Inquiry,Broker,0.322
1049,4781,2025-01-04,View,Broker,0.925
1050,717,2025-02-25,Lead,App,0.478
1051,7940,2025-10-24,View,App,0.988
1052,5566,2024-09-11,Inquiry,App,0.519
1053,4545,2026-03-21,Inquiry,App,0.515
1054,4977,2025-12-26,Lead,Walk-in,0.536
1055,4584,2025-09-11,View,Ad Campaign,0.291
1056,1824,2026-08-10,View,Walk-in,0.062
1057,2082,2025-04-14,View,App,0.906
1058,3420,2026-06-16,Inquiry,Walk-in,0.853
1059,6239,2025-09-17,View,Broker,0.213
1060,7240,2025-11-25,Lead,Website,0.953
1061,1575,2025-08-07,View,App,0.22
1062,6298,2026-03-20,Lead,App,0.368
1063,250,2025-11-06,Inquiry,Broker,0.269
1064,674,2026-04-09,Booking,Walk-in,0.462
1065,4534,2025-09-20,View,Ad Campaign,0.821
1066,2166,2025-01-06,Site Visit,Website,0.25
1067,771,2024-09-05,Lead,Ad Campaign,0.714
1068,3963,2025-07-15,Inquiry,Broker,0.259
1069,7474,2025-01-16,Lead,Broker,0.815
1070,4364,2024-10-18,View,Broker,0.241
1071,1985,2024-09-25,Inquiry,Website,0.334
1072,1078,2026-07-26,View,Ad Campaign,0.341
1073,236,2026-03-19,Inquiry,App,0.073
1074,389,2025-06-14,View,App,0.799
1075,3038,2025-12-01,View,Website,0.642
1076,7902,2025-03-30,Lead,Broker,0.559
1077,4859,2025-05-05,Lead,Broker,0.287
1078,1849,2026-01-06,Site Visit,Walk-in,0.862
1079,6545,2025-07-19,View,Ad Campaign,0.937
1080,4720,2025-09-03,Lead,App,0.237
1081,2815,2026-07-12,Booking,Broker,0.576
1082,3375,2024-10-14,Site Visit,Ad Campaign,0.492
1083,7063,2025-01-04,Inquiry,Website,0.291
1084,3279,2026-08-01,View,Ad Campaign,0.306
1085,1253,2026-01-29,Inquiry,Broker,0.87
1086,6997,2025-05-01,Lead,Walk-in,0.769
1087,3982,2025-12-09,View,Walk-in,0.775
1088,4674,2026-06-25,View,Ad Campaign,0.014
1089,2123,2024-08-29,View,App,0.932
1090,4531,2024-09-29,Inquiry,Broker,0.237
1091,2151,2024-10-10,Site Visit,App,0.918
1092,7590,2024-10-31,Lead,Website,0.422
1093,7872,2026-01-20,View,Broker,0.911
1094,4860,2026-01-19,View,Website,0.021
1095,6882,2024-10-12,View,App,0.134
1096,6950,2026-05-23,Inquiry,Website,0.795
1097,1330,2024-08-20,View,Broker,0.775
1098,6242,2026-07-27,View,Walk-in,0.997
1099,6942,2025-08-30,Inquiry,Walk-in,0.652
1100,1359,2025-05-07,View,Ad Campaign,0.781
1101,7003,2026-02-02,Lead,Broker,0.725
1102,2483,2024-11-06,Inquiry,Walk-in,0.613
1103,4543,2026-05-02,Booking,Ad Campaign,0.869
1104,2018,2026-07-25,View,Website,0.053
1105,1332,2024-11-25,Site Visit,Broker,0.352
1106,4345,2025-01-06,Lead,Walk-in,0.46
1107,4262,2025-02-18,View,Walk-in,0.241
1108,7649,2026-06-26,View,Ad Campaign,0.922
1109,7128,2024-08-25,View,App,0.404
1110,1359,2026-01-31,View,Broker,0.996
1111,5116,2025-03-14,View,Broker,0.806
1112,4638,2025-04-13,Site Visit,Broker,0.948
1113,4855,2025-04-08,View,App,0.24
1114,3178,2026-05-27,Site Visit,Broker,0.084
1115,7731,2026-01-12,Inquiry,Broker,0.086
1116,2129,2025-05-27,Inquiry,Walk-in,0.877
1117,2181,2025-04-12,Cancellation,Website,0.427
1118,4893,2025-05-09,Site Visit,Website,0.503
1119,7044,2024-10-15,View,App,0.474
1120,138,2025-03-03,Booking,Walk-in,0.889
