expense_id,property_id,date,property_tax,maintenance,insurance,management_cost,renovation_cost
405,2962,2025-01-12,25570.0,6870.0,10230.0,3890.0,50000
406,6016,2026-03-21,11450.0,2430.0,4580.0,1020.0,300000
407,4974,2025-04-23,16530.0,2420.0,6610.0,1590.0,0
408,4434,2024-10-25,23910.0,5250.0,9560.0,3380.0,150000
409,3778,2026-06-26,11620.0,2020.0,4650.0,970.0,0
410,2870,2025-09-22,32870.0,5020.0,13150.0,3360.0,0
411,3235,2026-01-22,13170.0,1600.0,5270.0,1220.0,300000
412,3792,2025-01-06,36230.0,6380.0,14490.0,4470.0,150000
413,957,2026-04-13,35450.0,6460.0,14180.0,4220.0,50000
414,5801,2026-05-20,23490.0,5550.0,9400.0,2720.0,0
415,4068,2025-10-24,26850.0,3350.0,10740.0,3480.0,150000
416,161,2026-03-22,18190.0,3320.0,7280.0,2300.0,0
417,5700,2024-09-04,22370.0,3420.0,8950.0,2670.0,0
418,6945,2026-02-07,15380.0,3700.0,6150.0,1500.0,0
419,4494,2025-03-04,28870.0,5570.0,11550.0,3470.0,150000
420,1301,2025-07-15,12310.0,2780.0,4920.0,1420.0,150000
421,4912,2026-07-30,28470.0,5620.0,11390.0,3390.0,0
422,3988,2025-07-27,41620.0,4490.0,16650.0,4140.0,0
423,1528,2026-07-06,18300.0,4070.0,7320.0,2140.0,50000
424,6016,2024-12-09,11450.0,2300.0,4580.0,1020.0,300000
425,5512,2024-09-05,29170.0,3700.0,11670.0,4430.0,300000
426,5255,2026-05-18,29670.0,4630.0,11870.0,1620.0,300000
427,1219,2025-08-17,10350.0,2030.0,4140.0,900.0,50000
428,4497,2025-07-19,14530.0,1620.0,5810.0,1290.0,50000
429,4736,2026-07-27,47510.0,5850.0,19010.0,5040.0,0
430,3105,2025-03-24,22280.0,4980.0,8910.0,2730.0,0
431,2736,2026-08-13,43790.0,6210.0,17520.0,5030.0,0
432,4556,2026-07-13,23460.0,2930.0,9390.0,3350.0,150000
433,955,2025-12-31,22840.0,5340.0,9130.0,1700.0,300000
434,4566,2026-03-22,21480.0,1430.0,8590.0,1700.0,0
435,3447,2026-06-24,23160.0,3390.0,9260.0,2220.0,0
436,1046,2024-09-26,31750.0,4400.0,12700.0,3900.0,0
437,6894,2025-08-17,15950.0,3960.0,6380.0,1440.0,0
438,1694,2025-09-19,37440.0,5870.0,14980.0,4360.0,50000
439,6182,2026-07-17,18270.0,2970.0,7310.0,2100.0,0
440,6374,2025-02-07,20940.0,5350.0,8370.0,2860.0,300000
441,3437,2024-11-07,42200.0,8070.0,16880.0,4930.0,0
442,563,2026-08-03,14900.0,2590.0,5960.0,1780.0,0
443,2486,2025-09-06,34160.0,5860.0,13660.0,4520.0,50000
444,5896,2025-07-13,29530.0,3990.0,11810.0,3840.0,150000
445,3355,2025-04-27,30630.0,3930.0,12250.0,3750.0,0
446,6171,2025-03-04,36430.0,6040.0,14570.0,5200.0,0
447,226,2025-05-11,26530.0,3920.0,10610.0,2400.0,0
448,7445,2026-06-16,26770.0,4340.0,10710.0,2900.0,0
449,4894,2025-05-31,35290.0,5980.0,14120.0,3700.0,0
450,7777,2026-06-07,27700.0,5000.0,11080.0,2790.0,50000
451,6428,2025-12-06,12630.0,2200.0,5050.0,1140.0,0
452,7023,2026-01-07,20820.0,4920.0,8330.0,2900.0,150000
453,960,2026-07-27,19430.0,2950.0,7770.0,1660.0,0
454,5601,2024-11-08,23210.0,3940.0,9280.0,1590.0,300000
455,4549,2025-09-01,20170.0,2710.0,8070.0,2180.0,0
456,3068,2025-09-06,19780.0,2490.0,7910.0,1810.0,50000
457,7997,2026-03-07,19550.0,2710.0,7820.0,1130.0,0
458,816,2026-04-18,25610.0,6090.0,10240.0,2140.0,300000
459,4755,2025-11-03,22100.0,3270.0,8840.0,2850.0,50000
460,7684,2025-02-19,20310.0,2190.0,8130.0,1960.0,0
461,4643,2025-10-03,32320.0,4670.0,12930.0,3950.0,50000
462,5312,2025-12-06,23380.0,5540.0,9350.0,2740.0,0
463,3121,2024-11-24,29320.0,6210.0,11730.0,2230.0,50000
464,7680,2026-02-05,30340.0,5810.0,12130.0,3160.0,300000
465,17,2026-06-19,25190.0,2210.0,10080.0,2840.0,0
466,7340,2025-12-07,24820.0,2750.0,9930.0,3780.0,0
467,1244,2024-11-09,33720.0,4530.0,13490.0,2940.0,0
468,2206,2026-03-31,16540.0,1990.0,6610.0,1870.0,0
469,2525,2025-05-12,48150.0,6970.0,19260.0,4670.0,300000
470,1070,2026-05-29,31800.0,7500.0,12720.0,4140.0,150000
471,3445,2026-03-17,21910.0,4760.0,8760.0,2100.0,300000
472,2566,2025-02-14,28530.0,4000.0,11410.0,4390.0,0
473,6243,2025-02-15,24900.0,4700.0,9960.0,2210.0,50000
474,5865,2024-11-05,15130.0,1640.0,6050.0,1700.0,0
475,1061,2026-06-21,15610.0,2610.0,6240.0,2380.0,300000
476,2328,2025-07-30,26870.0,3700.0,10750.0,2990.0,50000
477,3421,2025-10-09,33620.0,3130.0,13450.0,3900.0,0
478,6641,2025-09-14,24350.0,5940.0,9740.0,1980.0,0
479,302,2024-12-04,21050.0,2750.0,8420.0,3030.0,0
480,4277,2026-08-02,31120.0,4680.0,12450.0,2940.0,0
481,607,2026-06-13,11800.0,2200.0,4720.0,1250.0,0
482,3171,2026-06-13,27300.0,4510.0,10920.0,2630.0,300000
483,700,2024-11-01,41470.0,8250.0,16590.0,5980.0,0
484,5089,2025-07-26,42330.0,9430.0,16930.0,5210.0,150000
485,1140,2026-05-29,35500.0,4050.0,14200.0,4340.0,0
486,191,2025-11-16,16420.0,1630.0,6570.0,1390.0,50000
487,2301,2024-09-25,10610.0,1370.0,4240.0,1680.0,300000
488,981,2026-03-25,16410.0,3420.0,6560.0,1620.0,150000
489,2976,2026-07-05,25250.0,3350.0,10100.0,2150.0,0
490,6103,2026-06-13,29040.0,3080.0,11620.0,3000.0,300000
491,1185,2025-07-26,17730.0,2430.0,7090.0,2470.0,50000
492,3328,2026-01-02,40750.0,6750.0,16300.0,3820.0,0
493,3395,2025-10-31,27160.0,3330.0,10860.0,2800.0,0
494,128,2025-02-07,18610.0,2580.0,7440.0,2420.0,0
495,2066,2025-02-01,20130.0,4210.0,8050.0,2220.0,0
496,1817,2026-03-02,20610.0,2550.0,8250.0,2260.0,150000
497,5855,2025-11-08,22080.0,6230.0,8830.0,2070.0,0
498,6710,2026-03-31,11350.0,2000.0,4540.0,1320.0,0
499,570,2026-01-06,29980.0,3950.0,11990.0,2360.0,0
500,5443,2026-02-06,39760.0,4780.0,15900.0,4580.0,0
501,1896,2026-06-21,32580.0,4140.0,13030.0,3550.0,0
502,2734,2026-06-02,29070.0,5160.0,11630.0,2160.0,300000
503,3864,2025-11-30,36960.0,5190.0,14780.0,5150.0,150000
504,4722,2026-06-09,15600.0,3780.0,6240.0,1590.0,50000
505,7456,2025-01-24,35100.0,5260.0,14040.0,4230.0,150000
506,4015,2025-02-18,29750.0,5260.0,11900.0,3000.0,50000
507,2902,2024-12-31,33770.0,5660.0,13510.0,2870.0,0
508,1687,2025-05-24,27500.0,4620.0,11000.0,2630.0,50000
509,3010,2026-01-12,25640.0,2080.0,10250.0,2180.0,50000
510,7807,2024-09-28,34110.0,5130.0,13640.0,3560.0,150000
511,155,2025-04-04,27190.0,4690.0,10870.0,3860.0,150000
512,2538,2025-04-24,30910.0,7210.0,12360.0,3740.0,50000
513,1410,2024-10-12,45940.0,4620.0,18370.0,4970.0,0
514,4058,2024-09-17,12050.0,1950.0,4820.0,1130.0,0
515,785,2025-10-18,23310.0,3770.0,9320.0,2220.0,300000
516,3176,2025-06-04,27440.0,3230.0,10980.0,2840.0,0
517,7561,2024-11-17,20900.0,2150.0,8360.0,2780.0,300000
518,7979,2026-07-24,27140.0,2360.0,10860.0,3700.0,0
519,4342,2025-09-15,40720.0,4370.0,16290.0,3910.0,0
520,7344,2026-04-23,26590.0,6710.0,10640.0,2420.0,50000
521,7207,2025-03-07,28260.0,4150.0,11300.0,3110.0,0
522,5597,2025-03-22,25440.0,3600.0,10180.0,2300.0,150000
523,5802,2025-08-15,42740.0,5950.0,17100.0,4780.0,0
524,2807,2026-04-03,25440.0,2910.0,10180.0,2830.0,0
525,538,2025-08-24,61840.0,8280.0,24730.0,7500.0,0
526,5987,2025-12-12,32230.0,4890.0,12890.0,2260.0,0
527,1842,2026-04-03,21660.0,2810.0,8660.0,2100.0,300000
528,5017,2024-09-07,27220.0,5910.0,10890.0,2220.0,0
529,2456,2025-02-15,21440.0,5910.0,8570.0,1440.0,0
530,525,2026-06-10,18410.0,2630.0,7360.0,2210.0,0
531,6972,2025-06-22,30730.0,3590.0,12290.0,4480.0,0
532,5626,2024-08-30,18430.0,2240.0,7370.0,1420.0,300000
533,2951,2025-08-10,14140.0,2410.0,5660.0,1810.0,0
534,7993,2025-07-21,29360.0,7270.0,11740.0,2740.0,0
535,4132,2025-02-20,39590.0,7600.0,15840.0,2530.0,300000
536,4781,2025-11-25,30160.0,5690.0,12060.0,3860.0,0
537,4116,2026-06-21,35200.0,4820.0,14080.0,4380.0,0
538,2369,2026-03-18,30140.0,3680.0,12050.0,2840.0,300000
539,3848,2025-07-04,23820.0,2380.0,9530.0,2440.0,300000
540,6656,2025-05-02,28170.0,6340.0,11270.0,2220.0,150000
541,4496,2025-05-25,33580.0,5930.0,13430.0,2810.0,150000
542,2702,2025-02-23,24500.0,5870.0,9800.0,2910.0,150000
543,972,2026-02-22,38700.0,5860.0,15480.0,4100.0,0
544,6003,2026-01-06,41870.0,7680.0,16750.0,5730.0,0
545,6615,2025-04-04,25110.0,5860.0,10040.0,2620.0,300000
546,1167,2025-04-24,17250.0,3960.0,6900.0,1100.0,50000
547,5212,2025-10-14,18910.0,3380.0,7560.0,1860.0,0
548,7522,2025-02-15,17740.0,4910.0,7090.0,2050.0,0
549,4930,2025-09-12,10480.0,2060.0,4190.0,1360.0,0
550,5920,2025-08-22,32210.0,6450.0,12880.0,3600.0,0
551,2775,2025-10-08,24030.0,3350.0,9610.0,3030.0,50000
552,1983,2025-04-01,30780.0,3500.0,12310.0,3320.0,0
553,854,2025-09-22,35170.0,6520.0,14070.0,4600.0,0
554,4147,2024-08-22,38420.0,7420.0,15370.0,4320.0,0
555,3737,2024-12-26,30880.0,5130.0,12350.0,2900.0,0
556,3770,2024-08-29,27570.0,3320.0,11030.0,3320.0,50000
557,575,2025-11-09,26190.0,4220.0,10480.0,2160.0,0
558,3262,2025-06-23,30660.0,6390.0,12260.0,2420.0,150000
559,1149,2025-05-31,25890.0,3960.0,10360.0,2660.0,0
560,6294,2025-01-13,19520.0,3320.0,7810.0,1670.0,300000
561,6458,2026-01-18,43080.0,6220.0,17230.0,6330.0,0
562,6714,2025-08-17,33130.0,8010.0,13250.0,3530.0,0
563,7510,2025-12-18,14280.0,4420.0,5710.0,1710.0,0
564,6449,2026-01-03,29290.0,3790.0,11720.0,3840.0,0
565,1716,2025-11-12,16200.0,3560.0,6480.0,1800.0,150000
566,4778,2025-10-06,11260.0,2440.0,4500.0,1310.0,0
567,4934,2024-11-24,9490.0,1560.0,3800.0,1220.0,0
568,3855,2025-12-22,17490.0,3820.0,7000.0,2130.0,0
569,5174,2025-07-31,34640.0,6020.0,13860.0,4280.0,300000
570,7147,2024-11-20,29930.0,6320.0,11970.0,3030.0,300000
571,2492,2025-01-23,16760.0,1490.0,6700.0,2020.0,50000
572,2661,2025-03-26,16950.0,2050.0,6780.0,1840.0,50000
573,7137,2025-12-13,33890.0,7810.0,13560.0,3780.0,0
574,6408,2026-06-03,29600.0,5930.0,11840.0,4820.0,0
575,3125,2024-12-08,26290.0,4860.0,10510.0,2350.0,0
576,5692,2026-01-06,21960.0,4600.0,8790.0,2880.0,300000
577,3052,2025-03-17,22020.0,2700.0,8810.0,2550.0,0
578,7788,2026-06-23,31860.0,2240.0,12750.0,3270.0,0
579,5,2025-11-27,16780.0,1860.0,6710.0,1730.0,0
580,5223,2025-07-29,19650.0,4930.0,7860.0,1370.0,0
581,5316,2025-02-11,27030.0,5050.0,10810.0,3340.0,150000
582,4870,2025-04-25,28730.0,4910.0,11490.0,3590.0,50000
583,877,2025-06-01,11570.0,1100.0,4630.0,1140.0,0
584,992,2025-11-10,35940.0,7150.0,14370.0,3780.0,50000
585,7028,2025-06-19,37780.0,8160.0,15110.0,2500.0,300000
586,7518,2025-05-19,25720.0,4460.0,10290.0,2220.0,0
587,4143,2025-05-06,19910.0,3250.0,7960.0,1790.0,300000
588,7011,2026-07-06,22650.0,2450.0,9060.0,2020.0,50000
589,6967,2024-10-05,15710.0,2640.0,6280.0,2050.0,0
590,7080,2025-12-01,29110.0,3490.0,11640.0,2370.0,300000
591,7988,2024-11-02,29330.0,3410.0,11730.0,3980.0,300000
592,6800,2025-11-16,12770.0,3370.0,5110.0,1020.0,150000
593,4365,2025-05-23,24080.0,2010.0,9630.0,1780.0,0
594,4466,2026-03-13,33330.0,5090.0,13330.0,4270.0,150000
595,636,2025-02-03,17140.0,3360.0,6860.0,2300.0,150000
596,5226,2024-11-20,20980.0,3140.0,8390.0,2140.0,150000
597,1694,2025-06-01,37440.0,6420.0,14980.0,4360.0,0
598,1683,2026-07-03,26100.0,6430.0,10440.0,3100.0,50000
599,4753,2024-10-22,30790.0,2230.0,12320.0,2990.0,0
600,120,2026-07-21,26910.0,3170.0,10760.0,2960.0,0
601,831,2025-11-17,29760.0,5850.0,11910.0,3570.0,150000
602,5907,2025-03-12,34780.0,3110.0,13910.0,3160.0,50000
603,3676,2024-11-03,43470.0,8320.0,17390.0,4940.0,300000
604,5178,2024-11-15,21870.0,5290.0,8750.0,2620.0,150000
605,6071,2024-12-07,19060.0,3820.0,7620.0,2300.0,0
606,1370,2026-03-11,26350.0,3880.0,10540.0,2630.0,300000
607,741,2025-04-23,19490.0,4200.0,7790.0,2060.0,300000
608,7642,2024-12-24,42180.0,5990.0,16870.0,4090.0,0
609,117,2025-04-13,25590.0,4810.0,10240.0,3120.0,300000
610,5950,2025-03-29,22850.0,4550.0,9140.0,2780.0,0
611,2839,2024-11-13,32760.0,7330.0,13100.0,3810.0,0
612,1151,2025-05-01,15210.0,3190.0,6080.0,1570.0,300000
613,7561,2025-01-18,20900.0,4240.0,8360.0,2780.0,0
614,1932,2025-03-31,17300.0,2970.0,6920.0,1940.0,0
615,1013,2025-11-25,24650.0,6320.0,9860.0,2790.0,150000
616,1665,2025-11-27,24050.0,5310.0,9620.0,2360.0,0
617,1082,2026-05-06,27450.0,5800.0,10980.0,2700.0,0
618,4730,2025-11-04,37380.0,5400.0,14950.0,4710.0,300000
619,513,2024-11-05,41250.0,6230.0,16500.0,2910.0,150000
620,7919,2025-09-06,17230.0,4860.0,6890.0,2260.0,150000
621,2850,2025-09-07,6440.0,600.0,2580.0,990.0,0
622,5216,2025-05-02,17510.0,2570.0,7000.0,2900.0,150000
623,7806,2024-12-22,28560.0,5460.0,11420.0,3180.0,300000
624,5238,2026-03-07,22330.0,2910.0,8930.0,2570.0,0
625,560,2024-08-20,12580.0,1780.0,5030.0,1120.0,50000
626,3673,2025-11-20,26950.0,3440.0,10780.0,2700.0,0
627,4584,2026-01-22,35530.0,5220.0,14210.0,5170.0,300000
628,7405,2025-11-08,16260.0,3580.0,6510.0,1770.0,300000
629,4993,2025-11-19,13550.0,2440.0,5420.0,1440.0,50000
630,3344,2025-06-03,16930.0,2320.0,6770.0,2240.0,0
631,5309,2024-09-28,45230.0,9030.0,18090.0,2690.0,0
632,4071,2025-08-08,21900.0,2290.0,8760.0,2100.0,150000
633,4800,2025-10-11,43850.0,6280.0,17540.0,4700.0,0
634,1471,2025-02-23,28700.0,4720.0,11480.0,3130.0,0
635,581,2026-03-03,20920.0,4040.0,8370.0,2500.0,150000
636,6934,2025-01-22,7300.0,1340.0,2920.0,880.0,300000
637,7005,2026-03-03,28890.0,5520.0,11560.0,3300.0,300000
638,2295,2024-08-23,38930.0,6030.0,15570.0,5190.0,300000
639,3148,2024-10-29,12320.0,2840.0,4930.0,940.0,0
640,4250,2025-08-10,33830.0,4650.0,13530.0,3940.0,0
641,1680,2024-12-29,28000.0,5130.0,11200.0,2070.0,300000
642,3507,2025-01-15,20080.0,3770.0,8030.0,2260.0,300000
643,5093,2025-08-27,20430.0,3860.0,8170.0,2250.0,300000
644,7254,2024-09-11,47340.0,4340.0,18940.0,5150.0,300000
645,2745,2025-05-02,36430.0,4770.0,14570.0,3520.0,0
646,3357,2024-11-09,29610.0,8220.0,11840.0,4250.0,150000
647,4046,2025-03-26,38270.0,3900.0,15310.0,3610.0,0
648,1244,2026-03-08,33720.0,6130.0,13490.0,2940.0,0
649,5189,2025-04-24,13290.0,1740.0,5310.0,1080.0,0
650,3119,2025-07-14,8800.0,2140.0,3520.0,820.0,0
651,5105,2025-06-21,37600.0,6980.0,15040.0,5440.0,0
652,2142,2026-07-29,26690.0,3620.0,10680.0,2930.0,0
653,5870,2024-11-09,18610.0,1980.0,7440.0,2250.0,150000
654,5054,2025-02-13,12880.0,3320.0,5150.0,1690.0,0
655,3060,2024-10-02,34250.0,5550.0,13700.0,3860.0,300000
656,4549,2024-12-16,20170.0,2890.0,8070.0,2180.0,0
657,5324,2024-08-21,36900.0,8190.0,14760.0,5080.0,150000
658,2960,2025-08-09,22570.0,6380.0,9030.0,1810.0,300000
659,2266,2025-12-28,11790.0,2960.0,4720.0,1490.0,0
660,6618,2025-10-01,35060.0,5980.0,14020.0,3620.0,0
661,2480,2025-04-09,16880.0,3080.0,6750.0,1900.0,150000
662,6485,2026-01-03,46320.0,5210.0,18530.0,4020.0,0
663,4647,2025-11-21,34900.0,3620.0,13960.0,2860.0,50000
664,1636,2025-04-11,14210.0,2920.0,5680.0,1900.0,0
665,5409,2026-01-09,26640.0,7190.0,10650.0,3440.0,300000
666,7422,2025-01-18,17530.0,3730.0,7010.0,1070.0,300000
667,1758,2024-10-05,21690.0,3750.0,8680.0,2230.0,50000
668,4453,2025-02-24,28650.0,3260.0,11460.0,3060.0,300000
669,2071,2025-06-13,24420.0,6310.0,9770.0,3510.0,150000
670,5882,2025-02-17,13680.0,2640.0,5470.0,1100.0,0
671,6666,2026-01-12,24430.0,5270.0,9770.0,1500.0,0
672,5878,2026-05-11,26040.0,5390.0,10420.0,2790.0,0
673,7268,2025-03-17,19460.0,3410.0,7780.0,1670.0,0
674,2850,2026-08-08,6440.0,1140.0,2580.0,990.0,0
675,3252,2025-02-13,23100.0,4030.0,9240.0,2180.0,0
676,7391,2025-09-24,17580.0,2300.0,7030.0,2470.0,50000
677,6906,2026-05-15,23170.0,2950.0,9270.0,2290.0,0
678,3731,2024-10-09,27560.0,7380.0,11020.0,1730.0,0
679,2490,2025-10-19,26490.0,6510.0,10600.0,3350.0,300000
680,1632,2025-09-09,27720.0,6740.0,11090.0,2340.0,0
681,2817,2026-01-25,14430.0,4180.0,5770.0,1670.0,0
682,1016,2026-04-25,23690.0,4620.0,9480.0,3230.0,0
683,1349,2025-06-21,32180.0,4660.0,12870.0,3800.0,150000
684,4612,2024-09-24,14980.0,4320.0,5990.0,1740.0,0
685,3088,2026-07-09,23940.0,5980.0,9580.0,2180.0,300000
686,2840,2026-01-11,32100.0,4350.0,12840.0,2550.0,50000
687,336,2026-08-06,15440.0,4570.0,6180.0,1580.0,50000
688,5879,2025-02-28,35050.0,8080.0,14020.0,4250.0,50000
689,6402,2025-05-17,14680.0,3150.0,5870.0,1980.0,0
690,4593,2026-04-01,21850.0,3410.0,8740.0,2100.0,150000
691,896,2026-07-01,12230.0,2060.0,4890.0,2110.0,150000
692,6304,2026-05-30,20620.0,2390.0,8250.0,2140.0,0
693,3547,2024-09-14,26700.0,6060.0,10680.0,4130.0,0
694,852,2025-05-01,23350.0,2200.0,9340.0,3330.0,300000
695,1688,2025-01-02,33320.0,3690.0,13330.0,3100.0,150000
696,1932,2025-10-06,17300.0,3320.0,6920.0,1940.0,0
697,6834,2025-01-16,25490.0,2100.0,10200.0,2870.0,300000
698,3747,2025-07-15,9570.0,1290.0,3830.0,1140.0,300000
699,2428,2025-10-06,26240.0,3770.0,10500.0,3500.0,0
700,1569,2025-08-25,25140.0,4300.0,10060.0,2370.0,50000
701,4001,2025-01-31,33860.0,3510.0,13540.0,4180.0,300000
702,5053,2026-04-09,33350.0,3720.0,13340.0,3310.0,150000
703,2739,2025-06-13,19830.0,3830.0,7930.0,2580.0,50000
704,3499,2024-11-13,15990.0,3220.0,6390.0,1550.0,50000
705,5733,2026-08-10,24210.0,4290.0,9680.0,3420.0,300000
706,5388,2025-10-29,25230.0,6490.0,10090.0,2670.0,0
707,7745,2025-10-16,16770.0,1570.0,6710.0,1860.0,0
708,5537,2026-08-02,36590.0,3710.0,14640.0,3330.0,0
709,5288,2026-02-07,21490.0,4080.0,8600.0,1790.0,50000
710,3914,2026-01-10,14790.0,2600.0,5920.0,2000.0,300000
711,1067,2024-10-05,24960.0,3720.0,9980.0,3070.0,0
712,7724,2025-07-26,17660.0,4150.0,7060.0,1880.0,0
713,4381,2025-04-19,29970.0,3460.0,11990.0,3260.0,300000
714,2445,2025-09-29,29390.0,6320.0,11760.0,3670.0,150000
715,4108,2024-10-26,19100.0,1750.0,7640.0,1550.0,50000
716,5727,2025-03-22,27780.0,2760.0,11110.0,3150.0,50000
717,3374,2024-11-21,35540.0,4670.0,14220.0,4610.0,150000
718,3970,2026-01-24,34350.0,7180.0,13740.0,3590.0,150000
719,7421,2025-01-26,25110.0,3430.0,10040.0,2780.0,0
720,2547,2026-04-05,25620.0,5730.0,10250.0,2920.0,0
721,754,2026-06-13,17370.0,1640.0,6950.0,1760.0,0
722,2083,2025-12-18,26260.0,6350.0,10500.0,3070.0,0
723,2775,2025-04-06,24030.0,2740.0,9610.0,3030.0,0
724,2897,2024-09-23,20240.0,2270.0,8100.0,3220.0,50000
725,4186,2025-01-24,25520.0,4080.0,10210.0,3080.0,300000
726,776,2025-11-25,24450.0,4290.0,9780.0,2170.0,300000
727,6749,2024-12-19,25830.0,5480.0,10330.0,3700.0,300000
728,7114,2026-05-26,33990.0,6430.0,13600.0,4590.0,50000
729,1626,2026-06-27,26380.0,4020.0,10550.0,3220.0,50000
730,3070,2026-04-21,12770.0,3030.0,5110.0,1280.0,0
731,418,2026-03-14,31660.0,5640.0,12660.0,2020.0,300000
732,115,2025-03-31,15430.0,2490.0,6170.0,2340.0,0
733,617,2025-06-04,15230.0,3260.0,6090.0,1530.0,0
734,3975,2026-06-19,18440.0,2710.0,7380.0,1600.0,50000
735,3268,2026-07-10,29900.0,5510.0,11960.0,2100.0,0
736,826,2025-08-04,6320.0,640.0,2530.0,800.0,150000
737,7669,2025-10-07,31940.0,5640.0,12780.0,3600.0,150000
738,5746,2026-07-16,45460.0,6540.0,18180.0,4340.0,150000
739,1517,2024-10-20,36710.0,4440.0,14680.0,4500.0,300000
740,3147,2025-05-01,22080.0,4140.0,8830.0,2730.0,0
741,413,2026-02-08,31220.0,3930.0,12490.0,4420.0,0
742,7544,2025-02-03,36170.0,6740.0,14470.0,3140.0,0
743,7588,2024-09-27,27300.0,3950.0,10920.0,2900.0,0
744,729,2026-01-14,17370.0,2950.0,6950.0,1940.0,50000
745,3349,2026-01-20,19000.0,5110.0,7600.0,2090.0,0
746,7165,2026-02-08,19880.0,3080.0,7950.0,1910.0,0
747,2809,2025-07-15,19900.0,3850.0,7960.0,1900.0,300000
748,676,2026-04-30,30460.0,5420.0,12180.0,3970.0,50000
749,3466,2025-07-19,17570.0,3930.0,7030.0,2700.0,0
750,5989,2026-04-21,23780.0,2590.0,9510.0,2320.0,300000
751,2505,2026-08-07,23940.0,4180.0,9570.0,2660.0,0
752,2968,2026-06-14,31340.0,6640.0,12540.0,3440.0,0
753,6336,2025-10-01,25710.0,4250.0,10280.0,3010.0,0
754,2787,2025-08-24,13310.0,2440.0,5320.0,1670.0,300000
755,7857,2026-05-23,42850.0,6570.0,17140.0,5130.0,0
756,1123,2024-10-31,21770.0,4680.0,8710.0,1980.0,0
757,4080,2025-08-28,15080.0,1690.0,6030.0,1700.0,300000
758,1572,2025-06-20,24260.0,5430.0,9700.0,1700.0,50000
759,5074,2026-06-03,26870.0,6460.0,10750.0,3250.0,0
760,5105,2025-11-13,37600.0,5600.0,15040.0,5440.0,50000
761,2144,2026-03-14,38070.0,4880.0,15230.0,3790.0,150000
762,1688,2025-11-12,33320.0,6620.0,13330.0,3100.0,50000
763,6807,2026-06-03,16080.0,1820.0,6430.0,1790.0,300000
764,7358,2025-07-03,44550.0,6130.0,17820.0,3860.0,50000
765,7904,2025-01-26,21910.0,2070.0,8770.0,2940.0,150000
766,4133,2025-03-26,22890.0,1820.0,9160.0,3170.0,150000
767,3852,2026-02-17,31010.0,5790.0,12410.0,5290.0,150000
768,3441,2025-10-27,22600.0,3630.0,9040.0,2340.0,300000
769,3767,2025-12-16,38110.0,9960.0,15240.0,5890.0,0
770,5645,2026-04-03,34000.0,4890.0,13600.0,4460.0,0
771,2327,2025-01-01,28140.0,4500.0,11260.0,3130.0,150000
772,6361,2024-11-22,25750.0,3110.0,10300.0,3640.0,0
773,2915,2025-01-16,38140.0,3340.0,15260.0,4950.0,150000
774,4969,2025-04-07,34110.0,4870.0,13640.0,4990.0,50000
775,5918,2024-11-15,11950.0,1600.0,4780.0,1320.0,300000
776,5393,2025-03-28,5200.0,1000.0,2080.0,800.0,0
777,3953,2026-07-22,24800.0,5380.0,9920.0,2790.0,300000
778,6206,2024-10-28,20350.0,5370.0,8140.0,1710.0,300000
779,596,2026-04-18,30890.0,3750.0,12360.0,2760.0,0
780,6000,2025-02-24,41080.0,6910.0,16430.0,4340.0,0
781,729,2025-06-20,17370.0,2640.0,6950.0,1940.0,50000
782,1366,2025-11-24,30240.0,6550.0,12100.0,3460.0,0
783,4493,2025-02-12,8160.0,2110.0,3260.0,870.0,0
784,699,2025-09-13,25730.0,7330.0,10290.0,3500.0,150000
785,7187,2026-07-02,17770.0,3040.0,7110.0,1950.0,150000
786,6321,2026-07-21,33030.0,5100.0,13210.0,1960.0,150000
787,5732,2026-02-01,25220.0,7330.0,10090.0,2060.0,0
788,396,2025-02-01,40450.0,5720.0,16180.0,3990.0,300000
789,6589,2024-10-11,30650.0,5960.0,12260.0,3860.0,300000
790,7401,2025-09-05,12480.0,1880.0,4990.0,1740.0,150000
791,4172,2025-01-11,16740.0,2380.0,6700.0,1910.0,150000
792,4361,2026-07-15,23900.0,4850.0,9560.0,3070.0,300000
793,2503,2026-08-10,34140.0,6510.0,13660.0,3950.0,0
794,1820,2025-10-13,33040.0,7970.0,13220.0,3690.0,0
795,718,2025-01-23,18100.0,2430.0,7240.0,2370.0,0
796,2783,2025-04-12,30940.0,5570.0,12370.0,3240.0,0
797,7552,2025-12-24,15210.0,3760.0,6080.0,1800.0,50000
798,7732,2026-03-02,19750.0,1730.0,7900.0,0.0,0
799,4947,2026-02-14,46550.0,6350.0,18620.0,7070.0,0
800,3578,2025-11-05,19480.0,4720.0,7790.0,2500.0,50000
801,5487,2025-08-10,17620.0,5590.0,7050.0,2330.0,300000
802,144,2026-03-29,24390.0,2590.0,9760.0,2750.0,0
803,4981,2024-09-20,18790.0,2790.0,7520.0,1850.0,300000
804,3141,2025-03-10,40310.0,3920.0,16120.0,4770.0,150000
805,7267,2025-07-24,30300.0,2830.0,12120.0,3540.0,300000
806,4492,2025-01-02,16100.0,3310.0,6440.0,1940.0,50000
807,7193,2026-06-21,7040.0,1340.0,2820.0,770.0,150000
808,7092,2026-06-21,41130.0,7950.0,16450.0,5530.0,300000
809,2939,2026-04-23,25910.0,5410.0,10370.0,2090.0,0
810,5589,2026-06-01,18380.0,3740.0,7350.0,1750.0,0
